,一共游戏场数,9075
,,啄钻		高速移动	得分加速装置,1,100.0%,1
,,三重攻击	飞踢		得分加速装置,1,100.0%,1
,,啄钻		飞踢		速度强化,1,100.0%,1
,,三重攻击	飞踢		伤药	,1,50.0%,1
,,三重攻击	飞踢		速度强化,1,50.0%,2
,,三重攻击	高速移动	得分加速装置,1,50.0%,2
,,啄钻		飞踢		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,得分护盾	猛攻哑铃	锐利之爪,211,77.57%,16
,,猛攻哑铃	轻石		锐利之爪,414,72.5%,15
,,猛攻哑铃	气势头带	锐利之爪,173,76.21%,12
,,亿奥斯饼干	猛攻哑铃	锐利之爪,241,73.93%,9
,,猛攻哑铃	力量头带	锐利之爪,28,71.79%,4
,,得分护盾	猛攻哑铃	轻石	,8,100.0%,2
,,得分护盾	亿奥斯饼干	锐利之爪,19,95.0%,1
,,得分护盾	猛攻哑铃	气势头带,2,66.67%,1
,,猛攻哑铃	锐利之爪	焦点镜,2,50.0%,1
,,亿奥斯饼干	猛攻哑铃	轻石	,2,40.0%,1
,,猛攻哑铃	力量头带	焦点镜,1,100.0%,1
,,得分护盾	亿奥斯饼干	猛攻哑铃,1,100.0%,1
,,得分护盾	气势头带	锐利之爪,1,100.0%,1
,,猛攻哑铃	轻石		气势头带,1,50.0%,1
4,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,82,13.21%,903,75.31%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,퍼밍,93,78.81%
,,射鸡冠军,74,77.08%
,,18V_piwai,51,82.26%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,633,75.0%,68
,,圣剑		广域防守	万灵药,164,73.87%,13
,,圣剑		广域防守	速度强化,49,80.33%,4
,,暗影爪	广域防守	伤药	,32,71.11%,7
,,圣剑		铁头		伤药	,11,91.67%,5
,,暗影爪	铁头		伤药	,6,85.71%,5
,,暗影爪	广域防守	万灵药,5,100.0%,1
,,暗影爪	铁头		万灵药,2,100.0%,1
,,圣剑		广域防守	攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	弱点保险,318,77.18%,22
,,猛攻哑铃	气势头带	弱点保险,73,66.36%,14
,,气势头带	锐利之爪	弱点保险,166,78.3%,9
,,气势头带	力量头带	锐利之爪,165,77.1%,8
,,猛攻哑铃	气势头带	锐利之爪,45,67.16%,5
,,轻石		气势头带	力量头带,34,70.83%,3
,,轻石		气势头带	弱点保险,11,68.75%,3
,,猛攻哑铃	气势头带	力量头带,8,80.0%,3
,,气势头带	焦点镜	弱点保险,10,76.92%,2
,,气势头带	力量头带	焦点镜,10,71.43%,2
,,能量增幅器	气势头带	力量头带,12,63.16%,1
,,猛攻哑铃	焦点镜	弱点保险,6,75.0%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,4,80.0%,1
,,轻石		气势头带	锐利之爪,2,50.0%,1
,,救援屏障	气势头带	力量头带,1,100.0%,1
,,亿奥斯饼干	气势头带	锐利之爪,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	弱点保险,1,50.0%,1
5,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,69,7.31%,490,73.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ろんろん,73,80.22%
,,99Æ,73,76.84%
,,らぴきせきS,30,69.77%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,踩踏		热带踢	攻击强化,156,69.96%,24
,,踩踏		热带踢	速度强化,125,75.76%,24
,,三旋击	热带踢	万灵药,53,82.81%,7
,,踩踏		热带踢	万灵药,50,76.92%,17
,,踩踏		青草滑梯	攻击强化,27,64.29%,3
,,三旋击	热带踢	攻击强化,24,82.76%,4
,,踩踏		青草滑梯	速度强化,18,64.29%,8
,,踩踏		热带踢	逃脱按键,8,80.0%,1
,,踩踏		热带踢	伤药	,8,80.0%,3
,,踩踏		青草滑梯	万灵药,8,61.54%,5
,,三旋击	热带踢	速度强化,5,100.0%,3
,,三旋击	青草滑梯	速度强化,4,100.0%,3
,,三旋击	青草滑梯	万灵药,3,100.0%,2
,,三旋击	青草滑梯	攻击强化,1,100.0%,1
,,三旋击	热带踢	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,468,73.93%,60
,,亿奥斯饼干	猛攻哑铃	弱点保险,7,77.78%,3
,,猛攻哑铃	锐利之爪	弱点保险,6,66.67%,1
,,能量增幅器	猛攻哑铃	弱点保险,1,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,0,0.0%,1
6,玛力露丽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,73,7.27%,450,68.18%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Edgy777,41,77.36%
,,S2_芥川りぜ,31,77.5%
,,Galleta04,29,76.32%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	水流尾	速度强化,197,67.7%,47
,,水之波动	水流尾	攻击强化,105,76.64%,18
,,水之波动	水流尾	万灵药,50,66.67%,13
,,水之波动	潮旋		攻击强化,37,53.62%,3
,,水之波动	水流尾	逃脱按键,34,72.34%,7
,,水之波动	水流尾	伤药	,15,71.43%,4
,,水之波动	潮旋		速度强化,4,66.67%,5
,,嬉闹		水流尾	速度强化,3,42.86%,5
,,嬉闹		水流尾	攻击强化,2,50.0%,2
,,嬉闹		水流尾	万灵药,1,100.0%,1
,,水之波动	潮旋		万灵药,1,100.0%,1
,,嬉闹		潮旋		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	焦点镜,83,69.17%,17
,,猛攻哑铃	焦点镜	弱点保险,162,67.22%,15
,,猛攻哑铃	力量头带	焦点镜,89,70.08%,13
,,能量增幅器	猛攻哑铃	焦点镜,57,64.04%,7
,,猛攻哑铃	气势头带	弱点保险,14,70.0%,6
,,猛攻哑铃	气势头带	力量头带,2,66.67%,2
,,力量头带	焦点镜	弱点保险,14,82.35%,1
,,亿奥斯饼干	猛攻哑铃	焦点镜,10,90.91%,1
,,猛攻哑铃	轻石		焦点镜,3,100.0%,1
,,气势头带	焦点镜	弱点保险,2,100.0%,1
,,突击背心	气势头带	弱点保险,1,100.0%,1
,,猛攻哑铃	锐利之爪	焦点镜,0,0.0%,1
,,气势头带	力量头带	焦点镜,0,0.0%,1
7,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,6.25%,427,75.31%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Suntahj,84,70.0%
,,SilentSheeps,64,83.12%
,,kxmà,50,90.91%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	攻击强化,167,71.98%,12
,,冰冻之风	冷冻干燥	速度强化,129,81.65%,14
,,冰冻之风	冷冻干燥	逃脱按键,120,76.43%,19
,,冰冻之风	冷冻干燥	万灵药,10,71.43%,4
,,冰冻之风	冰砾		速度强化,1,50.0%,1
,,冰锥		冰砾		速度强化,0,0.0%,3
,,冰锥		冰砾		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	焦点镜	博识眼镜,56,74.67%,8
,,讲究眼镜	能量增幅器	贝壳之铃,171,85.93%,7
,,能量增幅器	焦点镜	贝壳之铃,22,73.33%,4
,,讲究眼镜	气势头带	博识眼镜,85,69.67%,3
,,能量增幅器	贝壳之铃	博识眼镜,58,78.38%,2
,,讲究眼镜	进击眼镜	贝壳之铃,6,35.29%,2
,,讲究眼镜	焦点镜	贝壳之铃,3,75.0%,2
,,讲究眼镜	贝壳之铃	博识眼镜,0,0.0%,2
,,讲究眼镜	进击眼镜	焦点镜,5,62.5%,1
,,讲究眼镜	进击眼镜	博识眼镜,5,62.5%,1
,,焦点镜	贝壳之铃	博识眼镜,3,60.0%,1
,,能量增幅器	进击眼镜	焦点镜,2,100.0%,1
,,讲究眼镜	能量增幅器	进击眼镜,1,100.0%,1
,,讲究眼镜	能量增幅器	焦点镜,1,100.0%,1
,,讲究眼镜	气势头带	力量头带,1,50.0%,1
,,能量增幅器	进击眼镜	贝壳之铃,1,50.0%,1
,,讲究眼镜	救援屏障	贝壳之铃,0,0.0%,1
,,讲究眼镜	救援屏障	博识眼镜,0,0.0%,1
8,阿勃梭鲁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,62,5.91%,380,70.9%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ル力リオ中毒,54,73.97%
,,다미_ヒメ°,53,68.83%
,,I'mSnow:D,36,73.47%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,追打		突袭		逃脱按键,267,71.2%,31
,,暗袭要害	精神利刃	逃脱按键,29,67.44%,15
,,暗袭要害	突袭		万灵药,20,71.43%,3
,,追打		突袭		万灵药,14,58.33%,4
,,暗袭要害	突袭		逃脱按键,13,76.47%,6
,,追打		精神利刃	逃脱按键,7,77.78%,4
,,暗袭要害	突袭		伤药	,6,100.0%,1
,,追打		突袭		攻击强化,5,62.5%,2
,,暗袭要害	突袭		攻击强化,4,100.0%,1
,,暗袭要害	精神利刃	伤药	,4,80.0%,2
,,追打		突袭		得分加速装置,3,100.0%,3
,,暗袭要害	精神利刃	万灵药,3,75.0%,3
,,追打		精神利刃	攻击强化,1,100.0%,1
,,暗袭要害	精神利刃	速度强化,1,100.0%,1
,,暗袭要害	精神利刃	攻击强化,1,50.0%,2
,,暗袭要害	精神利刃	向尾喵的尾巴,1,50.0%,1
,,追打		突袭		伤药	,1,33.33%,2
,,追打		突袭		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	焦点镜,130,73.45%,29
,,气势头带	锐利之爪	焦点镜,147,69.01%,17
,,力量头带	锐利之爪	焦点镜,86,72.27%,7
,,能量增幅器	锐利之爪	焦点镜,6,54.55%,2
,,气势头带	力量头带	焦点镜,2,66.67%,2
,,救援屏障	猛攻哑铃	焦点镜,5,71.43%,1
,,猛攻哑铃	气势头带	焦点镜,2,66.67%,1
,,得分护盾	猛攻哑铃	焦点镜,1,100.0%,1
9,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,5.53%,353,70.32%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,S4L-,70,75.27%
,,TTVTroubllex,59,64.84%
,,winnnnyyypps,37,74.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		攻击强化,331,70.13%,35
,,冲浪		烟幕		万灵药,14,73.68%,11
,,冲浪		烟幕		逃脱按键,8,72.73%,5
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	焦点镜,240,71.01%,32
,,力量头带	锐利之爪	焦点镜,70,67.31%,4
,,救援屏障	力量头带	焦点镜,5,71.43%,3
,,轻石		力量头带	焦点镜,32,74.42%,1
,,能量增幅器	力量头带	焦点镜,1,50.0%,1
,,气势头带	力量头带	焦点镜,0,0.0%,1
10,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,4.47%,309,76.11%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Reckzz,52,74.29%
,,TE・BarnW,45,77.59%
,,Níls,40,88.89%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,191,76.71%,22
,,月光		重力		迟缓烟雾,57,78.08%,3
,,月光		重力		伤药	,55,73.33%,4
,,吸取之吻	看我嘛	伤药	,1,100.0%,1
,,月光		看我嘛	伤药	,1,100.0%,1
,,月光		重力		万灵药,1,100.0%,1
,,月光		重力		逃脱按键,1,100.0%,1
,,吸取之吻	看我嘛	速度强化,1,50.0%,2
,,月光		看我嘛	速度强化,1,50.0%,2
,,吸取之吻	重力		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,168,75.68%,14
,,救援屏障	进击眼镜	气势头带,18,66.67%,4
,,学习装置	气势头带	博识眼镜,35,87.5%,2
,,学习装置	气势头带	力量头带,52,74.29%,1
,,能量增幅器	进击眼镜	学习装置,18,94.74%,1
,,救援屏障	进击眼镜	博识眼镜,11,68.75%,1
,,救援屏障	气势头带	博识眼镜,5,100.0%,1
,,进击眼镜	气势头带	贝壳之铃,1,33.33%,1
,,能量增幅器	进击眼镜	气势头带,1,33.33%,1
,,讲究眼镜	气势头带	博识眼镜,0,0.0%,1
11,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,47,4.32%,284,72.45%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,CPH>NARUTO,33,67.35%
,,CeS梦KiD,31,83.78%
,,RNT・Swifty,24,82.76%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,158,70.54%,29
,,增强拳	近身战	速度强化,49,83.05%,9
,,增强拳	近身战	伤药	,32,76.19%,4
,,增强拳	近身战	逃脱按键,11,78.57%,4
,,神速		骨棒乱打	速度强化,11,73.33%,7
,,神速		近身战	速度强化,5,71.43%,2
,,神速		骨棒乱打	攻击强化,4,100.0%,3
,,增强拳	近身战	攻击强化,4,57.14%,4
,,神速		骨棒乱打	逃脱按键,3,60.0%,2
,,增强拳	骨棒乱打	逃脱按键,2,66.67%,3
,,神速		近身战	向尾喵的尾巴,2,66.67%,1
,,增强拳	骨棒乱打	速度强化,1,50.0%,2
,,神速		近身战	万灵药,1,50.0%,2
,,神速		骨棒乱打	伤药	,1,50.0%,1
,,增强拳	近身战	万灵药,0,0.0%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	弱点保险,128,77.58%,16
,,猛攻哑铃	力量头带	锐利之爪,44,62.86%,9
,,猛攻哑铃	锐利之爪	弱点保险,34,65.38%,9
,,猛攻哑铃	气势头带	弱点保险,17,68.0%,3
,,气势头带	锐利之爪	弱点保险,24,82.76%,1
,,猛攻哑铃	轻石		气势头带,14,77.78%,1
,,能量增幅器	猛攻哑铃	气势头带,11,78.57%,1
,,力量头带	锐利之爪	弱点保险,6,60.0%,1
,,救援屏障	猛攻哑铃	气势头带,1,100.0%,1
,,能量增幅器	猛攻哑铃	力量头带,1,100.0%,1
,,救援屏障	猛攻哑铃	力量头带,0,0.0%,1
12,巨钳螳螂,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,53,3.99%,258,71.27%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,逆張りヤ一ド,31,77.5%
,,NotJonas,30,81.08%
,,Galleta04,20,68.97%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,子弹拳	剑舞		万灵药,72,78.26%,22
,,子弹拳	二连击	万灵药,35,77.78%,7
,,子弹拳	剑舞		速度强化,34,77.27%,12
,,子弹拳	剑舞		攻击强化,26,68.42%,5
,,双翼		二连击	伤药	,15,83.33%,2
,,双翼		剑舞		万灵药,14,100.0%,3
,,子弹拳	剑舞		伤药	,12,60.0%,7
,,双翼		二连击	速度强化,12,57.14%,4
,,双翼		二连击	万灵药,9,69.23%,5
,,双翼		二连击	攻击强化,8,50.0%,2
,,双翼		二连击	逃脱按键,5,71.43%,3
,,子弹拳	二连击	速度强化,5,62.5%,4
,,双翼		剑舞		逃脱按键,4,57.14%,2
,,双翼		剑舞		攻击强化,2,66.67%,2
,,子弹拳	二连击	伤药	,2,50.0%,1
,,子弹拳	二连击	逃脱按键,1,100.0%,1
,,子弹拳	剑舞		逃脱按键,1,50.0%,2
,,双翼		剑舞		速度强化,1,25.0%,2
,,双翼		剑舞		伤药	,0,0.0%,1
,,子弹拳	二连击	攻击强化,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,41,67.21%,14
,,猛攻哑铃	锐利之爪	弱点保险,35,71.43%,7
,,猛攻哑铃	气势头带	力量头带,40,78.43%,5
,,猛攻哑铃	力量头带	弱点保险,29,64.44%,4
,,猛攻哑铃	气势头带	锐利之爪,35,77.78%,3
,,气势头带	力量头带	弱点保险,6,85.71%,3
,,亿奥斯饼干	猛攻哑铃	弱点保险,31,79.49%,2
,,猛攻哑铃	力量头带	锐利之爪,8,53.33%,2
,,气势头带	锐利之爪	焦点镜,9,47.37%,1
,,能量增幅器	锐利之爪	焦点镜,4,100.0%,1
,,猛攻哑铃	锐利之爪	焦点镜,3,75.0%,1
,,猛攻哑铃	力量头带	焦点镜,2,100.0%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,1,100.0%,1
,,力量头带	锐利之爪	焦点镜,1,100.0%,1
,,气势头带	力量头带	锐利之爪,1,50.0%,1
,,能量增幅器	猛攻哑铃	弱点保险,1,50.0%,1
13,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,3.5%,225,70.75%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Gow_Xiang.,111,73.03%
,,Toloman,23,74.19%
,,jenmarvelttv,14,82.35%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰柱坠击	十万马力	逃脱按键,168,73.04%,10
,,冰柱坠击	十万马力	伤药	,38,69.09%,12
,,冰柱坠击	十万马力	速度强化,16,61.54%,7
,,冰冻牙	十万马力	逃脱按键,1,100.0%,1
,,冰冻牙	地震		逃脱按键,1,100.0%,1
,,冰冻牙	十万马力	速度强化,1,50.0%,2
,,冰柱坠击	地震		伤药	,0,0.0%,2
,,冰柱坠击	地震		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	气势头带	弱点保险,18,81.82%,5
,,救援屏障	学习装置	气势头带,26,74.29%,4
,,突击背心	救援屏障	气势头带,12,57.14%,4
,,猛攻哑铃	气势头带	力量头带,21,63.64%,3
,,猛攻哑铃	气势头带	弱点保险,12,70.59%,2
,,能量增幅器	猛攻哑铃	气势头带,111,73.03%,1
,,得分护盾	气势头带	弱点保险,7,77.78%,1
,,轻石		气势头带	弱点保险,6,75.0%,1
,,救援屏障	气势头带	力量头带,2,100.0%,1
,,救援屏障	亿奥斯饼干	气势头带,2,100.0%,1
,,亿奥斯饼干	气势头带	弱点保险,2,66.67%,1
,,亿奥斯饼干	气势头带	力量头带,2,50.0%,1
,,亿奥斯饼干	猛攻哑铃	弱点保险,2,40.0%,1
,,救援屏障	得分护盾	气势头带,1,100.0%,1
,,气势头带	力量头带	弱点保险,1,100.0%,1
,,突击背心	亿奥斯饼干	气势头带,0,0.0%,1
,,气势头带	锐利之爪	弱点保险,0,0.0%,1
,,救援屏障	得分护盾	猛攻哑铃,0,0.0%,1
14,耿鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,36,3.21%,209,71.82%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,IMP_PIRATE,71,75.53%
,,One.Two,53,76.81%
,,S丨MarKGod,21,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗影球	食梦		逃脱按键,82,72.57%,16
,,污泥炸弹	祸不单行	逃脱按键,71,76.34%,3
,,污泥炸弹	祸不单行	速度强化,35,72.92%,4
,,污泥炸弹	祸不单行	万灵药,13,68.42%,10
,,暗影球	食梦		万灵药,5,41.67%,6
,,暗影球	祸不单行	速度强化,1,100.0%,1
,,暗影球	食梦		速度强化,1,50.0%,2
,,暗影球	食梦		攻击强化,1,33.33%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	博识眼镜,47,61.84%,17
,,讲究眼镜	气势头带	博识眼镜,78,75.73%,7
,,讲究眼镜	贝壳之铃	博识眼镜,58,76.32%,3
,,讲究眼镜	进击眼镜	气势头带,6,66.67%,2
,,讲究眼镜	能量增幅器	进击眼镜,3,75.0%,2
,,讲究眼镜	进击眼镜	贝壳之铃,1,50.0%,2
,,进击眼镜	贝壳之铃	博识眼镜,15,78.95%,1
,,讲究眼镜	气势头带	贝壳之铃,1,100.0%,1
15,班基拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,3.14%,211,74.04%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TE・Bora,111,79.29%
,,Edgy777,22,81.48%
,,TGL乄Warlord,15,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,恶之波动	原始之力	速度强化,191,76.4%,27
,,恶之波动	原始之力	万灵药,16,61.54%,5
,,恶之波动	流沙地狱	速度强化,2,100.0%,1
,,尖石攻击	原始之力	速度强化,1,100.0%,1
,,恶之波动	原始之力	伤药	,1,20.0%,3
,,尖石攻击	流沙地狱	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,150,76.14%,11
,,气势头带	力量头带	弱点保险,35,71.43%,10
,,猛攻哑铃	气势头带	力量头带,9,75.0%,4
,,气势头带	力量头带	焦点镜,3,42.86%,3
