,一共游戏场数,2501
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,BR_YuponoYT,46,92.0%
,,Noun・BruvHD,43,86.0%
,,CeS梦Luffy,37,77.08%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神强念	力量互换	速度强化,493,77.15%,44
,,精神强念	力量互换	得分加速装置,36,69.23%,2
,,精神强念	力量互换	伤药	,22,64.71%,3
,,念力		力量互换	速度强化,20,51.28%,12
,,精神强念	力量互换	逃脱按键,5,100.0%,2
,,精神强念	屏障		速度强化,4,66.67%,6
,,念力		力量互换	得分加速装置,3,100.0%,1
,,念力		屏障		速度强化,3,75.0%,2
,,念力		力量互换	伤药	,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	气势头带,64,77.11%,8
,,得分护盾	进击眼镜	气势头带,59,59.0%,8
,,讲究眼镜	进击眼镜	贝壳之铃,56,74.67%,4
,,讲究眼镜	气势头带	博识眼镜,63,84.0%,3
,,能量增幅器	进击眼镜	气势头带,50,84.75%,3
,,讲究眼镜	救援屏障	气势头带,11,68.75%,3
,,讲究眼镜	进击眼镜	博识眼镜,34,73.91%,2
,,亿奥斯饼干	进击眼镜	气势头带,15,71.43%,2
,,救援屏障	得分护盾	气势头带,7,70.0%,2
,,救援屏障	进击眼镜	气势头带,2,50.0%,2
,,进击眼镜	学习装置	气势头带,46,92.0%,1
,,讲究眼镜	能量增幅器	气势头带,36,78.26%,1
,,能量增幅器	得分护盾	进击眼镜,35,70.0%,1
,,得分护盾	进击眼镜	博识眼镜,29,78.38%,1
,,能量增幅器	救援屏障	气势头带,26,89.66%,1
,,讲究眼镜	救援屏障	贝壳之铃,18,62.07%,1
,,讲究眼镜	能量增幅器	救援屏障,11,61.11%,1
,,能量增幅器	气势头带	博识眼镜,7,87.5%,1
,,讲究眼镜	救援屏障	进击眼镜,6,85.71%,1
,,进击眼镜	气势头带	博识眼镜,5,71.43%,1
,,能量增幅器	亿奥斯饼干	进击眼镜,4,66.67%,1
,,能量增幅器	贝壳之铃	博识眼镜,2,100.0%,1
,,讲究眼镜	贝壳之铃	博识眼镜,1,33.33%,1
,,救援屏障	气势头带	贝壳之铃,0,0.0%,1
,,讲究眼镜	得分护盾	进击眼镜,0,0.0%,1
3,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,16.67%,313,75.06%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rimaaa,35,76.09%
,,オカピ(極),28,84.85%
,,SilentSheeps,25,67.57%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	攻击强化,124,72.51%,14
,,冰冻之风	冷冻干燥	速度强化,122,78.71%,25
,,冰锥		冰砾		速度强化,38,73.08%,5
,,冰冻之风	冷冻干燥	逃脱按键,14,77.78%,5
,,冰冻之风	冷冻干燥	万灵药,6,66.67%,1
,,冰冻之风	冰砾		速度强化,4,100.0%,2
,,冰冻之风	冰砾		攻击强化,2,100.0%,1
,,冰冻之风	冰砾		逃脱按键,2,100.0%,2
,,冰锥		冷冻干燥	速度强化,1,100.0%,1
,,冰锥		冰砾		逃脱按键,0,0.0%,1
,,冰锥		冰砾		万灵药,0,0.0%,1
,,冰冻之风	冰砾		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	博识眼镜,78,77.23%,8
,,讲究眼镜	气势头带	博识眼镜,33,68.75%,5
,,讲究眼镜	进击眼镜	焦点镜,49,75.38%,4
,,讲究眼镜	焦点镜	博识眼镜,16,57.14%,4
,,讲究眼镜	气势头带	力量头带,51,75.0%,3
,,讲究眼镜	进击眼镜	气势头带,2,66.67%,2
,,讲究眼镜	力量头带	博识眼镜,1,50.0%,2
,,讲究眼镜	气势头带	贝壳之铃,1,33.33%,2
,,进击眼镜	气势头带	焦点镜,17,77.27%,1
,,讲究眼镜	气势头带	焦点镜,11,100.0%,1
,,气势头带	焦点镜	博识眼镜,11,100.0%,1
,,讲究眼镜	焦点镜	贝壳之铃,11,68.75%,1
,,救援屏障	力量头带	焦点镜,10,90.91%,1
,,讲究眼镜	能量增幅器	博识眼镜,10,83.33%,1
,,能量增幅器	救援屏障	力量头带,4,100.0%,1
,,能量增幅器	焦点镜	贝壳之铃,2,100.0%,1
,,进击眼镜	焦点镜	博识眼镜,2,66.67%,1
,,能量增幅器	进击眼镜	贝壳之铃,2,66.67%,1
,,进击眼镜	气势头带	力量头带,1,100.0%,1
,,能量增幅器	气势头带	力量头带,1,50.0%,1
,,讲究眼镜	能量增幅器	气势头带,0,0.0%,1
4,阿勃梭鲁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,11.32%,220,77.74%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,T2_Mame,35,89.74%
,,S4L-,34,72.34%
,,Redmaw,26,83.87%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,追打		突袭		逃脱按键,90,77.59%,11
,,追打		突袭		万灵药,26,83.87%,4
,,暗袭要害	突袭		逃脱按键,21,77.78%,5
,,追打		突袭		速度强化,17,85.0%,6
,,暗袭要害	精神利刃	逃脱按键,16,88.89%,8
,,暗袭要害	精神利刃	伤药	,16,72.73%,1
,,暗袭要害	精神利刃	速度强化,12,66.67%,3
,,追打		突袭		攻击强化,5,83.33%,2
,,暗袭要害	精神利刃	向尾喵的尾巴,5,55.56%,3
,,追打		突袭		得分加速装置,3,75.0%,1
,,暗袭要害	精神利刃	万灵药,3,75.0%,2
,,追打		突袭		伤药	,2,100.0%,2
,,追打		精神利刃	伤药	,1,100.0%,1
,,暗袭要害	突袭		攻击强化,1,100.0%,1
,,暗袭要害	突袭		万灵药,1,100.0%,1
,,暗袭要害	突袭		速度强化,1,50.0%,2
,,追打		精神利刃	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	焦点镜,71,75.53%,10
,,猛攻哑铃	气势头带	焦点镜,11,78.57%,6
,,气势头带	锐利之爪	焦点镜,32,74.42%,5
,,得分护盾	锐利之爪	焦点镜,38,80.85%,4
,,亿奥斯饼干	锐利之爪	焦点镜,26,83.87%,1
,,气势头带	力量头带	焦点镜,16,72.73%,1
,,力量头带	锐利之爪	焦点镜,12,92.31%,1
,,猛攻哑铃	力量头带	焦点镜,7,77.78%,1
,,亿奥斯饼干	猛攻哑铃	焦点镜,4,80.0%,1
,,亿奥斯饼干	气势头带	焦点镜,2,100.0%,1
,,轻石		锐利之爪	焦点镜,1,100.0%,1
,,猛攻哑铃	轻石		焦点镜,0,0.0%,1
,,亿奥斯饼干	轻石		焦点镜,0,0.0%,1
5,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,35,11.2%,203,72.5%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ぴわい,35,72.92%
,,Sareyu,32,72.73%
,,MW・Wanted十,24,70.59%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,120,73.17%,22
,,增强拳	近身战	速度强化,43,71.67%,7
,,神速		骨棒乱打	速度强化,24,64.86%,12
,,增强拳	近身战	攻击强化,6,85.71%,3
,,增强拳	近身战	万灵药,5,100.0%,3
,,神速		骨棒乱打	得分加速装置,2,100.0%,2
,,神速		近身战	速度强化,1,100.0%,1
,,增强拳	骨棒乱打	攻击强化,1,100.0%,1
,,神速		近身战	得分加速装置,1,50.0%,1
,,神速		骨棒乱打	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	弱点保险,98,74.81%,10
,,猛攻哑铃	力量头带	锐利之爪,49,68.06%,10
,,猛攻哑铃	力量头带	弱点保险,22,68.75%,8
,,猛攻哑铃	轻石		弱点保险,7,87.5%,2
,,猛攻哑铃	轻石		锐利之爪,20,71.43%,1
,,猛攻哑铃	气势头带	锐利之爪,3,60.0%,1
,,能量增幅器	猛攻哑铃	力量头带,2,100.0%,1
,,猛攻哑铃	轻石		力量头带,1,100.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
6,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,7.0%,134,76.57%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TON・GG,30,93.75%
,,RB_pyi,19,95.0%
,,Replicate?,11,84.62%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,77,80.21%,11
,,圣剑		广域防守	速度强化,36,78.26%,15
,,圣剑		广域防守	万灵药,12,66.67%,6
,,圣剑		铁头		伤药	,5,100.0%,2
,,圣剑		广域防守	逃脱按键,2,33.33%,2
,,暗影爪	广域防守	速度强化,1,100.0%,1
,,圣剑		铁头		速度强化,1,50.0%,1
,,暗影爪	广域防守	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,34,77.27%,11
,,气势头带	力量头带	弱点保险,67,77.01%,7
,,气势头带	锐利之爪	弱点保险,3,50.0%,3
,,救援屏障	气势头带	弱点保险,10,83.33%,2
,,猛攻哑铃	气势头带	力量头带,7,77.78%,2
,,猛攻哑铃	锐利之爪	弱点保险,1,33.33%,2
,,救援屏障	猛攻哑铃	气势头带,6,85.71%,1
,,气势头带	锐利之爪	焦点镜,4,100.0%,1
,,气势头带	力量头带	锐利之爪,2,100.0%,1
,,能量增幅器	猛攻哑铃	弱点保险,0,0.0%,1
7,耿鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,22,6.84%,139,81.29%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,OGひdev,41,91.11%
,,BoraReach,36,87.8%
,,射鸡冠军,32,69.57%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,污泥炸弹	祸不单行	万灵药,77,80.21%,4
,,污泥炸弹	祸不单行	速度强化,38,86.36%,4
,,污泥炸弹	祸不单行	逃脱按键,12,75.0%,9
,,暗影球	食梦		万灵药,5,83.33%,3
,,暗影球	食梦		逃脱按键,4,80.0%,4
,,暗影球	食梦		速度强化,2,100.0%,1
,,暗影球	祸不单行	万灵药,1,100.0%,1
,,污泥炸弹	祸不单行	得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	博识眼镜,51,87.93%,10
,,讲究眼镜	气势头带	博识眼镜,5,83.33%,4
,,讲究眼镜	贝壳之铃	博识眼镜,36,85.71%,2
,,气势头带	贝壳之铃	博识眼镜,32,69.57%,1
,,讲究眼镜	能量增幅器	博识眼镜,6,100.0%,1
,,讲究眼镜	得分护盾	博识眼镜,5,62.5%,1
,,讲究眼镜	得分护盾	进击眼镜,2,66.67%,1
,,讲究眼镜	救援屏障	进击眼镜,1,100.0%,1
,,讲究眼镜	进击眼镜	贝壳之铃,1,100.0%,1
8,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,6.28%,121,77.07%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TE・BarnW,34,82.93%
,,IX・PikaDiff,14,82.35%
,,RNSヤMaybe,14,73.68%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	挡路		速度强化,107,76.43%,23
,,重磅冲撞	挡路		逃脱按键,13,81.25%,5
,,抓狂		挡路		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,84,80.0%,14
,,救援屏障	得分护盾	气势头带,18,75.0%,4
,,救援屏障	气势头带	凸凸头盔,6,85.71%,1
,,得分护盾	学习装置	气势头带,6,85.71%,1
,,突击背心	救援屏障	气势头带,3,75.0%,1
,,学习装置	轻石		气势头带,2,100.0%,1
,,救援屏障	气势头带	力量头带,1,100.0%,1
,,气势头带	力量头带	焦点镜,1,33.33%,1
,,得分护盾	亿奥斯饼干	气势头带,0,0.0%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,0,0.0%,1
,,救援屏障	亿奥斯饼干	气势头带,0,0.0%,1
9,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,5.68%,117,82.39%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ミレニア,36,81.82%
,,kriselperro,16,84.21%
,,RB_pyi,12,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三旋击	热带踢	万灵药,37,84.09%,2
,,踩踏		热带踢	速度强化,28,87.5%,5
,,踩踏		热带踢	攻击强化,18,85.71%,6
,,三旋击	青草滑梯	攻击强化,10,83.33%,5
,,三旋击	青草滑梯	速度强化,7,87.5%,2
,,三旋击	热带踢	速度强化,6,85.71%,3
,,踩踏		热带踢	万灵药,4,80.0%,2
,,三旋击	青草滑梯	万灵药,3,42.86%,4
,,踩踏		青草滑梯	万灵药,2,100.0%,1
,,三旋击	热带踢	伤药	,2,66.67%,1
,,踩踏		青草滑梯	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,84,80.77%,17
,,猛攻哑铃	力量头带	弱点保险,2,100.0%,2
,,得分护盾	猛攻哑铃	气势头带,12,100.0%,1
,,猛攻哑铃	气势头带	力量头带,8,80.0%,1
,,亿奥斯饼干	猛攻哑铃	弱点保险,6,75.0%,1
,,猛攻哑铃	锐利之爪	弱点保险,4,100.0%,1
,,猛攻哑铃	焦点镜	弱点保险,1,100.0%,1
,,气势头带	力量头带	弱点保险,0,0.0%,1
10,班基拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,15,5.56%,103,74.1%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,複|ZoRaツ,34,69.39%
,,S8uL・Might,31,88.57%
,,GhatIue,13,86.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,恶之波动	原始之力	速度强化,96,75.0%,12
,,尖石攻击	流沙地狱	速度强化,4,100.0%,3
,,恶之波动	流沙地狱	速度强化,2,50.0%,4
,,恶之波动	流沙地狱	伤药	,1,50.0%,1
,,恶之波动	原始之力	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	弱点保险,45,81.82%,6
,,猛攻哑铃	气势头带	弱点保险,48,70.59%,4
,,猛攻哑铃	气势头带	焦点镜,4,80.0%,1
,,得分护盾	气势头带	弱点保险,2,100.0%,1
,,气势头带	锐利之爪	弱点保险,2,28.57%,1
,,亿奥斯饼干	猛攻哑铃	力量头带,1,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,1,100.0%,1
11,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,28,5.12%,83,64.84%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Adrian9D,29,72.5%
,,PotatoUwU,7,70.0%
,,Overseert,6,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		攻击强化,49,64.47%,17
,,冲浪		烟幕		逃脱按键,20,74.07%,7
,,冲浪		烟幕		万灵药,13,61.9%,7
,,飞水手里剑	影子分身	攻击强化,1,100.0%,1
,,冲浪		影子分身	逃脱按键,0,0.0%,1
,,飞水手里剑	影子分身	速度强化,0,0.0%,1
,,冲浪		烟幕		得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	焦点镜,71,66.98%,22
,,力量头带	锐利之爪	焦点镜,11,57.89%,3
,,救援屏障	力量头带	焦点镜,1,100.0%,1
,,能量增幅器	力量头带	焦点镜,0,0.0%,1
,,猛攻哑铃	轻石		力量头带,0,0.0%,1
12,藏饱栗鼠,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,20,4.76%,90,75.63%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,水果乐园溫柔,30,78.95%
,,RNSヤKamiru,13,86.67%
,,XIS・Mazo,9,81.82%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,打嗝		渴望		向尾喵的尾巴,84,77.06%,17
,,打嗝		渴望		得分加速装置,5,83.33%,2
,,种子机关枪	大快朵颐	伤药	,1,100.0%,1
,,种子机关枪	大快朵颐	向尾喵的尾巴,0,0.0%,2
,,种子机关枪	大快朵颐	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	猛攻哑铃	气势头带,4,57.14%,3
,,得分护盾	轻石		气势头带,31,79.49%,2
,,能量增幅器	救援屏障	猛攻哑铃,11,78.57%,2
,,能量增幅器	猛攻哑铃	气势头带,10,76.92%,2
,,学习装置	轻石		气势头带,3,100.0%,2
,,得分护盾	猛攻哑铃	气势头带,3,75.0%,2
,,救援屏障	猛攻哑铃	气势头带,1,50.0%,2
,,得分护盾	气势头带	弱点保险,13,86.67%,1
,,能量增幅器	猛攻哑铃	轻石	,8,61.54%,1
,,得分护盾	亿奥斯饼干	气势头带,4,80.0%,1
,,猛攻哑铃	气势头带	弱点保险,2,66.67%,1
,,救援屏障	得分护盾	猛攻哑铃,0,0.0%,1
13,烈箭鹰,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,20,4.48%,83,74.11%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,りくたろうー,32,82.05%
,,zenzenmanTTV,24,85.71%
,,RNT・Novaa,4,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,蓄能焰袭	飞翔		得分加速装置,42,70.0%,10
,,蓄能焰袭	飞翔		逃脱按键,38,82.61%,5
,,燕返		勇鸟猛攻	逃脱按键,1,100.0%,1
,,蓄能焰袭	飞翔		伤药	,1,100.0%,1
,,蓄能焰袭	飞翔		攻击强化,1,100.0%,1
,,蓄能焰袭	飞翔		向尾喵的尾巴,0,0.0%,1
,,蓄能焰袭	飞翔		速度强化,0,0.0%,1
,,燕返		勇鸟猛攻	得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,得分护盾	猛攻哑铃	轻石	,8,44.44%,5
,,得分护盾	轻石		气势头带,5,62.5%,3
,,气势头带	锐利之爪	弱点保险,2,100.0%,2
,,得分护盾	轻石		锐利之爪,32,82.05%,1
,,猛攻哑铃	气势头带	锐利之爪,24,85.71%,1
,,猛攻哑铃	力量头带	焦点镜,4,100.0%,1
,,得分护盾	猛攻哑铃	锐利之爪,4,66.67%,1
,,轻石		力量头带	锐利之爪,1,100.0%,1
,,轻石		锐利之爪	焦点镜,1,100.0%,1
,,能量增幅器	救援屏障	锐利之爪,1,100.0%,1
,,得分护盾	猛攻哑铃	气势头带,1,50.0%,1
,,得分护盾	气势头带	锐利之爪,0,0.0%,1
,,救援屏障	得分护盾	轻石	,0,0.0%,1
14,古月鸟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,17,4.08%,83,81.37%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,KforKen,17,94.44%
,,TON・GG,16,88.89%
,,kriselperro,15,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜水		空气斩	逃脱按键,79,82.29%,13
,,冲浪		暴风		逃脱按键,2,100.0%,2
,,潜水		空气斩	攻击强化,1,50.0%,1
,,潜水		空气斩	得分加速装置,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	气势头带	博识眼镜,32,74.42%,6
,,得分护盾	进击眼镜	气势头带,31,96.88%,3
,,讲究眼镜	气势头带	贝壳之铃,15,83.33%,1
,,讲究眼镜	进击眼镜	博识眼镜,1,100.0%,1
,,亿奥斯饼干	进击眼镜	气势头带,1,100.0%,1
,,讲究眼镜	得分护盾	气势头带,1,100.0%,1
,,能量增幅器	得分护盾	进击眼镜,1,50.0%,1
,,讲究眼镜	能量增幅器	气势头带,1,50.0%,1
,,讲究眼镜	得分护盾	贝壳之铃,0,0.0%,1
,,能量增幅器	救援屏障	贝壳之铃,0,0.0%,1
15,喷火龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,18,3.56%,66,74.16%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,BH・kyriaоs,26,86.67%
,,ttvArtryuu,15,71.43%
,,Retsuツ,6,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷射火焰	大字爆炎	速度强化,36,83.72%,6
,,喷射火焰	大字爆炎	万灵药,16,66.67%,2
,,喷射火焰	闪焰冲锋	速度强化,7,100.0%,2
,,喷射火焰	大字爆炎	攻击强化,4,50.0%,4
,,喷射火焰	大字爆炎	逃脱按键,3,75.0%,2
,,火焰拳	大字爆炎	攻击强化,0,0.0%,1
,,喷射火焰	闪焰冲锋	伤药	,0,0.0%,1
,,喷射火焰	闪焰冲锋	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	焦点镜,10,58.82%,8
,,猛攻哑铃	力量头带	焦点镜,33,86.84%,4
,,力量头带	焦点镜	弱点保险,16,72.73%,2
,,猛攻哑铃	焦点镜	弱点保险,6,75.0%,1
,,能量增幅器	力量头带	弱点保险,1,50.0%,1
,,气势头带	力量头带	锐利之爪,0,0.0%,1
,,猛攻哑铃	气势头带	焦点镜,0,0.0%,1
16,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,17,3.32%,68,81.93%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RNT・Vulcan,19,79.17%
,,junglebook1,8,80.0%
,,ttvBlue_Kiro,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,炸蛋		生蛋		速度强化,37,92.5%,11
,,帮助		神秘守护	速度强化,8,72.73%,5
,,炸蛋		生蛋		得分加速装置,6,100.0%,2
,,炸蛋		神秘守护	速度强化,5,50.0%,3
,,炸蛋		生蛋		逃脱按键,4,100.0%,1
,,帮助		神秘守护	得分加速装置,4,80.0%,1
,,帮助		生蛋		速度强化,3,60.0%,4
,,炸蛋		神秘守护	得分加速装置,1,100.0%,1
,,帮助		生蛋		得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
