,一共游戏场数,6250
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	高速移动	万灵药,432,77.28%,40
,,啄钻		飞踢		万灵药,313,74.7%,36
,,三重攻击	高速移动	逃脱按键,48,77.42%,1
,,三重攻击	飞踢		万灵药,39,81.25%,12
,,啄钻		飞踢		速度强化,3,100.0%,1
,,啄钻		飞踢		攻击强化,1,100.0%,1
,,三重攻击	高速移动	速度强化,1,100.0%,1
,,啄钻		高速移动	速度强化,1,100.0%,1
,,啄钻		飞踢		逃脱按键,1,100.0%,1
,,啄钻		高速移动	万灵药,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石	锐利之爪,514,76.72%,32
,,亿奥斯饼干	猛攻哑铃	锐利之爪,166,74.77%,13
,,得分护盾	猛攻哑铃	锐利之爪,46,82.14%,4
,,猛攻哑铃	能量增幅器	锐利之爪,20,74.07%,3
,,力量头带	猛攻哑铃	锐利之爪,35,70.0%,2
,,治愈王冠	猛攻哑铃	锐利之爪,11,91.67%,2
,,亿奥斯饼干	得分护盾	猛攻哑铃,41,83.67%,1
,,亿奥斯饼干	猛攻哑铃	轻石,6,75.0%,1
,,气势头带	猛攻哑铃	能量增幅器,1,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
4,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,75,17.38%,836,76.98%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,みこたくんch,93,73.81%
,,竜舞ぱらてゃ,69,71.88%
,,INOJI,60,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗冥强击	深渊突刺	逃脱按键,620,76.45%,57
,,暗冥强击	深渊突刺	万灵药,148,84.09%,9
,,暗冥强击	深渊突刺	速度强化,48,69.57%,6
,,水流连打	水流裂破	万灵药,10,66.67%,5
,,水流连打	水流裂破	逃脱按键,4,66.67%,5
,,水流连打	水流裂破	速度强化,3,100.0%,1
,,暗冥强击	深渊突刺	向尾喵的尾巴,1,100.0%,1
,,水流连打	水流裂破	攻击强化,1,100.0%,1
,,暗冥强击	深渊突刺	攻击强化,1,25.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,111,70.7%,10
,,力量头带	能量增幅器	锐利之爪,115,87.12%,8
,,猛攻哑铃	能量增幅器	锐利之爪,42,76.36%,8
,,力量头带	猛攻哑铃	锐利之爪,17,77.27%,6
,,气势头带	猛攻哑铃	锐利之爪,105,71.92%,5
,,弱点保险	猛攻哑铃	锐利之爪,25,71.43%,5
,,力量头带	气势头带	能量增幅器,168,76.02%,4
,,弱点保险	气势头带	能量增幅器,47,82.46%,4
,,力量头带	气势头带	猛攻哑铃,64,82.05%,3
,,气势头带	焦点镜	猛攻哑铃,10,62.5%,3
,,焦点镜	猛攻哑铃	锐利之爪,8,100.0%,3
,,气势头带	猛攻哑铃	能量增幅器,14,93.33%,2
,,力量头带	弱点保险	气势头带,6,66.67%,2
,,力量头带	弱点保险	猛攻哑铃,5,50.0%,2
,,弱点保险	连打围巾	锐利之爪,2,100.0%,2
,,力量头带	气势头带	锐利之爪,50,87.72%,1
,,焦点镜	猛攻哑铃	轻石,35,70.0%,1
,,力量头带	猛攻哑铃	连打围巾,8,100.0%,1
,,弱点保险	气势头带	锐利之爪,2,100.0%,1
,,力量头带	焦点镜	猛攻哑铃,1,100.0%,1
,,力量头带	连打围巾	锐利之爪,1,50.0%,1
,,弱点保险	能量增幅器	锐利之爪,0,0.0%,1
,,焦点镜	猛攻哑铃	能量增幅器,0,0.0%,1
5,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,50,13.41%,634,75.66%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,코미ㅤ,109,90.08%
,,Fe2,83,71.55%
,,悪魔ですます,82,73.87%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,影子偷袭	奇异之光	速度强化,506,74.74%,40
,,拍落		奇异之光	逃脱按键,55,85.94%,1
,,影子偷袭	奇异之光	逃脱按键,21,75.0%,6
,,影子偷袭	奇异之光	得分加速装置,13,68.42%,4
,,拍落		奇异之光	速度强化,12,92.31%,10
,,拍落		出奇一击	逃脱按键,10,76.92%,1
,,影子偷袭	出奇一击	速度强化,8,80.0%,3
,,影子偷袭	出奇一击	伤药	,6,66.67%,1
,,影子偷袭	奇异之光	向尾喵的尾巴,1,100.0%,1
,,拍落		出奇一击	伤药	,1,100.0%,1
,,影子偷袭	奇异之光	攻击强化,1,100.0%,1
,,影子偷袭	出奇一击	得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	轻石,371,79.78%,15
,,学习装置	猛攻哑铃	轻石,102,71.33%,10
,,气势头带	猛攻哑铃	轻石,19,65.52%,5
,,学习装置	气势头带	猛攻哑铃,20,66.67%,3
,,学习装置	得分护盾	猛攻哑铃,10,62.5%,3
,,学习装置	轻石	锐利之爪,18,56.25%,2
,,学习装置	得分护盾	气势头带,4,100.0%,2
,,猛攻哑铃	轻石	锐利之爪,3,50.0%,2
,,亿奥斯饼干	学习装置	气势头带,66,84.62%,1
,,学习装置	得分护盾	轻石,17,65.38%,1
,,焦点镜	猛攻哑铃	锐利之爪,2,50.0%,1
,,学习装置	猛攻哑铃	锐利之爪,1,100.0%,1
,,力量头带	得分护盾	猛攻哑铃,1,100.0%,1
,,得分护盾	猛攻哑铃	轻石,0,0.0%,1
,,力量头带	猛攻哑铃	轻石,0,0.0%,1
,,亿奥斯饼干	猛攻哑铃	轻石,0,0.0%,1
6,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,47,10.74%,512,76.3%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,luke_lol_123,67,80.72%
,,K¥・JgGAP,37,77.08%
,,ttvMoneyMax,33,78.57%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	逃脱按键,258,74.78%,25
,,魔法火焰	蓄能焰袭	万灵药,242,78.32%,27
,,魔法火焰	火焰旋涡	逃脱按键,5,71.43%,3
,,大字爆炎	蓄能焰袭	逃脱按键,4,66.67%,4
,,大字爆炎	火焰旋涡	逃脱按键,1,100.0%,1
,,大字爆炎	蓄能焰袭	万灵药,1,100.0%,1
,,魔法火焰	火焰旋涡	万灵药,1,100.0%,1
,,魔法火焰	火焰旋涡	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	讲究眼镜	贝壳之铃,287,77.78%,26
,,救援屏障	能量增幅器	贝壳之铃,35,62.5%,4
,,博识眼镜	讲究眼镜	贝壳之铃,44,72.13%,3
,,博识眼镜	能量增幅器	贝壳之铃,7,70.0%,3
,,博识眼镜	气势头带	讲究眼镜,24,80.0%,2
,,救援屏障	能量增幅器	讲究眼镜,6,100.0%,2
,,救援屏障	气势头带	能量增幅器,5,71.43%,2
,,博识眼镜	能量增幅器	讲究眼镜,2,66.67%,2
,,气势头带	能量增幅器	讲究眼镜,67,80.72%,1
,,博识眼镜	救援屏障	讲究眼镜,26,74.29%,1
,,博识眼镜	气势头带	贝壳之铃,9,81.82%,1
7,魔墙人偶,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,61,9.28%,447,77.07%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,YASH_4E,34,85.0%
,,yuyu1123,31,81.58%
,,Roastㅤ,26,86.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,念力		力量互换	速度强化,353,78.44%,46
,,念力		屏障		速度强化,31,79.49%,15
,,念力		力量互换	逃脱按键,15,78.95%,4
,,念力		力量互换	万灵药,15,71.43%,1
,,念力		屏障		逃脱按键,13,68.42%,5
,,精神强念	力量互换	速度强化,9,75.0%,8
,,念力		力量互换	伤药	,8,61.54%,4
,,精神强念	力量互换	伤药	,1,100.0%,1
,,精神强念	力量互换	逃脱按键,1,100.0%,1
,,念力		力量互换	得分加速装置,1,50.0%,1
,,念力		屏障		伤药	,0,0.0%,1
,,精神强念	力量互换	迟缓烟雾,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	讲究眼镜	进击眼镜,194,76.38%,24
,,学习装置	气势头带	进击眼镜,124,81.58%,11
,,学习装置	气势头带	讲究眼镜,59,78.67%,9
,,博识眼镜	讲究眼镜	进击眼镜,22,66.67%,4
,,学习装置	讲究眼镜	进击眼镜,22,88.0%,2
,,学习装置	气势头带	能量增幅器,10,62.5%,2
,,救援屏障	气势头带	讲究眼镜,6,75.0%,2
,,凸凸头盔	气势头带	进击眼镜,3,50.0%,1
,,学习装置	救援屏障	气势头带,2,100.0%,1
,,亿奥斯饼干	学习装置	气势头带,2,66.67%,1
,,博识眼镜	气势头带	讲究眼镜,2,66.67%,1
,,博识眼镜	气势头带	进击眼镜,1,100.0%,1
,,亿奥斯饼干	气势头带	进击眼镜,0,0.0%,1
,,能量增幅器	讲究眼镜	进击眼镜,0,0.0%,1
8,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,42,6.61%,315,76.27%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Barnwell,44,73.33%
,,Nepxer,40,81.63%
,,IMP_PIRATE,39,79.59%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		瞬间失忆	伤药	,120,74.07%,13
,,热水		瞬间失忆	伤药	,84,75.0%,23
,,热水		瞬间失忆	逃脱按键,53,79.1%,11
,,热水		瞬间失忆	速度强化,15,88.24%,6
,,冲浪		瞬间失忆	速度强化,13,92.86%,3
,,冲浪		瞬间失忆	逃脱按键,11,64.71%,6
,,热水		意念移物	伤药	,5,71.43%,2
,,热水		意念移物	逃脱按键,5,62.5%,4
,,冲浪		意念移物	伤药	,4,100.0%,3
,,冲浪		意念移物	逃脱按键,3,100.0%,2
,,冲浪		意念移物	速度强化,2,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	讲究眼镜,89,80.18%,10
,,气势头带	讲究眼镜	进击眼镜,24,70.59%,7
,,学习装置	救援屏障	气势头带,65,76.47%,5
,,救援屏障	气势头带	讲究眼镜,39,76.47%,3
,,学习装置	气势头带	进击眼镜,13,76.47%,3
,,博识眼镜	气势头带	讲究眼镜,16,66.67%,2
,,得分护盾	气势头带	讲究眼镜,40,81.63%,1
,,博识眼镜	学习装置	气势头带,11,73.33%,1
,,学习装置	气势头带	贝壳之铃,8,72.73%,1
,,力量头带	气势头带	进击眼镜,4,66.67%,1
,,学习装置	得分护盾	气势头带,2,100.0%,1
,,力量头带	学习装置	气势头带,2,100.0%,1
,,救援屏障	气势头带	连打围巾,1,100.0%,1
,,亿奥斯饼干	气势头带	进击眼镜,1,100.0%,1
,,亿奥斯饼干	气势头带	贝壳之铃,0,0.0%,1
,,博识眼镜	救援屏障	讲究眼镜,0,0.0%,1
,,博识眼镜	气势头带	进击眼镜,0,0.0%,1
,,亿奥斯饼干	救援屏障	气势头带,0,0.0%,1
9,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,6.19%,298,77.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Zerocha,91,79.13%
,,ソロ辞めたい,40,86.96%
,,Red_Eye?,37,75.51%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三旋击	青草滑梯	攻击强化,105,78.95%,7
,,踩踏		青草滑梯	攻击强化,80,74.07%,18
,,踩踏		热带踢	攻击强化,46,82.14%,9
,,踩踏		青草滑梯	万灵药,29,74.36%,10
,,三旋击	青草滑梯	万灵药,14,82.35%,4
,,三旋击	热带踢	攻击强化,11,61.11%,2
,,踩踏		热带踢	万灵药,7,87.5%,3
,,踩踏		热带踢	速度强化,2,100.0%,2
,,三旋击	热带踢	万灵药,2,100.0%,1
,,踩踏		热带踢	伤药	,1,50.0%,1
,,踩踏		青草滑梯	速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,259,77.78%,30
,,力量头带	气势头带	猛攻哑铃,37,75.51%,1
,,亿奥斯饼干	力量头带	锐利之爪,2,66.67%,1
,,力量头带	弱点保险	猛攻哑铃,0,0.0%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,0,0.0%,1
10,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,50,4.99%,207,66.35%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,BrOverYüpönö,22,73.33%
,,YASHRANGERA,22,57.89%
,,S丨MarKGod,18,78.26%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,94,65.28%,33
,,增强拳	近身战	速度强化,34,64.15%,13
,,增强拳	近身战	逃脱按键,28,77.78%,8
,,神速		骨棒乱打	速度强化,22,78.57%,8
,,增强拳	近身战	攻击强化,7,43.75%,6
,,增强拳	近身战	迟缓烟雾,6,66.67%,3
,,神速		骨棒乱打	攻击强化,6,60.0%,3
,,神速		近身战	万灵药,3,100.0%,3
,,增强拳	近身战	万灵药,2,66.67%,3
,,增强拳	骨棒乱打	逃脱按键,1,100.0%,1
,,神速		骨棒乱打	得分加速装置,1,100.0%,1
,,神速		骨棒乱打	逃脱按键,1,100.0%,1
,,增强拳	近身战	向尾喵的尾巴,1,50.0%,2
,,增强拳	近身战	伤药	,1,33.33%,3
,,神速		近身战	速度强化,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	猛攻哑铃,95,68.35%,23
,,弱点保险	猛攻哑铃	锐利之爪,65,67.71%,19
,,力量头带	猛攻哑铃	锐利之爪,21,63.64%,4
,,力量头带	猛攻哑铃	轻石,2,66.67%,2
,,弱点保险	猛攻哑铃	轻石,22,57.89%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,2,66.67%,1
11,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,4.78%,232,77.59%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ソロ辞めたい,66,85.71%
,,Roastㅤ,44,77.19%
,,GyZ,28,84.85%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,炸蛋		生蛋		速度强化,159,79.5%,24
,,帮助		神秘守护	速度强化,59,75.64%,24
,,炸蛋		生蛋		逃脱按键,4,80.0%,2
,,帮助		生蛋		速度强化,3,100.0%,2
,,炸蛋		神秘守护	速度强化,3,60.0%,5
,,帮助		神秘守护	伤药	,2,100.0%,1
,,炸蛋		神秘守护	逃脱按键,1,100.0%,1
,,炸蛋		生蛋		伤药	,1,50.0%,1
,,帮助		神秘守护	向尾喵的尾巴,0,0.0%,1
,,帮助		神秘守护	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,175,78.83%,24
,,救援屏障	气势头带	进击眼镜,6,85.71%,3
,,学习装置	得分护盾	救援屏障,31,83.78%,2
,,救援屏障	气势头带	讲究眼镜,3,60.0%,2
,,学习装置	气势头带	进击眼镜,2,100.0%,2
,,学习装置	得分护盾	气势头带,2,50.0%,2
,,凸凸头盔	学习装置	气势头带,4,100.0%,1
,,学习装置	救援屏障	能量增幅器,3,100.0%,1
,,吃剩的东西	学习装置	气势头带,3,42.86%,1
,,学习装置	气势头带	讲究眼镜,2,66.67%,1
,,学习装置	气势头带	能量增幅器,1,100.0%,1
,,博识眼镜	学习装置	进击眼镜,0,0.0%,1
,,学习装置	救援屏障	进击眼镜,0,0.0%,1
,,救援屏障	气势头带	能量增幅器,0,0.0%,1
12,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,37,4.27%,174,65.17%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,BrOverYüpönö,63,67.74%
,,Æ·player666,16,61.54%
,,eTn・Zwifts,13,72.22%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		攻击强化,123,63.08%,22
,,冲浪		烟幕		万灵药,29,74.36%,12
,,冲浪		烟幕		逃脱按键,7,77.78%,5
,,冲浪		烟幕		伤药	,6,46.15%,1
,,冲浪		影子分身	万灵药,4,66.67%,2
,,飞水手里剑	影子分身	攻击强化,2,100.0%,2
,,飞水手里剑	影子分身	伤药	,1,100.0%,1
,,飞水手里剑	烟幕		攻击强化,1,100.0%,1
,,冲浪		影子分身	攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	猛攻哑铃,121,65.41%,18
,,力量头带	焦点镜	连打围巾,27,61.36%,9
,,力量头带	猛攻哑铃	连打围巾,17,73.91%,6
,,力量头带	气势头带	焦点镜,3,50.0%,2
,,力量头带	弱点保险	猛攻哑铃,5,62.5%,1
,,力量头带	猛攻哑铃	能量增幅器,1,100.0%,1
13,怪力,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,3.84%,172,71.67%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SSR鬼さん,32,76.19%
,,YASH_4E,31,59.62%
,,OGmikeyツ,21,80.77%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,近身战	爆裂拳	逃脱按键,74,68.52%,17
,,十字劈	爆裂拳	攻击强化,44,81.48%,3
,,十字劈	爆裂拳	逃脱按键,43,72.88%,15
,,近身战	爆裂拳	攻击强化,8,53.33%,5
,,十字劈	深渊翻滚	逃脱按键,2,100.0%,2
,,近身战	深渊翻滚	逃脱按键,1,100.0%,1
,,十字劈	深渊翻滚	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,38,76.0%,5
,,气势头带	猛攻哑铃	锐利之爪,7,77.78%,4
,,焦点镜	猛攻哑铃	锐利之爪,67,68.37%,3
,,力量头带	猛攻哑铃	锐利之爪,18,85.71%,3
,,弱点保险	猛攻哑铃	锐利之爪,5,62.5%,2
,,力量头带	焦点镜	猛攻哑铃,5,55.56%,2
,,猛攻哑铃	能量增幅器	锐利之爪,4,80.0%,2
,,焦点镜	猛攻哑铃	能量增幅器,1,50.0%,2
,,焦点镜	猛攻哑铃	连打围巾,11,91.67%,1
,,力量头带	气势头带	猛攻哑铃,7,58.33%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,4,80.0%,1
,,气势头带	焦点镜	猛攻哑铃,2,66.67%,1
,,气势头带	猛攻哑铃	能量增幅器,1,100.0%,1
,,学习装置	气势头带	猛攻哑铃,1,100.0%,1
,,弱点保险	猛攻哑铃	能量增幅器,1,25.0%,1
14,古月鸟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,36,3.38%,138,65.4%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,1LevUP,21,80.77%
,,Shobu_Shobu,18,48.65%
,,OGmikeyツ,15,78.95%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜水		空气之刃	逃脱按键,130,65.0%,33
,,冲浪		暴风		逃脱按键,6,66.67%,4
,,冲浪		空气之刃	逃脱按键,2,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	能量增幅器	讲究眼镜,8,88.89%,5
,,救援屏障	能量增幅器	讲究眼镜,3,33.33%,5
,,气势头带	能量增幅器	进击眼镜,2,40.0%,4
,,博识眼镜	救援屏障	讲究眼镜,26,76.47%,3
,,博识眼镜	气势头带	讲究眼镜,5,83.33%,3
,,救援屏障	气势头带	讲究眼镜,19,65.52%,2
,,博识眼镜	气势头带	能量增幅器,19,48.72%,2
,,博识眼镜	救援屏障	能量增幅器,7,63.64%,2
,,博识眼镜	能量增幅器	讲究眼镜,3,100.0%,2
,,气势头带	讲究眼镜	进击眼镜,21,80.77%,1
,,能量增幅器	讲究眼镜	贝壳之铃,14,77.78%,1
,,博识眼镜	气势头带	贝壳之铃,4,44.44%,1
,,博识眼镜	讲究眼镜	贝壳之铃,3,75.0%,1
,,能量增幅器	讲究眼镜	进击眼镜,2,40.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,1,100.0%,1
,,亿奥斯饼干	能量增幅器	进击眼镜,1,50.0%,1
,,亿奥斯饼干	气势头带	能量增幅器,0,0.0%,1
15,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,3.33%,148,71.15%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LeloPodiaaa!,19,82.61%
,,MG・RëX,19,76.0%
,,Lunderu,13,76.47%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	挡路		速度强化,89,67.42%,29
,,重磅冲撞	挡路		逃脱按键,49,83.05%,10
,,抓狂		挡路		攻击强化,4,80.0%,1
,,抓狂		挡路		向尾喵的尾巴,2,66.67%,1
,,抓狂		挡路		速度强化,2,28.57%,4
,,抓狂		挡路		逃脱按键,1,100.0%,1
,,重磅冲撞	挡路		得分加速装置,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,110,72.37%,25
,,得分护盾	救援屏障	气势头带,4,57.14%,4
,,学习装置	得分护盾	气势头带,18,81.82%,3
,,力量头带	气势头带	焦点镜,2,66.67%,2
,,学习装置	气势头带	轻石,1,50.0%,2
,,亿奥斯饼干	焦点镜	连打围巾,8,57.14%,1
,,凸凸头盔	学习装置	救援屏障,3,50.0%,1
,,学习装置	得分护盾	救援屏障,2,100.0%,1
16,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,3.31%,169,81.64%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,S8ul・Legend,53,84.13%
,,K¥・JgGAP,15,93.75%
,,PO・Badshahh,14,70.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神强念	精神冲击	逃脱按键,111,83.46%,21
,,精神强念	精神冲击	速度强化,22,78.57%,6
,,月亮之力	精神冲击	逃脱按键,21,75.0%,9
