,一共游戏场数,4235
,,冲浪		高速移动	万灵药,59,77.63%,7
,,电球		高速移动	万灵药,40,74.07%,9
,,日光束	光墙		万灵药,37,60.66%,8
,,日光束	高速移动	逃脱按键,22,68.75%,16
,,电球		光墙		逃脱按键,22,59.46%,12
,,电球		指导		万灵药,20,86.96%,5
,,电球		指导		逃脱按键,18,78.26%,14
,,日光束	高速移动	万灵药,12,75.0%,6
,,冲浪		光墙		逃脱按键,5,62.5%,5
,,冲浪		高速移动	速度强化,3,100.0%,2
,,冲浪		光墙		万灵药,2,100.0%,2
,,电球		光墙		万灵药,2,66.67%,2
,,日光束	高速移动	速度强化,1,100.0%,1
,,冲浪		指导		万灵药,1,100.0%,1
,,电球		高速移动	速度强化,1,100.0%,1
,,冲浪		高速移动	攻击强化,1,100.0%,1
,,冲浪		指导		逃脱按键,1,50.0%,2
,,冲浪		高速移动	伤药	,0,0.0%,1
,,电球		光墙		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	讲究眼镜	进击眼镜,196,67.82%,27
,,博识眼镜	讲究眼镜	贝壳之铃,147,73.87%,11
,,博识眼镜	学习装置	讲究眼镜,199,70.57%,10
,,学习装置	讲究眼镜	贝壳之铃,37,78.72%,2
,,讲究眼镜	贝壳之铃	进击眼镜,4,66.67%,2
,,博识眼镜	贝壳之铃	进击眼镜,1,100.0%,1
,,气势头带	讲究眼镜	进击眼镜,1,100.0%,1
3,巨钳螳螂,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,60,17.26%,481,65.8%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ためりん_YT,51,60.71%
,,炎・薪火相承,34,79.07%
,,MLV_Luuna,30,78.95%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,双翼		剑舞		万灵药,341,68.61%,44
,,双翼		二连击	万灵药,103,59.2%,24
,,双翼		二连击	逃脱按键,21,70.0%,4
,,子弹拳	剑舞		万灵药,7,41.18%,13
,,双翼		剑舞		逃脱按键,5,100.0%,2
,,双翼		二连击	速度强化,3,100.0%,2
,,子弹拳	剑舞		逃脱按键,1,100.0%,1
,,子弹拳	剑舞		速度强化,0,0.0%,1
,,子弹拳	剑舞		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	能量增幅器	锐利之爪,111,66.07%,15
,,气势头带	能量增幅器	锐利之爪,89,63.57%,9
,,气势头带	猛攻哑铃	能量增幅器,52,55.91%,8
,,气势头带	猛攻哑铃	锐利之爪,35,72.92%,7
,,力量头带	气势头带	锐利之爪,117,70.06%,4
,,弱点保险	猛攻哑铃	锐利之爪,12,60.0%,3
,,弱点保险	猛攻哑铃	能量增幅器,27,71.05%,2
,,弱点保险	能量增幅器	锐利之爪,8,72.73%,2
,,力量头带	气势头带	猛攻哑铃,6,75.0%,2
,,弱点保险	气势头带	猛攻哑铃,3,50.0%,2
,,焦点镜	猛攻哑铃	锐利之爪,6,60.0%,1
,,亿奥斯饼干	猛攻哑铃	能量增幅器,5,62.5%,1
,,力量头带	能量增幅器	锐利之爪,4,66.67%,1
,,焦点镜	能量增幅器	锐利之爪,3,100.0%,1
,,力量头带	猛攻哑铃	锐利之爪,2,50.0%,1
,,救援屏障	气势头带	猛攻哑铃,1,100.0%,1
4,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,15.66%,469,70.74%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,-月光闇-,72,82.76%
,,ルカ専かえで,56,71.79%
,,NLV_pyi,50,81.97%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	高速移动	万灵药,314,70.09%,33
,,啄钻		飞踢		万灵药,97,71.85%,24
,,三重攻击	飞踢		万灵药,24,66.67%,9
,,啄钻		飞踢		逃脱按键,16,94.12%,1
,,三重攻击	高速移动	逃脱按键,13,81.25%,1
,,啄钻		高速移动	万灵药,2,50.0%,3
,,三重攻击	高速移动	得分加速装置,2,50.0%,4
,,啄钻		飞踢		得分加速装置,1,33.33%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石	锐利之爪,324,72.32%,23
,,亿奥斯饼干	猛攻哑铃	锐利之爪,92,73.02%,12
,,得分护盾	猛攻哑铃	锐利之爪,20,64.52%,3
,,气势头带	猛攻哑铃	锐利之爪,5,45.45%,3
,,治愈王冠	猛攻哑铃	锐利之爪,17,62.96%,2
,,亿奥斯饼干	得分护盾	锐利之爪,4,80.0%,2
,,亿奥斯饼干	猛攻哑铃	轻石,3,60.0%,1
,,得分护盾	猛攻哑铃	轻石,3,37.5%,1
,,猛攻哑铃	能量增幅器	锐利之爪,1,100.0%,1
,,力量头带	猛攻哑铃	锐利之爪,0,0.0%,1
5,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,15.47%,476,72.67%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,KS_lc¡¡,91,73.39%
,,HLV_ゆめ,75,80.65%
,,頑張りヤード,50,73.53%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,影子偷袭	奇异之光	速度强化,332,73.61%,33
,,影子偷袭	奇异之光	万灵药,53,81.54%,2
,,拍落		奇异之光	得分加速装置,26,74.29%,2
,,影子偷袭	奇异之光	逃脱按键,25,65.79%,5
,,拍落		出奇一击	速度强化,21,70.0%,3
,,拍落		奇异之光	速度强化,11,61.11%,8
,,影子偷袭	出奇一击	速度强化,2,66.67%,3
,,影子偷袭	奇异之光	得分加速装置,2,28.57%,5
,,拍落		出奇一击	得分加速装置,1,100.0%,1
,,拍落		奇异之光	攻击强化,1,100.0%,1
,,影子偷袭	出奇一击	逃脱按键,1,100.0%,1
,,拍落		奇异之光	逃脱按键,1,100.0%,1
,,影子偷袭	奇异之光	攻击强化,0,0.0%,1
,,拍落		奇异之光	万灵药,0,0.0%,1
,,影子偷袭	出奇一击	得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	猛攻哑铃	轻石,235,72.98%,16
,,学习装置	气势头带	轻石,91,77.78%,6
,,气势头带	猛攻哑铃	轻石,34,72.34%,3
,,学习装置	得分护盾	轻石,31,73.81%,3
,,亿奥斯饼干	得分护盾	猛攻哑铃,29,74.36%,2
,,气势头带	猛攻哑铃	锐利之爪,20,66.67%,2
,,学习装置	猛攻哑铃	锐利之爪,0,0.0%,2
,,吃剩的东西	学习装置	轻石,16,64.0%,1
,,亿奥斯饼干	猛攻哑铃	轻石,5,100.0%,1
,,学习装置	气势头带	猛攻哑铃,5,83.33%,1
,,学习装置	得分护盾	猛攻哑铃,3,75.0%,1
,,力量头带	猛攻哑铃	锐利之爪,2,66.67%,1
,,猛攻哑铃	轻石	锐利之爪,1,100.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,1,100.0%,1
,,得分护盾	猛攻哑铃	轻石,1,50.0%,1
,,得分护盾	气势头带	猛攻哑铃,1,50.0%,1
,,得分护盾	气势头带	轻石,1,33.33%,1
,,力量头带	猛攻哑铃	轻石,0,0.0%,1
6,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,37,9.49%,277,68.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,きゃたlove_Y,101,66.45%
,,тwïn*ht,60,90.91%
,,7Seas丨AmanY,31,59.62%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		攻击强化,242,69.34%,24
,,冲浪		烟幕		万灵药,19,65.52%,9
,,冲浪		烟幕		逃脱按键,5,62.5%,4
,,飞水手里剑	烟幕		攻击强化,4,100.0%,2
,,冲浪		影子分身	攻击强化,2,66.67%,2
,,飞水手里剑	影子分身	攻击强化,2,66.67%,3
,,飞水手里剑	影子分身	逃脱按键,2,50.0%,2
,,冲浪		烟幕		得分加速装置,1,100.0%,1
,,冲浪		影子分身	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	猛攻哑铃,238,68.99%,23
,,力量头带	焦点镜	连打围巾,13,59.09%,8
,,力量头带	猛攻哑铃	连打围巾,10,55.56%,3
,,力量头带	气势头带	焦点镜,12,92.31%,1
,,救援屏障	焦点镜	猛攻哑铃,2,100.0%,1
,,力量头带	气势头带	猛攻哑铃,2,100.0%,1
7,魔墙人偶,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,7.63%,230,71.21%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,XilekiraTTV,37,90.24%
,,GG・zugrug,26,83.87%
,,Chobo.,19,61.29%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,念力		力量互换	速度强化,153,68.92%,34
,,念力		力量互换	逃脱按键,26,81.25%,5
,,念力		屏障		速度强化,20,68.97%,17
,,念力		力量互换	伤药	,16,84.21%,4
,,念力		屏障		伤药	,10,71.43%,2
,,念力		力量互换	迟缓烟雾,2,100.0%,1
,,精神强念	力量互换	速度强化,2,66.67%,2
,,精神强念	屏障		速度强化,1,100.0%,1
,,念力		力量互换	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	讲究眼镜	进击眼镜,119,74.84%,21
,,学习装置	气势头带	进击眼镜,55,73.33%,8
,,气势头带	能量增幅器	进击眼镜,11,91.67%,3
,,学习装置	救援屏障	气势头带,11,61.11%,3
,,救援屏障	气势头带	进击眼镜,5,62.5%,3
,,救援屏障	气势头带	讲究眼镜,13,81.25%,1
,,博识眼镜	学习装置	进击眼镜,9,40.91%,1
,,博识眼镜	讲究眼镜	进击眼镜,4,50.0%,1
,,学习装置	气势头带	讲究眼镜,1,100.0%,1
,,博识眼镜	学习装置	讲究眼镜,1,100.0%,1
,,气势头带	能量增幅器	讲究眼镜,1,50.0%,1
,,学习装置	讲究眼镜	进击眼镜,0,0.0%,1
8,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,6.26%,180,67.92%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,overlord98,22,75.86%
,,YASHRANGERA,13,68.42%
,,Edgy・Frank,11,84.62%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,73,67.59%,25
,,增强拳	近身战	速度强化,33,66.0%,17
,,增强拳	近身战	攻击强化,15,71.43%,6
,,增强拳	近身战	逃脱按键,14,82.35%,8
,,神速		骨棒乱打	速度强化,14,63.64%,8
,,增强拳	近身战	迟缓烟雾,13,65.0%,5
,,神速		近身战	万灵药,4,80.0%,2
,,神速		骨棒乱打	迟缓烟雾,3,100.0%,2
,,增强拳	近身战	向尾喵的尾巴,3,60.0%,2
,,增强拳	近身战	万灵药,2,100.0%,2
,,增强拳	骨棒乱打	攻击强化,2,100.0%,1
,,增强拳	近身战	伤药	,2,66.67%,2
,,增强拳	骨棒乱打	逃脱按键,1,100.0%,1
,,神速		骨棒乱打	攻击强化,1,50.0%,2
,,神速		骨棒乱打	逃脱按键,0,0.0%,2
,,神速		近身战	攻击强化,0,0.0%,1
,,增强拳	骨棒乱打	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,84,67.74%,15
,,力量头带	弱点保险	猛攻哑铃,54,70.13%,14
,,力量头带	猛攻哑铃	锐利之爪,26,70.27%,11
,,力量头带	气势头带	猛攻哑铃,8,61.54%,2
,,猛攻哑铃	轻石	锐利之爪,2,100.0%,1
,,弱点保险	治愈王冠	猛攻哑铃,2,66.67%,1
,,力量头带	救援屏障	猛攻哑铃,2,40.0%,1
,,力量头带	学习装置	猛攻哑铃,1,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,1,50.0%,1
,,弱点保险	轻石	锐利之爪,0,0.0%,1
9,多龙巴鲁托,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,5.67%,159,66.25%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,99ムRenyiwei,32,71.11%
,,RNSヤKamiru,15,68.18%
,,kyriaos,12,54.55%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙息		龙之舞	逃脱按键,61,66.3%,6
,,龙息		龙之舞	万灵药,57,58.76%,12
,,暗影球	潜灵奇袭	攻击强化,19,90.48%,6
,,暗影球	潜灵奇袭	万灵药,10,76.92%,7
,,暗影球	潜灵奇袭	逃脱按键,4,80.0%,5
,,龙息		潜灵奇袭	攻击强化,3,75.0%,3
,,龙息		龙之舞	攻击强化,3,60.0%,3
,,暗影球	龙之舞	逃脱按键,1,100.0%,1
,,龙息		潜灵奇袭	万灵药,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,141,65.58%,23
,,力量头带	治愈王冠	连打围巾,8,66.67%,1
,,力量头带	猛攻哑铃	连打围巾,6,85.71%,1
,,力量头带	焦点镜	能量增幅器,3,60.0%,1
,,力量头带	治愈王冠	焦点镜,1,100.0%,1
10,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,46,5.5%,169,72.53%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SPL・Sky,16,84.21%
,,牛乳ロックで,13,61.9%
,,Joеy,10,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	逃脱按键,100,68.49%,28
,,魔法火焰	蓄能焰袭	万灵药,32,82.05%,13
,,魔法火焰	蓄能焰袭	速度强化,31,77.5%,6
,,魔法火焰	火焰旋涡	逃脱按键,4,66.67%,5
,,大字爆炎	蓄能焰袭	逃脱按键,1,100.0%,1
,,魔法火焰	蓄能焰袭	得分加速装置,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	讲究眼镜	贝壳之铃,63,68.48%,17
,,博识眼镜	能量增幅器	贝壳之铃,19,70.37%,5
,,博识眼镜	讲究眼镜	贝壳之铃,18,85.71%,5
,,博识眼镜	能量增幅器	讲究眼镜,10,76.92%,5
,,救援屏障	能量增幅器	贝壳之铃,15,62.5%,3
,,博识眼镜	气势头带	讲究眼镜,7,100.0%,3
,,博识眼镜	救援屏障	讲究眼镜,8,72.73%,2
,,救援屏障	气势头带	能量增幅器,5,62.5%,2
,,博识眼镜	讲究眼镜	进击眼镜,16,84.21%,1
,,博识眼镜	气势头带	贝壳之铃,4,80.0%,1
,,气势头带	能量增幅器	贝壳之铃,2,66.67%,1
,,救援屏障	讲究眼镜	贝壳之铃,2,66.67%,1
11,玛力露丽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,5.1%,134,62.04%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ソロ辞めたい,38,59.38%
,,ソーダ_soda,22,66.67%
,,TMB・PikaGod,12,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	水流尾	速度强化,78,63.41%,25
,,水之波动	水流尾	万灵药,42,60.87%,4
,,水之波动	水流尾	攻击强化,10,66.67%,3
,,水之波动	水流尾	伤药	,2,50.0%,2
,,水之波动	潮旋		攻击强化,1,100.0%,1
,,嬉闹		水流尾	速度强化,1,50.0%,2
,,嬉闹		水流尾	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	焦点镜	猛攻哑铃,89,63.57%,12
,,气势头带	焦点镜	猛攻哑铃,16,59.26%,6
,,力量头带	焦点镜	猛攻哑铃,16,61.54%,5
,,治愈王冠	焦点镜	猛攻哑铃,8,50.0%,3
,,焦点镜	猛攻哑铃	锐利之爪,3,100.0%,1
,,力量头带	弱点保险	猛攻哑铃,1,100.0%,1
,,弱点保险	气势头带	猛攻哑铃,1,50.0%,1
,,焦点镜	猛攻哑铃	连打围巾,0,0.0%,1
12,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,4.6%,137,70.26%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rollinitdown,26,66.67%
,,slashcan,25,80.65%
,,Joеy,13,86.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,帮助		神秘守护	速度强化,83,72.17%,30
,,炸蛋		神秘守护	速度强化,24,72.73%,10
,,炸蛋		生蛋		速度强化,19,65.52%,13
,,炸蛋		生蛋		万灵药,10,62.5%,1
,,帮助		生蛋		速度强化,1,100.0%,1
,,帮助		神秘守护	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,63,70.0%,25
,,学习装置	得分护盾	救援屏障,53,73.61%,4
,,救援屏障	气势头带	能量增幅器,3,60.0%,3
,,学习装置	气势头带	能量增幅器,9,69.23%,2
,,学习装置	贝壳之铃	进击眼镜,6,66.67%,1
,,救援屏障	气势头带	进击眼镜,2,100.0%,1
,,学习装置	气势头带	进击眼镜,1,100.0%,1
,,学习装置	救援屏障	能量增幅器,0,0.0%,1
,,得分护盾	救援屏障	气势头带,0,0.0%,1
13,古月鸟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,4.37%,114,61.62%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ねこ_豚足,36,61.02%
,,最終鬼畜妹M,21,58.33%
,,EXOA.anc1,13,68.42%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜水		空气之刃	逃脱按键,96,64.0%,23
,,冲浪		空气之刃	逃脱按键,10,47.62%,2
,,冲浪		暴风		逃脱按键,7,53.85%,7
,,潜水		空气之刃	伤药	,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	气势头带	讲究眼镜,9,47.37%,5
,,气势头带	讲究眼镜	进击眼镜,39,60.0%,4
,,博识眼镜	能量增幅器	讲究眼镜,24,58.54%,3
,,气势头带	能量增幅器	讲究眼镜,4,100.0%,3
,,救援屏障	气势头带	能量增幅器,14,70.0%,2
,,气势头带	能量增幅器	进击眼镜,3,100.0%,2
,,能量增幅器	贝壳之铃	进击眼镜,1,50.0%,2
,,气势头带	讲究眼镜	贝壳之铃,9,56.25%,1
,,救援屏障	气势头带	进击眼镜,5,100.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,1,100.0%,1
,,博识眼镜	救援屏障	能量增幅器,1,100.0%,1
,,救援屏障	能量增幅器	讲究眼镜,1,100.0%,1
,,亿奥斯饼干	气势头带	进击眼镜,1,100.0%,1
,,救援屏障	讲究眼镜	贝壳之铃,1,50.0%,1
,,讲究眼镜	贝壳之铃	进击眼镜,1,33.33%,1
,,博识眼镜	气势头带	能量增幅器,0,0.0%,1
14,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,29,3.97%,119,70.83%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,4lbert_w,37,74.0%
,,ttvLutano,13,72.22%
,,亗・George,10,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	逃脱按键,48,67.61%,18
,,冰冻之风	冷冻干燥	速度强化,46,69.7%,4
,,冰冻之风	冷冻干燥	攻击强化,13,81.25%,5
,,冰冻之风	冷冻干燥	万灵药,8,80.0%,4
,,冰锥		冰砾		攻击强化,3,100.0%,1
,,冰锥		冰砾		速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	讲究眼镜	贝壳之铃,20,71.43%,5
,,博识眼镜	能量增幅器	贝壳之铃,38,70.37%,4
,,博识眼镜	焦点镜	讲究眼镜,17,80.95%,4
,,博识眼镜	讲究眼镜	贝壳之铃,15,57.69%,4
,,焦点镜	能量增幅器	贝壳之铃,6,66.67%,4
,,焦点镜	讲究眼镜	贝壳之铃,6,60.0%,4
,,博识眼镜	能量增幅器	讲究眼镜,13,86.67%,2
,,博识眼镜	气势头带	讲究眼镜,3,75.0%,1
,,焦点镜	能量增幅器	讲究眼镜,1,100.0%,1
15,怪力,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,35,3.28%,99,71.22%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,炎・薪火相承,28,82.35%
,,S丨MarKGod,10,71.43%
,,ePe,8,61.54%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,十字劈	爆裂拳	逃脱按键,56,70.0%,19
,,近身战	爆裂拳	逃脱按键,39,75.0%,16
,,近身战	爆裂拳	万灵药,2,100.0%,1
,,十字劈	爆裂拳	得分加速装置,1,100.0%,1
,,近身战	爆裂拳	攻击强化,1,50.0%,1
,,十字劈	深渊翻滚	逃脱按键,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	猛攻哑铃	锐利之爪,20,71.43%,10
,,弱点保险	焦点镜	猛攻哑铃,33,76.74%,4
,,弱点保险	猛攻哑铃	锐利之爪,5,71.43%,4
,,焦点镜	猛攻哑铃	锐利之爪,10,71.43%,3
,,力量头带	气势头带	猛攻哑铃,3,60.0%,3
,,力量头带	焦点镜	猛攻哑铃,3,100.0%,2
,,弱点保险	气势头带	猛攻哑铃,3,60.0%,2
,,猛攻哑铃	能量增幅器	锐利之爪,2,66.67%,2
,,亿奥斯饼干	弱点保险	猛攻哑铃,10,71.43%,1
,,气势头带	猛攻哑铃	能量增幅器,8,61.54%,1
,,得分护盾	猛攻哑铃	能量增幅器,1,100.0%,1
,,气势头带	焦点镜	猛攻哑铃,1,50.0%,1
,,力量头带	焦点镜	连打围巾,0,0.0%,1
16,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,3.19%,97,71.85%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,BH・elo,12,85.71%
,,QLASH・Stark,11,78.57%
,,MG・RëX,7,87.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	挡路		速度强化,59,67.82%,24
,,重磅冲撞	挡路		逃脱按键,35,77.78%,7
,,重磅冲撞	挡路		万灵药,3,100.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,73,71.57%,21
,,得分护盾	救援屏障	气势头带,4,100.0%,4
,,亿奥斯饼干	救援屏障	气势头带,5,71.43%,2
,,学习装置	气势头带	轻石,7,63.64%,1
,,救援屏障	气势头带	轻石,6,75.0%,1
,,力量头带	学习装置	气势头带,2,100.0%,1
,,救援屏障	气势头带	突击背心,0,0.0%,1
17,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,3.14%,99,74.44%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RNSヤ99Æ,24,80.0%
,,Galleta04,14,73.68%
,,Edgy・Frank,8,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,踩踏		青草滑梯	速度强化,37,80.43%,7
,,踩踏		青草滑梯	攻击强化,30,73.17%,14
,,踩踏		热带踢	万灵药,15,71.43%,3
,,踩踏		青草滑梯	万灵药,9,64.29%,6
,,踩踏		热带踢	速度强化,5,100.0%,4
,,踩踏		热带踢	伤药	,1,100.0%,1
,,三旋击	青草滑梯	攻击强化,1,100.0%,1
,,三旋击	热带踢	万灵药,1,100.0%,1
,,三旋击	青草滑梯	万灵药,0,0.0%,1
