,一共游戏场数,7056
,,讲究眼镜	贝壳之铃	博识眼镜,1301,73.67%,71
,,讲究眼镜	进击眼镜	博识眼镜,255,76.81%,18
,,讲究眼镜	气势头带	博识眼镜,66,79.52%,12
,,讲究眼镜	进击眼镜	贝壳之铃,43,72.88%,5
,,讲究眼镜	进击眼镜	气势头带,12,75.0%,3
,,讲究眼镜	能量增幅器	博识眼镜,23,82.14%,2
,,讲究眼镜	能量增幅器	进击眼镜,5,45.45%,1
2,魔墙人偶,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,113,23.07%,1212,74.45%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MoneyMaxTV,131,75.29%
,,KellyJT_陰陽,70,78.65%
,,STMN・Texas,54,79.41%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,念力		力量互换	速度强化,1046,74.34%,103
,,念力		力量互换	伤药	,101,78.91%,9
,,念力		力量互换	逃脱按键,41,74.55%,8
,,精神强念	力量互换	速度强化,12,63.16%,13
,,念力		屏障		逃脱按键,4,100.0%,1
,,念力		屏障		速度强化,4,40.0%,9
,,精神强念	力量互换	伤药	,2,100.0%,2
,,精神强念	屏障		伤药	,1,100.0%,1
,,念力		屏障		伤药	,1,100.0%,1
,,念力		力量互换	向尾喵的尾巴,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	气势头带,688,74.14%,58
,,讲究眼镜	进击眼镜	博识眼镜,43,64.18%,11
,,能量增幅器	进击眼镜	气势头带,170,75.22%,9
,,进击眼镜	气势头带	博识眼镜,74,79.57%,8
,,得分护盾	进击眼镜	气势头带,57,78.08%,6
,,救援屏障	进击眼镜	气势头带,68,83.95%,5
,,亿奥斯饼干	进击眼镜	气势头带,50,73.53%,5
,,讲究眼镜	气势头带	博识眼镜,2,66.67%,3
,,进击眼镜	气势头带	贝壳之铃,24,66.67%,2
,,讲究眼镜	亿奥斯饼干	进击眼镜,22,61.11%,2
,,讲究眼镜	能量增幅器	进击眼镜,3,75.0%,2
,,讲究眼镜	救援屏障	进击眼镜,6,85.71%,1
,,救援屏障	气势头带	博识眼镜,5,83.33%,1
3,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,96,12.53%,631,71.38%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,퍼밍,75,68.81%
,,VER・ナostón,48,88.89%
,,XIS_Lüuna,39,78.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,591,72.16%,78
,,圣剑		广域防守	万灵药,18,78.26%,13
,,圣剑		广域防守	速度强化,11,68.75%,3
,,暗影爪	广域防守	伤药	,6,75.0%,5
,,圣剑		铁头		速度强化,1,100.0%,1
,,圣剑		铁头		伤药	,1,50.0%,2
,,圣剑		广域防守	逃脱按键,1,33.33%,3
,,圣剑		广域防守	攻击强化,1,33.33%,2
,,暗影爪	铁头		伤药	,1,11.11%,5
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	弱点保险,178,70.08%,28
,,猛攻哑铃	气势头带	弱点保险,79,66.39%,24
,,气势头带	锐利之爪	弱点保险,101,73.19%,12
,,气势头带	力量头带	锐利之爪,148,70.48%,10
,,猛攻哑铃	气势头带	锐利之爪,58,79.45%,4
,,气势头带	焦点镜	弱点保险,10,90.91%,4
,,亿奥斯饼干	猛攻哑铃	气势头带,15,62.5%,3
,,猛攻哑铃	力量头带	弱点保险,3,75.0%,2
,,轻石		气势头带	弱点保险,20,83.33%,1
,,轻石		气势头带	力量头带,16,88.89%,1
,,猛攻哑铃	气势头带	焦点镜,2,100.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,亿奥斯饼干	锐利之爪	弱点保险,0,0.0%,1
,,救援屏障	力量头带	弱点保险,0,0.0%,1
,,救援屏障	锐利之爪	弱点保险,0,0.0%,1
,,救援屏障	气势头带	弱点保险,0,0.0%,1
,,亿奥斯饼干	气势头带	弱点保险,0,0.0%,1
4,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,51,8.53%,457,75.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,モモンガ@39,51,77.27%
,,-月光闇-,46,62.16%
,,Gow_YT丶善心,44,78.57%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	高速移动	万灵药,296,76.09%,27
,,三重攻击	高速移动	速度强化,74,80.43%,7
,,三重攻击	高速移动	逃脱按键,35,74.47%,4
,,三重攻击	飞踢		万灵药,31,79.49%,11
,,三重攻击	高速移动	伤药	,10,76.92%,2
,,三重攻击	高速移动	得分加速装置,6,50.0%,5
,,三重攻击	高速移动	攻击强化,2,40.0%,2
,,三重攻击	飞踢		速度强化,1,100.0%,1
,,三重攻击	飞踢		得分加速装置,1,100.0%,1
,,啄钻		高速移动	万灵药,1,33.33%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,得分护盾	猛攻哑铃	锐利之爪,152,78.76%,22
,,猛攻哑铃	轻石		锐利之爪,138,71.88%,7
,,亿奥斯饼干	猛攻哑铃	锐利之爪,87,80.56%,5
,,猛攻哑铃	气势头带	锐利之爪,49,73.13%,4
,,猛攻哑铃	力量头带	锐利之爪,6,85.71%,3
,,得分护盾	轻石		锐利之爪,1,20.0%,3
,,亿奥斯饼干	猛攻哑铃	轻石	,10,83.33%,2
,,猛攻哑铃	锐利之爪	弱点保险,9,90.0%,1
,,得分护盾	猛攻哑铃	气势头带,3,60.0%,1
,,得分护盾	猛攻哑铃	轻石	,1,100.0%,1
,,得分护盾	亿奥斯饼干	锐利之爪,1,100.0%,1
,,得分护盾	亿奥斯饼干	猛攻哑铃,0,0.0%,1
5,阿勃梭鲁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,61,7.72%,379,69.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,다미_ヒメ°,67,72.04%
,,Yör,67,71.28%
,,ル力リオ中毒,28,70.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,追打		突袭		逃脱按键,205,70.45%,26
,,追打		突袭		万灵药,75,70.09%,4
,,暗袭要害	精神利刃	万灵药,21,87.5%,5
,,暗袭要害	精神利刃	伤药	,14,63.64%,3
,,暗袭要害	精神利刃	攻击强化,12,92.31%,2
,,暗袭要害	突袭		速度强化,11,84.62%,3
,,暗袭要害	突袭		万灵药,10,62.5%,5
,,暗袭要害	突袭		逃脱按键,8,61.54%,9
,,追打		突袭		伤药	,5,71.43%,3
,,暗袭要害	精神利刃	逃脱按键,5,55.56%,8
,,追打		精神利刃	逃脱按键,5,41.67%,6
,,追打		突袭		攻击强化,4,44.44%,1
,,暗袭要害	突袭		攻击强化,2,100.0%,1
,,追打		突袭		得分加速装置,2,100.0%,1
,,追打		突袭		速度强化,0,0.0%,3
,,暗袭要害	精神利刃	向尾喵的尾巴,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	焦点镜,137,67.16%,28
,,气势头带	锐利之爪	焦点镜,175,71.14%,20
,,轻石		锐利之爪	焦点镜,42,67.74%,4
,,猛攻哑铃	气势头带	焦点镜,3,75.0%,2
,,能量增幅器	猛攻哑铃	焦点镜,14,82.35%,1
,,气势头带	力量头带	焦点镜,3,75.0%,1
,,救援屏障	猛攻哑铃	焦点镜,2,100.0%,1
,,得分护盾	锐利之爪	焦点镜,2,100.0%,1
,,力量头带	锐利之爪	焦点镜,1,50.0%,1
,,亿奥斯饼干	锐利之爪	焦点镜,0,0.0%,1
,,能量增幅器	锐利之爪	焦点镜,0,0.0%,1
6,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,71,7.31%,372,72.09%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,BPInUrArea¤,43,71.67%
,,ePe,29,78.38%
,,Twist3xd,25,75.76%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,踩踏		热带踢	攻击强化,178,74.79%,30
,,踩踏		热带踢	万灵药,53,69.74%,14
,,三旋击	热带踢	伤药	,45,72.58%,3
,,踩踏		热带踢	速度强化,33,61.11%,16
,,踩踏		青草滑梯	攻击强化,16,84.21%,4
,,踩踏		青草滑梯	速度强化,11,78.57%,7
,,踩踏		青草滑梯	万灵药,11,68.75%,6
,,三旋击	热带踢	万灵药,8,66.67%,4
,,踩踏		热带踢	伤药	,6,85.71%,3
,,三旋击	热带踢	速度强化,5,83.33%,2
,,三旋击	青草滑梯	万灵药,3,75.0%,2
,,三旋击	热带踢	攻击强化,2,50.0%,3
,,三旋击	青草滑梯	速度强化,1,50.0%,1
,,三旋击	青草滑梯	攻击强化,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,269,72.31%,58
,,猛攻哑铃	锐利之爪	弱点保险,55,72.37%,4
,,亿奥斯饼干	猛攻哑铃	弱点保险,18,69.23%,2
,,亿奥斯饼干	猛攻哑铃	气势头带,4,57.14%,2
,,能量增幅器	猛攻哑铃	弱点保险,3,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,3,60.0%,1
,,猛攻哑铃	气势头带	力量头带,0,0.0%,1
7,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,6.62%,325,69.59%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,S4L-,89,68.46%
,,TTVTroubllex,49,75.38%
,,I'mSnow:D,42,70.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		攻击强化,290,69.38%,31
,,冲浪		烟幕		逃脱按键,23,71.88%,6
,,冲浪		烟幕		万灵药,12,70.59%,9
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	焦点镜,208,68.42%,29
,,力量头带	锐利之爪	焦点镜,94,73.44%,8
,,救援屏障	力量头带	焦点镜,10,62.5%,2
,,气势头带	力量头带	焦点镜,6,60.0%,2
,,猛攻哑铃	气势头带	力量头带,4,100.0%,1
,,轻石		力量头带	焦点镜,2,66.67%,1
,,气势头带	锐利之爪	焦点镜,1,50.0%,1
8,玛力露丽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,68,6.34%,331,74.05%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,mysz,32,71.11%
,,Blacк.Swaи,30,68.18%
,,OGひSolo,25,86.21%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	水流尾	速度强化,209,76.0%,53
,,水之波动	潮旋		攻击强化,62,69.66%,2
,,水之波动	水流尾	攻击强化,28,73.68%,12
,,水之波动	水流尾	万灵药,12,80.0%,3
,,水之波动	潮旋		速度强化,8,80.0%,5
,,嬉闹		水流尾	速度强化,7,70.0%,5
,,水之波动	水流尾	伤药	,5,83.33%,4
,,嬉闹		水流尾	万灵药,0,0.0%,1
,,嬉闹		潮旋		攻击强化,0,0.0%,1
,,嬉闹		潮旋		伤药	,0,0.0%,1
,,水之波动	水流尾	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	焦点镜	弱点保险,131,72.78%,23
,,猛攻哑铃	气势头带	焦点镜,69,70.41%,15
,,猛攻哑铃	力量头带	焦点镜,69,85.19%,12
,,能量增幅器	猛攻哑铃	焦点镜,41,70.69%,7
,,气势头带	力量头带	焦点镜,10,90.91%,4
,,猛攻哑铃	气势头带	弱点保险,5,55.56%,2
,,亿奥斯饼干	猛攻哑铃	气势头带,3,100.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	弱点保险,1,100.0%,1
,,能量增幅器	猛攻哑铃	气势头带,1,25.0%,1
,,救援屏障	气势头带	力量头带,0,0.0%,1
9,巨钳螳螂,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,46,6.07%,294,68.69%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,YASHRANGERA,39,70.91%
,,みんてゃ!,25,69.44%
,,Galleta04,24,82.76%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,子弹拳	剑舞		万灵药,72,66.06%,15
,,子弹拳	剑舞		伤药	,38,69.09%,6
,,子弹拳	剑舞		攻击强化,33,80.49%,6
,,双翼		二连击		万灵药,29,67.44%,7
,,子弹拳	剑舞		速度强化,29,59.18%,14
,,双翼		二连击		伤药	,16,88.89%,2
,,子弹拳	二连击		万灵药,15,75.0%,4
,,子弹拳	剑舞		逃脱按键,13,72.22%,5
,,双翼		剑舞		逃脱按键,8,80.0%,3
,,双翼		二连击		攻击强化,8,72.73%,2
,,子弹拳	二连击		攻击强化,6,66.67%,2
,,双翼		二连击		逃脱按键,6,60.0%,2
,,双翼		剑舞		万灵药,6,42.86%,4
,,双翼		剑舞		伤药	,5,71.43%,3
,,双翼		二连击		速度强化,4,57.14%,6
,,子弹拳	二连击		速度强化,3,100.0%,3
,,双翼		剑舞		攻击强化,2,100.0%,2
,,双翼		剑舞		速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	弱点保险,71,63.39%,10
,,猛攻哑铃	气势头带	弱点保险,56,73.68%,6
,,猛攻哑铃	气势头带	锐利之爪,5,38.46%,6
,,猛攻哑铃	锐利之爪	焦点镜,59,67.82%,5
,,猛攻哑铃	锐利之爪	弱点保险,38,79.17%,3
,,猛攻哑铃	气势头带	力量头带,17,89.47%,3
,,猛攻哑铃	力量头带	锐利之爪,3,60.0%,2
,,亿奥斯饼干	猛攻哑铃	气势头带,2,66.67%,2
,,气势头带	力量头带	弱点保险,2,40.0%,2
,,气势头带	焦点镜	弱点保险,17,73.91%,1
,,力量头带	锐利之爪	弱点保险,12,100.0%,1
,,能量增幅器	锐利之爪	焦点镜,9,52.94%,1
,,气势头带	力量头带	锐利之爪,1,100.0%,1
,,猛攻哑铃	力量头带	焦点镜,1,100.0%,1
,,力量头带	锐利之爪	焦点镜,1,25.0%,1
,,亿奥斯饼干	猛攻哑铃	弱点保险,0,0.0%,1
10,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,5.34%,262,69.5%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SamuraiBMW,51,57.3%
,,Suntahj,33,68.75%
,,SilentSheeps,28,90.32%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	速度强化,112,62.57%,18
,,冰冻之风	冷冻干燥	逃脱按键,77,74.76%,15
,,冰冻之风	冷冻干燥	攻击强化,58,79.45%,5
,,冰锥		冰砾		速度强化,7,53.85%,6
,,冰锥		冰砾		攻击强化,4,100.0%,2
,,冰锥		冰砾		逃脱按键,1,100.0%,1
,,冰冻之风	冰砾		逃脱按键,1,100.0%,1
,,冰冻之风	冰砾		速度强化,1,100.0%,1
,,冰冻之风	冷冻干燥	万灵药,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	焦点镜	博识眼镜,33,86.84%,9
,,讲究眼镜	能量增幅器	贝壳之铃,65,75.58%,6
,,讲究眼镜	贝壳之铃	博识眼镜,20,68.97%,4
,,讲究眼镜	进击眼镜	贝壳之铃,10,71.43%,4
,,讲究眼镜	气势头带	博识眼镜,36,69.23%,3
,,讲究眼镜	焦点镜	贝壳之铃,6,54.55%,3
,,讲究眼镜	能量增幅器	博识眼镜,5,62.5%,3
,,讲究眼镜	进击眼镜	博识眼镜,2,50.0%,2
,,力量头带	焦点镜	博识眼镜,51,57.3%,1
,,力量头带	焦点镜	贝壳之铃,23,85.19%,1
,,能量增幅器	贝壳之铃	博识眼镜,6,66.67%,1
,,救援屏障	力量头带	博识眼镜,3,100.0%,1
,,讲究眼镜	进击眼镜	焦点镜,1,100.0%,1
,,能量增幅器	焦点镜	贝壳之铃,1,50.0%,1
,,讲究眼镜	能量增幅器	焦点镜,0,0.0%,1
,,能量增幅器	气势头带	力量头带,0,0.0%,1
,,讲究眼镜	救援屏障	贝壳之铃,0,0.0%,1
,,进击眼镜	气势头带	焦点镜,0,0.0%,1
11,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,19,4.9%,262,75.72%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,XIS・Jãdeco,38,92.68%
,,BB_Tomato,37,77.08%
,,inderツ,31,91.18%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,217,79.2%,16
,,月光		重力		伤药	,16,61.54%,5
,,吸取之吻	看我嘛	速度强化,9,75.0%,7
,,月光		看我嘛	速度强化,9,69.23%,5
,,吸取之吻	重力		速度强化,4,80.0%,5
,,吸取之吻	看我嘛	逃脱按键,2,40.0%,1
,,月光		重力		逃脱按键,2,28.57%,3
,,吸取之吻	重力		逃脱按键,1,100.0%,1
,,吸取之吻	看我嘛	伤药	,1,100.0%,1
,,吸取之吻	重力		伤药	,1,100.0%,1
,,月光		看我嘛	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,154,77.39%,10
,,进击眼镜	学习装置	气势头带,60,77.92%,4
,,讲究眼镜	气势头带	力量头带,3,42.86%,2
,,能量增幅器	进击眼镜	气势头带,25,73.53%,1
,,学习装置	气势头带	力量头带,20,71.43%,1
,,亿奥斯饼干	气势头带	贝壳之铃,0,0.0%,1
12,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,47,4.12%,195,67.01%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,腹痛の天使様,33,66.0%
,,OGひraithe,22,88.0%
,,CPH>NARUTO,20,60.61%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,90,62.94%,34
,,增强拳	近身战	速度强化,33,66.0%,2
,,增强拳	近身战	攻击强化,26,78.79%,6
,,增强拳	近身战	逃脱按键,15,88.24%,2
,,增强拳	近身战	伤药	,8,72.73%,1
,,神速		骨棒乱打	攻击强化,4,66.67%,4
,,神速		骨棒乱打	速度强化,4,57.14%,3
,,神速		骨棒乱打	逃脱按键,3,75.0%,3
,,增强拳	骨棒乱打	攻击强化,3,60.0%,2
,,增强拳	近身战	万灵药,3,37.5%,7
,,神速		近身战	万灵药,2,100.0%,2
,,增强拳	骨棒乱打	逃脱按键,1,100.0%,1
,,神速		骨棒乱打	伤药	,1,100.0%,1
,,增强拳	骨棒乱打	万灵药,1,100.0%,1
,,增强拳	骨棒乱打	速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	弱点保险,64,72.73%,18
,,猛攻哑铃	力量头带	弱点保险,85,65.89%,16
,,猛攻哑铃	力量头带	锐利之爪,27,57.45%,5
,,猛攻哑铃	气势头带	弱点保险,17,73.91%,5
,,救援屏障	猛攻哑铃	气势头带,1,100.0%,1
,,猛攻哑铃	气势头带	力量头带,1,50.0%,1
,,能量增幅器	猛攻哑铃	弱点保险,0,0.0%,1
13,耿鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,3.27%,165,71.43%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TE・Bora,76,73.79%
,,S2_芥川りぜ,28,75.68%
,,SSㅤYU-GI,11,78.57%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,污泥炸弹	祸不单行	速度强化,79,73.83%,3
,,暗影球	食梦		逃脱按键,40,66.67%,9
,,污泥炸弹	祸不单行	万灵药,23,82.14%,8
,,暗影球	食梦		万灵药,8,80.0%,4
,,污泥炸弹	祸不单行	逃脱按键,8,80.0%,3
,,暗影球	食梦		攻击强化,3,100.0%,2
,,暗影球	食梦		速度强化,3,30.0%,7
,,污泥炸弹	祸不单行	攻击强化,1,100.0%,1
,,暗影球	祸不单行	万灵药,0,0.0%,1
,,污泥炸弹	食梦		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	博识眼镜,49,68.06%,13
,,讲究眼镜	贝壳之铃	博识眼镜,22,78.57%,8
,,讲究眼镜	气势头带	博识眼镜,8,61.54%,4
,,讲究眼镜	进击眼镜	贝壳之铃,4,50.0%,4
,,进击眼镜	贝壳之铃	博识眼镜,76,73.08%,2
,,讲究眼镜	气势头带	贝壳之铃,3,100.0%,1
,,讲究眼镜	能量增幅器	进击眼镜,3,100.0%,1
14,喷火龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,3.2%,170,75.22%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,FSY・R0juu,21,87.5%
,,OMOメPhoenix,20,80.0%
,,LiQ・Genius,12,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷射火焰	大字爆炎	攻击强化,92,80.0%,19
,,喷射火焰	大字爆炎	速度强化,33,62.26%,13
,,喷射火焰	大字爆炎	万灵药,28,84.85%,10
,,喷射火焰	闪焰冲锋	攻击强化,9,81.82%,3
,,火焰拳	闪焰冲锋	攻击强化,3,75.0%,4
,,火焰拳	大字爆炎	攻击强化,2,100.0%,1
,,火焰拳	闪焰冲锋	万灵药,2,100.0%,1
,,喷射火焰	大字爆炎	逃脱按键,1,50.0%,1
,,火焰拳	大字爆炎	伤药	,0,0.0%,1
,,喷射火焰	闪焰冲锋	伤药	,0,0.0%,2
,,火焰拳	大字爆炎	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	焦点镜,58,79.45%,15
,,气势头带	力量头带	焦点镜,54,79.41%,9
,,能量增幅器	力量头带	焦点镜,23,67.65%,9
,,猛攻哑铃	气势头带	力量头带,2,66.67%,3
,,猛攻哑铃	气势头带	焦点镜,9,64.29%,2
,,力量头带	焦点镜	弱点保险,2,40.0%,2
,,猛攻哑铃	轻石		焦点镜,1,33.33%,2
,,轻石		力量头带	焦点镜,8,100.0%,1
,,猛攻哑铃	锐利之爪	焦点镜,5,100.0%,1
,,救援屏障	气势头带	博识眼镜,3,75.0%,1
,,气势头带	焦点镜	弱点保险,2,100.0%,1
,,能量增幅器	力量头带	弱点保险,2,50.0%,1
,,能量增幅器	气势头带	力量头带,1,50.0%,1
,,猛攻哑铃	气势头带	锐利之爪,0,0.0%,1
15,闪焰王牌,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,2.85%,141,70.15%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SLS.Alexツ,55,71.43%
,,Player20787,30,69.77%
,,Teerawatb,13,65.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰踢	蓄能焰袭	万灵药,70,72.92%,8
,,火焰踢	蓄能焰袭	攻击强化,34,65.38%,4
,,火焰踢	蓄能焰袭	逃脱按键,32,72.73%,9
,,火焰踢	佯攻		攻击强化,3,75.0%,2
,,火焰踢	佯攻		逃脱按键,2,66.67%,3
,,火焰踢	佯攻		万灵药,0,0.0%,1
,,火焰球	蓄能焰袭	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	锐利之爪	焦点镜,74,72.55%,10
,,气势头带	力量头带	焦点镜,24,63.16%,9
,,猛攻哑铃	力量头带	焦点镜,36,67.92%,5
,,猛攻哑铃	气势头带	力量头带,7,87.5%,1
16,快龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,37,2.79%,145,73.6%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TDㅣDrAKoni,20,95.24%
,,S2_芥川りぜ,18,75.0%
,,DD・ObaGin,17,94.44%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙之舞	破坏光线	万灵药,106,80.3%,23
