,一共游戏场数,7117
,,亿奥斯饼干	弱点保险	猛攻哑铃,4,66.67%,1
,,亿奥斯饼干	力量头带	气势头带,1,100.0%,1
,,亿奥斯饼干	气势头带	锐利之爪,1,100.0%,1
,,亿奥斯饼干	力量头带	猛攻哑铃,1,50.0%,1
,,弱点保险	气势头带	猛攻哑铃,0,0.0%,1
,,弱点保险	猛攻哑铃	锐利之爪,0,0.0%,1
8,拉普拉斯,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,47,5.69%,290,71.6%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Mari_かげ値,40,76.92%
,,Sahil-G0D*44,32,78.05%
,,Gupiter,31,83.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,终焉之歌	冰冻光束	速度强化,170,71.43%,37
,,终焉之歌	泡沫光线	速度强化,49,73.13%,14
,,水之波动	冰冻光束	速度强化,40,75.47%,3
,,水之波动	泡沫光线	伤药	,21,67.74%,1
,,水之波动	泡沫光线	速度强化,7,63.64%,4
,,终焉之歌	冰冻光束	伤药	,2,66.67%,1
,,水之波动	泡沫光线	逃脱按键,1,100.0%,1
,,水之波动	冰冻光束	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	穿透汤匙	进击眼镜,176,75.21%,22
,,学习装置	气势头带	穿透汤匙,66,70.21%,14
,,学习装置	气势头带	进击眼镜,18,60.0%,4
,,亿奥斯饼干	气势头带	进击眼镜,22,64.71%,2
,,力量头带	气势头带	穿透汤匙,5,71.43%,2
,,博识眼镜	气势头带	进击眼镜,3,60.0%,2
,,力量头带	气势头带	猛攻哑铃,0,0.0%,1
9,花疗环环,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,35,5.28%,251,66.76%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,中村さんそ,92,67.15%
,,JDうらあか,48,69.57%
,,1v1・DD,15,88.24%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,花疗		魔法叶	迟缓烟雾,127,66.15%,29
,,花疗		打草结	迟缓烟雾,117,68.42%,10
,,天使之吻	打草结	迟缓烟雾,5,50.0%,3
,,天使之吻	魔法叶	迟缓烟雾,2,100.0%,2
,,花疗		打草结	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	学习装置	进击眼镜,37,62.71%,10
,,博识眼镜	学习装置	援助头巾,75,68.18%,8
,,博识眼镜	学习装置	救援屏障,14,56.0%,5
,,学习装置	救援屏障	进击眼镜,8,80.0%,3
,,博识眼镜	学习装置	讲究眼镜,97,67.36%,2
,,学习装置	援助头巾	救援屏障,2,66.67%,2
,,博识眼镜	学习装置	贝壳之铃,12,85.71%,1
,,博识眼镜	穿透汤匙	讲究眼镜,5,62.5%,1
,,学习装置	援助头巾	讲究眼镜,1,100.0%,1
,,博识眼镜	穿透汤匙	进击眼镜,0,0.0%,1
,,学习装置	救援屏障	讲究眼镜,0,0.0%,1
10,叶伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,4.29%,204,66.89%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SaD·星黃包,54,65.06%
,,notOGmikeyツ,27,87.1%
,,芥川ゆたまご,13,86.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,飞叶快刀	叶刃		逃脱按键,91,64.54%,20
,,日光刃	叶刃		逃脱按键,77,66.38%,25
,,日光刃	叶刃		伤药	,28,87.5%,2
,,飞叶快刀	叶刃		脱壳忍者玩偶,4,44.44%,3
,,日光刃	叶刃		脱壳忍者玩偶,3,50.0%,3
,,日光刃	叶刃		万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	能量增幅器	锐利之爪,91,65.0%,16
,,猛攻哑铃	能量增幅器	轻石,70,72.92%,10
,,救援屏障	猛攻哑铃	能量增幅器,23,67.65%,6
,,学习装置	猛攻哑铃	能量增幅器,5,45.45%,3
,,弱点保险	猛攻哑铃	能量增幅器,1,25.0%,2
,,救援屏障	猛攻哑铃	锐利之爪,6,66.67%,1
,,猛攻哑铃	轻石	锐利之爪,4,80.0%,1
,,亿奥斯饼干	猛攻哑铃	能量增幅器,1,100.0%,1
,,焦点镜	能量增幅器	锐利之爪,1,100.0%,1
,,焦点镜	猛攻哑铃	能量增幅器,1,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,1,33.33%,1
11,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,35,3.82%,169,62.13%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SaD·溫柔,38,67.86%
,,Crinskiシ,38,55.07%
,,Hаffer,21,80.77%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		瞬间失忆	逃脱按键,60,65.22%,13
,,热水		瞬间失忆	逃脱按键,43,62.32%,10
,,冲浪		意念移物	逃脱按键,32,52.46%,12
,,冲浪		瞬间失忆	伤药	,28,65.12%,9
,,热水		瞬间失忆	伤药	,3,100.0%,1
,,热水		意念移物	逃脱按键,2,66.67%,3
,,冲浪		意念移物	伤药	,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	讲究眼镜,120,61.86%,17
,,学习装置	气势头带	穿透汤匙,9,60.0%,6
,,学习装置	救援屏障	气势头带,25,71.43%,5
,,气势头带	讲究眼镜	进击眼镜,4,57.14%,1
,,博识眼镜	学习装置	气势头带,3,50.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,3,42.86%,1
,,学习装置	得分护盾	气势头带,2,40.0%,1
,,亿奥斯饼干	气势头带	进击眼镜,1,100.0%,1
,,救援屏障	气势头带	进击眼镜,1,100.0%,1
,,气势头带	穿透汤匙	讲究眼镜,1,100.0%,1
12,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,36,3.6%,165,64.45%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SamMホ,79,72.48%
,,<b>Ryū龍</b>,22,61.11%
,,Zen泽恩,14,93.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,120,64.52%,17
,,增强拳	近身战	速度强化,11,73.33%,4
,,增强拳	近身战	逃脱按键,11,55.0%,14
,,增强拳	近身战	万灵药,10,71.43%,3
,,神速		骨棒乱打	速度强化,4,100.0%,2
,,神速		近身战	逃脱按键,2,100.0%,2
,,神速		骨棒乱打	逃脱按键,2,66.67%,2
,,神速		近身战	万灵药,2,50.0%,4
,,增强拳	近身战	攻击强化,2,33.33%,5
,,增强拳	近身战	迟缓烟雾,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,116,67.44%,12
,,力量头带	弱点保险	猛攻哑铃,22,55.0%,12
,,弱点保险	猛攻哑铃	能量增幅器,5,62.5%,4
,,力量头带	猛攻哑铃	锐利之爪,2,20.0%,3
,,气势头带	猛攻哑铃	锐利之爪,14,93.33%,1
,,弱点保险	猛攻哑铃	轻石,2,66.67%,1
,,弱点保险	气势头带	猛攻哑铃,2,50.0%,1
,,猛攻哑铃	轻石	锐利之爪,1,50.0%,1
,,力量头带	气势头带	猛攻哑铃,1,50.0%,1
13,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,3.09%,150,68.18%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,<b>Ryū龍</b>,30,66.67%
,,Mjk_sonä,23,60.53%
,,LDG・Gekoann,20,74.07%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水流连打	水流裂破	万灵药,106,69.74%,23
,,暗冥强击	深渊突刺	逃脱按键,38,66.67%,9
,,暗冥强击	深渊突刺	速度强化,4,57.14%,1
,,水流连打	水流裂破	逃脱按键,1,100.0%,1
,,暗冥强击	深渊突刺	万灵药,1,33.33%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	锐利之爪,84,67.74%,14
,,力量头带	猛攻哑铃	锐利之爪,43,69.35%,5
,,弱点保险	猛攻哑铃	锐利之爪,7,58.33%,3
,,力量头带	气势头带	焦点镜,13,92.86%,2
,,力量头带	焦点镜	锐利之爪,1,33.33%,2
,,猛攻哑铃	能量增幅器	锐利之爪,2,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,力量头带	焦点镜	猛攻哑铃,0,0.0%,1
,,弱点保险	焦点镜	猛攻哑铃,0,0.0%,1
14,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,38,2.87%,135,66.18%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Manson夜幕,22,70.97%
,,YASHRANGERA,15,83.33%
,,<b>Ryū龍</b>,12,63.16%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,90,67.16%,26
,,暗袭要害	暗影爪	万灵药,25,83.33%,6
,,出奇一击	暗影爪	万灵药,10,58.82%,13
,,出奇一击	居合劈	逃脱按键,5,83.33%,1
,,出奇一击	居合劈	万灵药,3,30.0%,3
,,暗袭要害	居合劈	脱壳忍者玩偶,2,33.33%,1
,,出奇一击	居合劈	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,54,67.5%,9
,,弱点保险	猛攻哑铃	轻石,29,76.32%,6
,,弱点保险	气势头带	猛攻哑铃,21,56.76%,6
,,力量头带	连打围巾	锐利之爪,10,76.92%,5
,,力量头带	焦点镜	锐利之爪,1,25.0%,3
,,亿奥斯饼干	猛攻哑铃	锐利之爪,5,55.56%,2
,,亿奥斯饼干	弱点保险	猛攻哑铃,7,87.5%,1
,,亿奥斯饼干	猛攻哑铃	轻石,4,50.0%,1
,,力量头带	猛攻哑铃	连打围巾,2,66.67%,1
,,弱点保险	连打围巾	锐利之爪,1,100.0%,1
,,力量头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,0,0.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
15,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,2.02%,88,61.11%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RD_てき島,22,57.89%
,,BanzoKajooie,11,78.57%
,,SamMホ,5,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,啄钻		飞踢		万灵药,78,63.41%,27
,,三重攻击	高速移动	万灵药,8,50.0%,7
,,啄钻		飞踢		脱壳忍者玩偶,2,66.67%,1
,,三重攻击	飞踢		万灵药,0,0.0%,1
,,啄钻		飞踢		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石	锐利之爪,68,62.96%,21
,,亿奥斯饼干	猛攻哑铃	锐利之爪,13,59.09%,6
,,亿奥斯饼干	猛攻哑铃	轻石,4,80.0%,1
,,猛攻哑铃	能量增幅器	锐利之爪,3,60.0%,1
,,学习装置	猛攻哑铃	轻石,0,0.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,0,0.0%,1
16,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,24,1.91%,92,67.65%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Todoroki実ツ,33,68.75%
,,kabikiller,27,71.05%
,,Karma愛,7,46.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰锥		冰砾		逃脱按键,79,65.29%,16
,,冰冻之风	冷冻干燥	逃脱按键,7,87.5%,6
,,冰锥		冰砾		速度强化,4,100.0%,2
,,冰冻之风	冷冻干燥	速度强化,1,100.0%,1
,,冰锥		冷冻干燥	逃脱按键,1,100.0%,1
,,冰冻之风	冷冻干燥	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,38,67.86%,10
,,穿透汤匙	能量增幅器	贝壳之铃,8,100.0%,6
,,博识眼镜	穿透汤匙	能量增幅器,38,69.09%,5
,,力量头带	博识眼镜	穿透汤匙,7,46.67%,1
,,博识眼镜	焦点镜	穿透汤匙,1,100.0%,1
,,穿透汤匙	能量增幅器	讲究眼镜,0,0.0%,1
17,胡帕,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,29,1.83%,94,72.31%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ttvSadRekirr,15,88.24%
,,ttvGøhan04?,15,78.95%
,,_Gokû_,11,73.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜灵奇袭	异次元洞	速度强化,49,75.38%,14
,,潜灵奇袭	异次元洞	逃脱按键,42,68.85%,14
,,潜灵奇袭	戏法		速度强化,1,100.0%,1
,,暗影球	异次元洞	速度强化,1,100.0%,1
,,潜灵奇袭	异次元洞	攻击强化,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	学习装置	气势头带,73,76.84%,19
,,学习装置	气势头带	能量增幅器,17,70.83%,2
,,力量头带	学习装置	连打围巾,1,33.33%,2
,,学习装置	气势头带	轻石,0,0.0%,2
,,学习装置	能量增幅器	贝壳之铃,2,100.0%,1
,,学习装置	讲究眼镜	轻石,1,100.0%,1
,,学习装置	讲究眼镜	连打围巾,0,0.0%,1
,,力量头带	学习装置	讲究眼镜,0,0.0%,1
18,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,32,1.8%,95,74.22%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Ditto'柊,28,80.0%
,,眠眠猫子だ猫,19,63.33%
,,LDG・GGLemon,8,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水炮		冲浪		逃脱按键,73,73.74%,22
,,喷水		高速旋转	逃脱按键,15,78.95%,11
,,水炮		高速旋转	逃脱按键,7,70.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	穿透汤匙,20,80.0%,11
,,气势头带	穿透汤匙	进击眼镜,12,75.0%,9
,,学习装置	气势头带	讲究眼镜,20,58.82%,3
,,学习装置	气势头带	能量增幅器,28,80.0%,1
,,力量头带	气势头带	连打围巾,6,85.71%,1
,,亿奥斯饼干	气势头带	进击眼镜,4,100.0%,1
,,气势头带	能量增幅器	进击眼镜,2,100.0%,1
,,博识眼镜	学习装置	气势头带,1,100.0%,1
,,力量头带	救援屏障	气势头带,1,100.0%,1
,,气势头带	穿透汤匙	能量增幅器,1,100.0%,1
,,救援屏障	气势头带	穿透汤匙,0,0.0%,1
,,力量头带	学习装置	气势头带,0,0.0%,1
19,妙蛙花,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,1.6%,88,77.19%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TMB・DonLux,11,84.62%
,,Pirate愛,8,88.89%
