,一共游戏场数,6381
,,猛攻哑铃	锐利之爪	弱点保险,23,88.46%,2
,,猛攻哑铃	力量头带	弱点保险,8,66.67%,2
,,亿奥斯饼干	猛攻哑铃	弱点保险,2,50.0%,2
,,连打围巾	猛攻哑铃	力量头带,20,80.0%,1
,,连打围巾	猛攻哑铃	锐利之爪,1,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,1,50.0%,1
,,能量增幅器	猛攻哑铃	弱点保险,0,0.0%,1
3,巨钳螳螂,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,50,10.94%,496,71.06%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,水果乐园南瓜,52,91.23%
,,敵外人ざくす,51,70.83%
,,TMB・OsIrIs,50,63.29%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,双翼		剑舞		万灵药,181,72.98%,26
,,双翼		二连击	万灵药,142,66.36%,26
,,子弹拳	剑舞		万灵药,85,72.65%,16
,,双翼		剑舞		伤药	,42,82.35%,1
,,子弹拳	剑舞		伤药	,13,65.0%,4
,,子弹拳	剑舞		逃脱按键,9,75.0%,3
,,子弹拳	二连击	万灵药,6,85.71%,4
,,双翼		剑舞		攻击强化,6,85.71%,1
,,双翼		二连击	攻击强化,5,71.43%,4
,,双翼		二连击	速度强化,3,75.0%,2
,,双翼		二连击	逃脱按键,3,37.5%,4
,,子弹拳	二连击	伤药	,1,100.0%,1
,,双翼		二连击	伤药	,0,0.0%,1
,,子弹拳	剑舞		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	猛攻哑铃	锐利之爪,82,73.21%,9
,,猛攻哑铃	气势头带	锐利之爪,43,75.44%,8
,,气势头带	力量头带	锐利之爪,85,81.73%,6
,,猛攻哑铃	锐利之爪	弱点保险,57,68.67%,4
,,猛攻哑铃	气势头带	弱点保险,30,62.5%,3
,,猛攻哑铃	气势头带	力量头带,27,72.97%,3
,,能量增幅器	气势头带	锐利之爪,10,83.33%,3
,,能量增幅器	锐利之爪	弱点保险,65,59.09%,2
,,能量增幅器	猛攻哑铃	气势头带,33,67.35%,2
,,亿奥斯饼干	猛攻哑铃	锐利之爪,2,66.67%,2
,,能量增幅器	猛攻哑铃	弱点保险,1,16.67%,2
,,治愈王冠	锐利之爪	焦点镜,42,82.35%,1
,,连打围巾	气势头带	弱点保险,6,85.71%,1
,,力量头带	锐利之爪	弱点保险,6,54.55%,1
,,救援屏障	猛攻哑铃	锐利之爪,3,100.0%,1
,,能量增幅器	救援屏障	锐利之爪,2,100.0%,1
,,气势头带	锐利之爪	弱点保险,2,66.67%,1
4,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,61,10.64%,483,71.13%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,牛乳ロックで,45,71.43%
,,FSY・R0juu,38,86.36%
,,CelestiaI,34,79.07%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	逃脱按键,374,72.2%,43
,,魔法火焰	蓄能焰袭	万灵药,53,66.25%,15
,,魔法火焰	蓄能焰袭	速度强化,39,72.22%,10
,,大字爆炎	蓄能焰袭	逃脱按键,9,75.0%,2
,,魔法火焰	火焰旋涡	逃脱按键,7,58.33%,8
,,大字爆炎	火焰旋涡	逃脱按键,1,100.0%,1
,,魔法火焰	火焰旋涡	万灵药,0,0.0%,1
,,魔法火焰	蓄能焰袭	向尾喵的尾巴,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	贝壳之铃,209,75.72%,24
,,能量增幅器	救援屏障	贝壳之铃,98,62.82%,8
,,讲究眼镜	能量增幅器	博识眼镜,59,65.56%,7
,,讲究眼镜	贝壳之铃	博识眼镜,3,37.5%,4
,,讲究眼镜	能量增幅器	救援屏障,7,50.0%,3
,,能量增幅器	贝壳之铃	博识眼镜,23,82.14%,2
,,能量增幅器	救援屏障	气势头带,15,83.33%,2
,,讲究眼镜	能量增幅器	气势头带,13,81.25%,2
,,讲究眼镜	气势头带	博识眼镜,3,60.0%,2
,,能量增幅器	救援屏障	博识眼镜,14,87.5%,1
,,讲究眼镜	救援屏障	贝壳之铃,13,72.22%,1
,,讲究眼镜	能量增幅器	进击眼镜,12,70.59%,1
,,气势头带	贝壳之铃	博识眼镜,8,100.0%,1
,,讲究眼镜	进击眼镜	博识眼镜,5,83.33%,1
,,能量增幅器	进击眼镜	气势头带,1,50.0%,1
,,能量增幅器	气势头带	贝壳之铃,0,0.0%,1
5,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,56,9.34%,441,73.99%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,99ムMew_God,59,77.63%
,,すぐ泣く先生,53,69.74%
,,RNSヤWafu,42,71.19%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,148,67.89%,42
,,冲浪		高速移动	逃脱按键,129,74.14%,36
,,电球		高速移动	逃脱按键,64,80.0%,28
,,日光束	高速移动	逃脱按键,38,90.48%,14
,,冲浪		高速移动	万灵药,12,80.0%,2
,,电球		指导		逃脱按键,10,76.92%,8
,,日光束	光墙		万灵药,9,52.94%,3
,,电球		高速移动	万灵药,7,63.64%,3
,,冲浪		高速移动	速度强化,5,100.0%,2
,,电球		光墙		逃脱按键,3,100.0%,3
,,冲浪		指导		逃脱按键,3,75.0%,3
,,日光束	光墙		速度强化,3,75.0%,2
,,电球		高速移动	速度强化,2,100.0%,2
,,电球		指导		速度强化,2,100.0%,1
,,冲浪		光墙		逃脱按键,2,100.0%,1
,,电球		指导		万灵药,2,100.0%,2
,,日光束	指导		逃脱按键,1,100.0%,1
,,冲浪		高速移动	攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	博识眼镜,206,74.1%,30
,,讲究眼镜	贝壳之铃	博识眼镜,183,73.79%,19
,,讲究眼镜	气势头带	博识眼镜,20,71.43%,2
,,讲究眼镜	进击眼镜	贝壳之铃,4,50.0%,2
,,讲究眼镜	学习装置	博识眼镜,19,79.17%,1
,,进击眼镜	贝壳之铃	博识眼镜,6,85.71%,1
,,讲究眼镜	进击眼镜	气势头带,3,100.0%,1
6,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,9.14%,426,73.07%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,-月光闇-,65,76.47%
,,KC.kosota,41,60.29%
,,Oblivion11TV,29,82.86%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	高速移动	万灵药,318,72.44%,43
,,三重攻击	高速移动	逃脱按键,57,73.08%,5
,,啄钻		飞踢		万灵药,30,78.95%,4
,,三重攻击	高速移动	速度强化,11,68.75%,3
,,三重攻击	飞踢		万灵药,5,83.33%,3
,,三重攻击	高速移动	攻击强化,3,75.0%,3
,,啄钻		高速移动	逃脱按键,1,100.0%,1
,,啄钻		高速移动	万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石		锐利之爪,206,76.01%,19
,,治愈王冠	猛攻哑铃	锐利之爪,49,68.06%,7
,,猛攻哑铃	气势头带	锐利之爪,38,74.51%,5
,,得分护盾	猛攻哑铃	锐利之爪,36,80.0%,4
,,亿奥斯饼干	猛攻哑铃	锐利之爪,13,72.22%,4
,,猛攻哑铃	力量头带	锐利之爪,6,75.0%,4
,,能量增幅器	猛攻哑铃	锐利之爪,6,85.71%,2
,,治愈王冠	轻石		锐利之爪,41,60.29%,1
,,学习装置	轻石		锐利之爪,27,72.97%,1
,,得分护盾	亿奥斯饼干	锐利之爪,3,75.0%,1
,,猛攻哑铃	轻石		力量头带,1,50.0%,1
7,武道熊师,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,37,8.89%,418,73.72%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,みこたくんch,105,68.18%
,,Ditto'柊,64,70.33%
,,S丨MarKGod,35,70.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗冥强击	深渊突刺	逃脱按键,278,72.77%,25
,,暗冥强击	深渊突刺	速度强化,114,75.0%,13
,,暗冥强击	深渊突刺	迟缓烟雾,10,83.33%,1
,,暗冥强击	深渊突刺	伤药	,5,100.0%,2
,,暗冥强击	深渊突刺	万灵药,4,57.14%,2
,,水流连打	水流裂破	逃脱按键,3,100.0%,3
,,水流连打	水流裂破	速度强化,2,100.0%,1
,,水流连打	水流裂破	伤药	,1,100.0%,1
,,水流连打	水流裂破	攻击强化,1,33.33%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	焦点镜,45,78.95%,6
,,猛攻哑铃	气势头带	弱点保险,11,64.71%,5
,,猛攻哑铃	气势头带	焦点镜,18,78.26%,4
,,猛攻哑铃	锐利之爪	弱点保险,50,74.63%,2
,,猛攻哑铃	力量头带	锐利之爪,26,81.25%,2
,,治愈王冠	猛攻哑铃	弱点保险,24,77.42%,2
,,猛攻哑铃	焦点镜	弱点保险,23,85.19%,2
,,猛攻哑铃	力量头带	焦点镜,8,88.89%,2
,,猛攻哑铃	轻石		气势头带,4,57.14%,2
,,猛攻哑铃	气势头带	力量头带,3,50.0%,2
,,力量头带	焦点镜	弱点保险,105,68.18%,1
,,猛攻哑铃	轻石		锐利之爪,64,70.33%,1
,,锐利之爪	焦点镜	弱点保险,21,95.45%,1
,,轻石		气势头带	弱点保险,12,70.59%,1
,,连打围巾	猛攻哑铃	焦点镜,2,50.0%,1
,,气势头带	锐利之爪	焦点镜,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,1,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,0,0.0%,1
8,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,57,7.73%,328,66.53%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,K2_Muuuu,59,77.63%
,,不思議ノ国ノ,41,78.85%
,,EXOA.anc1,23,79.31%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,166,66.4%,33
,,增强拳	近身战	速度强化,72,72.0%,11
,,增强拳	近身战	攻击强化,36,75.0%,10
,,神速		骨棒乱打	速度强化,17,54.84%,8
,,增强拳	近身战	伤药	,17,54.84%,2
,,增强拳	近身战	逃脱按键,7,43.75%,6
,,增强拳	近身战	万灵药,5,83.33%,4
,,神速		骨棒乱打	逃脱按键,3,75.0%,3
,,神速		骨棒乱打	攻击强化,2,100.0%,2
,,增强拳	近身战	迟缓烟雾,2,100.0%,1
,,增强拳	骨棒乱打	攻击强化,1,100.0%,1
,,增强拳	骨棒乱打	速度强化,0,0.0%,1
,,神速		近身战	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	弱点保险,73,68.87%,15
,,猛攻哑铃	锐利之爪	弱点保险,71,59.66%,15
,,猛攻哑铃	力量头带	锐利之爪,82,70.69%,11
,,猛攻哑铃	轻石		锐利之爪,72,75.0%,4
,,猛攻哑铃	轻石		弱点保险,3,60.0%,3
,,亿奥斯饼干	猛攻哑铃	弱点保险,16,55.17%,1
,,猛攻哑铃	轻石		气势头带,3,50.0%,1
,,连打围巾	猛攻哑铃	力量头带,2,100.0%,1
,,救援屏障	猛攻哑铃	气势头带,2,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,2,66.67%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,猛攻哑铃	气势头带	弱点保险,1,33.33%,1
,,连打围巾	猛攻哑铃	气势头带,0,0.0%,1
,,猛攻哑铃	轻石		力量头带,0,0.0%,1
9,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,6.39%,285,69.85%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,тwïn*ht,64,80.0%
,,*ちっち*,40,65.57%
,,Aurimakii,17,68.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		攻击强化,224,69.78%,34
,,冲浪		烟幕		逃脱按键,32,74.42%,5
,,冲浪		烟幕		万灵药,19,67.86%,8
,,冲浪		影子分身	攻击强化,5,83.33%,3
,,飞水手里剑	影子分身	攻击强化,3,60.0%,4
,,飞水手里剑	影子分身	速度强化,1,100.0%,1
,,飞水手里剑	影子分身	伤药	,1,50.0%,1
,,飞水手里剑	烟幕		逃脱按键,0,0.0%,1
,,飞水手里剑	烟幕		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	焦点镜,151,71.9%,21
,,连打围巾	力量头带	焦点镜,27,71.05%,10
,,连打围巾	猛攻哑铃	力量头带,31,59.62%,8
,,气势头带	力量头带	焦点镜,9,69.23%,2
,,连打围巾	猛攻哑铃	焦点镜,40,65.57%,1
,,连打围巾	气势头带	力量头带,15,88.24%,1
,,轻石		力量头带	焦点镜,6,75.0%,1
,,救援屏障	气势头带	力量头带,2,66.67%,1
,,亿奥斯饼干	猛攻哑铃	弱点保险,2,66.67%,1
,,猛攻哑铃	力量头带	锐利之爪,1,100.0%,1
,,能量增幅器	力量头带	焦点镜,1,50.0%,1
10,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,35,5.77%,254,69.02%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,4lbert_w,90,69.77%
,,FRS_TsunTsun,51,77.27%
,,HMB_rinki,24,72.73%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	逃脱按键,136,69.39%,21
,,冰冻之风	冷冻干燥	速度强化,95,70.37%,5
,,冰冻之风	冷冻干燥	攻击强化,16,64.0%,5
,,冰锥		冰砾		逃脱按键,5,62.5%,1
,,冰锥		冰砾		速度强化,2,50.0%,4
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	贝壳之铃	博识眼镜,109,66.06%,7
,,能量增幅器	焦点镜	贝壳之铃,31,64.58%,4
,,讲究眼镜	能量增幅器	博识眼镜,17,100.0%,4
,,讲究眼镜	能量增幅器	贝壳之铃,53,76.81%,3
,,讲究眼镜	能量增幅器	焦点镜,26,63.41%,3
,,讲究眼镜	焦点镜	博识眼镜,3,100.0%,3
,,讲究眼镜	贝壳之铃	博识眼镜,6,54.55%,2
,,讲究眼镜	焦点镜	贝壳之铃,4,80.0%,2
,,能量增幅器	力量头带	贝壳之铃,3,100.0%,1
,,讲究眼镜	力量头带	焦点镜,1,100.0%,1
,,讲究眼镜	力量头带	博识眼镜,1,100.0%,1
,,焦点镜	贝壳之铃	博识眼镜,0,0.0%,1
,,讲究眼镜	进击眼镜	气势头带,0,0.0%,1
,,气势头带	焦点镜	贝壳之铃,0,0.0%,1
,,讲究眼镜	进击眼镜	博识眼镜,0,0.0%,1
11,玛力露丽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,5.5%,244,69.52%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Gasheta04,45,77.59%
,,HashOP,35,68.63%
,,BoraReach,31,77.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水之波动	水流尾	速度强化,208,71.23%,42
,,水之波动	水流尾	攻击强化,15,68.18%,6
,,水之波动	水流尾	万灵药,11,57.89%,3
,,水之波动	潮旋		攻击强化,3,37.5%,4
,,嬉闹		水流尾	速度强化,2,100.0%,2
,,水之波动	潮旋		速度强化,2,100.0%,1
,,水之波动	水流尾	伤药	,2,66.67%,2
,,嬉闹		潮旋		速度强化,1,100.0%,1
,,嬉闹		潮旋		攻击强化,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	焦点镜,116,71.17%,22
,,猛攻哑铃	力量头带	焦点镜,83,74.77%,10
,,猛攻哑铃	焦点镜	弱点保险,26,63.41%,8
,,猛攻哑铃	气势头带	力量头带,7,87.5%,2
,,治愈王冠	猛攻哑铃	焦点镜,0,0.0%,2
,,气势头带	力量头带	焦点镜,6,50.0%,1
,,能量增幅器	猛攻哑铃	焦点镜,4,57.14%,1
,,轻石		力量头带	焦点镜,1,100.0%,1
,,治愈王冠	力量头带	焦点镜,1,100.0%,1
,,能量增幅器	猛攻哑铃	弱点保险,0,0.0%,1
12,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,5.3%,230,68.05%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,XGM_Luuna,54,76.06%
,,퍼밍,38,63.33%
,,KS_Yupono,33,67.35%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,196,67.35%,33
,,圣剑		广域防守	万灵药,17,80.95%,7
,,圣剑		广域防守	速度强化,11,68.75%,6
,,圣剑		广域防守	逃脱按键,3,75.0%,3
,,圣剑		铁头		伤药	,2,100.0%,2
,,暗影爪	铁头		速度强化,1,100.0%,1
,,暗影爪	广域防守	伤药	,0,0.0%,1
,,暗影爪	广域防守	万灵药,0,0.0%,1
,,暗影爪	铁头		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	弱点保险,55,61.8%,13
,,猛攻哑铃	气势头带	弱点保险,15,60.0%,10
,,气势头带	力量头带	锐利之爪,111,72.55%,5
,,气势头带	锐利之爪	弱点保险,10,58.82%,4
,,猛攻哑铃	气势头带	锐利之爪,11,84.62%,3
,,治愈王冠	气势头带	力量头带,12,60.0%,2
,,治愈王冠	猛攻哑铃	气势头带,3,100.0%,2
,,猛攻哑铃	焦点镜	弱点保险,5,100.0%,1
,,猛攻哑铃	锐利之爪	弱点保险,4,80.0%,1
,,猛攻哑铃	力量头带	锐利之爪,2,66.67%,1
,,能量增幅器	气势头带	弱点保险,1,100.0%,1
,,救援屏障	气势头带	力量头带,1,50.0%,1
,,能量增幅器	猛攻哑铃	贝壳之铃,0,0.0%,1
13,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,41,5.12%,226,69.11%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,S8ul・Legend,57,76.0%
,,S4L-,24,72.73%
,,Red_Eye?,16,57.14%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神强念	精神冲击	逃脱按键,101,71.13%,19
,,精神强念	预知未来	逃脱按键,79,75.96%,16
,,精神强念	预知未来	速度强化,16,66.67%,7
,,精神强念	精神冲击	万灵药,7,87.5%,4
,,月亮之力	预知未来	逃脱按键,7,50.0%,12
,,月亮之力	预知未来	速度强化,6,66.67%,4
,,月亮之力	精神冲击	逃脱按键,4,30.77%,11
,,精神强念	精神冲击	速度强化,2,100.0%,1
,,月亮之力	精神冲击	速度强化,2,50.0%,2
,,月亮之力	预知未来	万灵药,1,100.0%,1
,,精神强念	预知未来	万灵药,1,33.33%,2
,,月亮之力	精神冲击	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	博识眼镜,29,65.91%,11
,,讲究眼镜	贝壳之铃	博识眼镜,87,68.5%,7
,,讲究眼镜	气势头带	博识眼镜,36,76.6%,7
,,讲究眼镜	能量增幅器	贝壳之铃,46,76.67%,6
,,能量增幅器	贝壳之铃	博识眼镜,11,57.89%,3
,,讲究眼镜	救援屏障	博识眼镜,12,66.67%,2
,,讲究眼镜	进击眼镜	博识眼镜,2,50.0%,1
,,讲究眼镜	气势头带	贝壳之铃,2,50.0%,1
,,连打围巾	能量增幅器	博识眼镜,1,50.0%,1
,,讲究眼镜	救援屏障	气势头带,0,0.0%,1
,,讲究眼镜	能量增幅器	气势头带,0,0.0%,1
14,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,4.65%,207,69.7%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Toloman,37,69.81%
,,Prashant143,35,72.92%
,,CHARIZARD_!,29,69.05%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰柱坠击	十万马力	伤药	,100,69.93%,12
,,冰柱坠击	十万马力	逃脱按键,72,72.73%,13
,,冰柱坠击	十万马力	速度强化,21,75.0%,10
,,冰冻牙	十万马力	伤药	,4,66.67%,3
,,冰冻牙	十万马力	逃脱按键,3,30.0%,2
,,冰冻牙	十万马力	速度强化,2,66.67%,3
,,冰柱坠击	十万马力	迟缓烟雾,2,66.67%,2
,,冰冻牙	地震		逃脱按键,1,100.0%,1
,,冰柱坠击	地震		逃脱按键,1,100.0%,1
,,冰柱坠击	地震		伤药	,1,50.0%,2
,,冰冻牙	地震		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	力量头带,27,75.0%,5
,,连打围巾	气势头带	力量头带,43,71.67%,4
,,猛攻哑铃	气势头带	弱点保险,5,71.43%,4
,,救援屏障	气势头带	力量头带,43,71.67%,3
,,亿奥斯饼干	猛攻哑铃	气势头带,7,77.78%,3
,,连打围巾	救援屏障	力量头带,37,68.52%,2
,,猛攻哑铃	轻石		气势头带,6,75.0%,2
,,救援屏障	亿奥斯饼干	气势头带,5,71.43%,2
,,救援屏障	气势头带	弱点保险,3,100.0%,2
,,救援屏障	猛攻哑铃	气势头带,2,66.67%,2
,,连打围巾	救援屏障	气势头带,8,50.0%,1
,,连打围巾	救援屏障	猛攻哑铃,6,75.0%,1
,,得分护盾	气势头带	凸凸头盔,5,83.33%,1
,,气势头带	力量头带	弱点保险,3,37.5%,1
,,救援屏障	进击眼镜	气势头带,2,100.0%,1
,,救援屏障	学习装置	气势头带,2,66.67%,1
,,救援屏障	得分护盾	猛攻哑铃,2,66.67%,1
,,亿奥斯饼干	气势头带	力量头带,1,100.0%,1
,,连打围巾	救援屏障	亿奥斯饼干,0,0.0%,1
,,得分护盾	气势头带	力量头带,0,0.0%,1
15,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,4.36%,213,76.62%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,HMB_azyaru,33,71.74%
,,QLASH・Stark,30,88.24%
,,SS・GoLDeN,23,82.14%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	挡路		速度强化,204,76.4%,35
,,重磅冲撞	挡路		逃脱按键,6,100.0%,2
,,抓狂		挡路		速度强化,2,50.0%,4
,,重磅冲撞	挡路		伤药	,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,173,75.55%,22
,,救援屏障	得分护盾	气势头带,8,80.0%,3
,,救援屏障	轻石		气势头带,6,85.71%,2
,,救援屏障	气势头带	力量头带,3,100.0%,2
,,连打围巾	气势头带	力量头带,2,100.0%,2
,,突击背心	救援屏障	气势头带,9,75.0%,1
,,得分护盾	亿奥斯饼干	气势头带,5,100.0%,1
,,突击背心	学习装置	气势头带,3,75.0%,1
,,突击背心	气势头带	凸凸头盔,2,100.0%,1
,,救援屏障	猛攻哑铃	气势头带,1,100.0%,1
,,学习装置	轻石		气势头带,0,0.0%,1
,,连打围巾	猛攻哑铃	力量头带,0,0.0%,1
16,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,4.26%,205,75.37%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ghostpopRuby,26,92.86%
