,一共游戏场数,7250
,,亿奥斯饼干	治愈王冠	连打围巾,36,66.67%,7
,,力量头带	气势头带	焦点镜,64,75.29%,5
,,亿奥斯饼干	力量头带	连打围巾,51,70.83%,4
,,学习装置	气势头带	轻石,17,85.0%,4
,,力量头带	治愈王冠	连打围巾,36,75.0%,3
,,亿奥斯饼干	气势头带	连打围巾,26,70.27%,3
,,力量头带	气势头带	连打围巾,3,50.0%,3
,,力量头带	学习装置	气势头带,37,80.43%,2
,,亿奥斯饼干	共鸣护盾	气势头带,25,71.43%,2
,,亿奥斯饼干	焦点镜	连打围巾,15,83.33%,2
,,亿奥斯饼干	救援屏障	气势头带,4,57.14%,2
,,气势头带	焦点镜	猛攻哑铃,3,50.0%,2
,,学习装置	气势头带	连打围巾,48,71.64%,1
,,亿奥斯饼干	共鸣护盾	连打围巾,16,55.17%,1
,,学习装置	气势头带	突击背心,14,87.5%,1
,,学习装置	气势头带	焦点镜,12,70.59%,1
,,共鸣护盾	学习装置	救援屏障,8,57.14%,1
,,亿奥斯饼干	学习装置	猛攻哑铃,7,87.5%,1
,,力量头带	气势头带	猛攻哑铃,5,83.33%,1
,,亿奥斯饼干	气势头带	焦点镜,3,75.0%,1
,,力量头带	弱点保险	连打围巾,2,50.0%,1
,,亿奥斯饼干	力量头带	气势头带,1,100.0%,1
,,力量头带	气势头带	治愈王冠,1,50.0%,1
,,力量头带	焦点镜	连打围巾,0,0.0%,1
,,力量头带	弱点保险	猛攻哑铃,0,0.0%,1
,,力量头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,气势头带	治愈王冠	连打围巾,0,0.0%,1
,,共鸣护盾	弱点保险	锐利之爪,0,0.0%,1
6,水君,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,23,7.66%,418,75.32%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,れんこmewFox,60,83.33%
,,xoanni,49,68.06%
,,BC_Zeras,41,85.42%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潮旋		冰冻光束	逃脱按键,180,75.95%,11
,,潮旋		冰冻光束	速度强化,115,73.72%,10
,,潮旋		冰冻光束	伤药	,55,78.57%,5
,,冲浪		冰冻光束	逃脱按键,30,76.92%,4
,,冲浪		冰冻光束	速度强化,21,67.74%,2
,,冲浪		冰冻之风	逃脱按键,9,90.0%,5
,,冲浪		冰冻之风	速度强化,3,50.0%,1
,,冲浪		冰冻之风	伤药	,2,100.0%,1
,,潮旋		冰冻之风	伤药	,1,100.0%,1
,,冲浪		冰冻光束	伤药	,1,100.0%,1
,,潮旋		冰冻之风	逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	咒术熏香	穿透汤匙,32,78.05%,3
,,博识眼镜	穿透汤匙	讲究眼镜,14,66.67%,3
,,咒术熏香	学习装置	气势头带,60,82.19%,2
,,咒术熏香	学习装置	救援屏障,51,71.83%,2
,,咒术熏香	学习装置	穿透汤匙,44,72.13%,2
,,咒术熏香	学习装置	进击眼镜,49,68.06%,1
,,博识眼镜	学习装置	讲究眼镜,41,85.42%,1
,,博识眼镜	救援屏障	讲究眼镜,39,67.24%,1
,,共鸣护盾	救援屏障	气势头带,34,94.44%,1
,,博识眼镜	气势头带	穿透汤匙,23,88.46%,1
,,咒术熏香	穿透汤匙	能量增幅器,9,60.0%,1
,,博识眼镜	穿透汤匙	能量增幅器,6,75.0%,1
,,共鸣护盾	学习装置	气势头带,5,83.33%,1
,,博识眼镜	咒术熏香	学习装置,5,83.33%,1
,,咒术熏香	气势头带	讲究眼镜,3,50.0%,1
,,博识眼镜	穿透汤匙	进击眼镜,3,42.86%,1
7,苍响,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,41,4.26%,224,72.49%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,はいふー,99,81.15%
,,ホコラ,29,65.91%
,,竜舞ばらてゃ,9,90.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		高速移动	万灵药,110,78.57%,18
,,圣剑		高速移动	逃脱按键,92,65.71%,27
,,圣剑		嬉闹		万灵药,13,92.86%,6
,,圣剑		嬉闹		逃脱按键,4,57.14%,2
,,金属爪	高速移动	万灵药,3,100.0%,3
,,金属爪	嬉闹		攻击强化,1,100.0%,1
,,金属爪	高速移动	逃脱按键,1,50.0%,2
,,金属爪	嬉闹		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	腐朽的剑	锐利之爪,166,75.11%,31
,,力量头带	焦点镜	腐朽的剑,35,67.31%,4
,,力量头带	猛攻哑铃	腐朽的剑,15,53.57%,3
,,焦点镜	腐朽的剑	锐利之爪,4,100.0%,2
,,猛攻哑铃	腐朽的剑	锐利之爪,4,100.0%,1
8,捷拉奥拉,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,4.03%,182,62.33%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,whereismyfac,72,66.06%
,,Ragñar么,12,80.0%
,,Vester_Boble,10,58.82%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,电光		疯狂伏特	伤药	,76,66.09%,3
,,伏特替换	放电		攻击强化,38,70.37%,10
,,伏特替换	放电		万灵药,36,62.07%,27
,,电光		疯狂伏特	攻击强化,11,40.74%,9
,,电光		放电		万灵药,7,58.33%,8
,,电光		疯狂伏特	逃脱按键,4,66.67%,3
,,电光		放电		攻击强化,4,50.0%,5
,,电光		放电		逃脱按键,2,100.0%,1
,,电光		疯狂伏特	万灵药,2,33.33%,5
,,电光		放电		伤药	,1,100.0%,1
,,伏特替换	放电		伤药	,1,100.0%,1
,,伏特替换	放电		速度强化,0,0.0%,1
,,伏特替换	放电		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	锐利之爪,22,56.41%,14
,,弱点保险	猛攻哑铃	锐利之爪,23,65.71%,7
,,力量头带	弱点保险	锐利之爪,32,64.0%,5
,,亿奥斯饼干	猛攻哑铃	锐利之爪,73,65.77%,3
,,弱点保险	气势头带	猛攻哑铃,8,66.67%,3
,,力量头带	弱点保险	能量增幅器,1,25.0%,3
,,弱点保险	能量增幅器	锐利之爪,3,75.0%,2
,,弱点保险	气势头带	能量增幅器,9,69.23%,1
,,弱点保险	救援屏障	锐利之爪,4,66.67%,1
,,力量头带	能量增幅器	锐利之爪,2,100.0%,1
,,充能坠饰	焦点镜	锐利之爪,2,50.0%,1
,,力量头带	气势头带	能量增幅器,1,100.0%,1
,,充能坠饰	力量头带	猛攻哑铃,1,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,1,50.0%,1
,,力量头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,力量头带	气势头带	锐利之爪,0,0.0%,1
,,力量头带	弱点保险	气势头带,0,0.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,0,0.0%,1
,,能量增幅器	连打围巾	锐利之爪,0,0.0%,1
9,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,61,3.97%,194,67.36%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Kobeツ,23,71.88%
,,KaKauSHOW,16,80.0%
,,Ragñar么,11,55.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	万灵药,101,69.18%,32
,,圣剑		广域防守	伤药	,47,71.21%,20
,,暗影爪	广域防守	万灵药,21,60.0%,13
,,圣剑		广域防守	逃脱按键,9,64.29%,7
,,圣剑		广域防守	脱壳忍者玩偶,8,80.0%,2
,,暗影爪	广域防守	逃脱按键,3,75.0%,1
,,暗影爪	广域防守	伤药	,3,60.0%,4
,,圣剑		广域防守	攻击强化,1,50.0%,1
,,圣剑		广域防守	速度强化,1,33.33%,2
,,暗影爪	铁头		万灵药,0,0.0%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	锐利之爪,70,67.96%,17
,,力量头带	气势头带	锐利之爪,29,64.44%,11
,,弱点保险	气势头带	猛攻哑铃,18,69.23%,6
,,力量头带	弱点保险	气势头带,9,60.0%,6
,,弱点保险	猛攻哑铃	锐利之爪,13,72.22%,4
,,弱点保险	气势头带	锐利之爪,25,80.65%,3
,,弱点保险	焦点镜	猛攻哑铃,10,71.43%,2
,,力量头带	气势头带	猛攻哑铃,4,57.14%,2
,,亿奥斯饼干	弱点保险	猛攻哑铃,2,100.0%,2
,,力量头带	弱点保险	猛攻哑铃,2,66.67%,2
,,亿奥斯饼干	猛攻哑铃	锐利之爪,7,50.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,4,80.0%,1
,,力量头带	焦点镜	猛攻哑铃,1,50.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,力量头带	能量增幅器	锐利之爪,0,0.0%,1
,,充能坠饰	气势头带	锐利之爪,0,0.0%,1
10,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,52,3.83%,193,69.42%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Thomasne,26,65.0%
,,ホコラ,21,70.0%
,,ヌメたん天使,16,76.19%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰拳	真气弹	逃脱按键,117,70.48%,39
,,过热		火焰踢	逃脱按键,74,67.89%,36
,,过热		火焰踢	攻击强化,1,100.0%,1
,,火焰拳	真气弹	攻击强化,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,167,69.29%,42
,,弱点保险	气势头带	猛攻哑铃,18,69.23%,4
,,气势头带	猛攻哑铃	锐利之爪,3,60.0%,3
,,力量头带	猛攻哑铃	锐利之爪,4,80.0%,2
,,亿奥斯饼干	弱点保险	猛攻哑铃,1,100.0%,1
11,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,2.55%,139,75.14%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Suiteki,22,88.0%
,,bby7uice,14,73.68%
,,KiD77,12,92.31%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,帮助		神秘守护	速度强化,89,72.95%,25
,,炸蛋		生蛋		速度强化,47,79.66%,17
,,帮助		生蛋		速度强化,1,100.0%,1
,,炸蛋		生蛋		攻击强化,1,100.0%,1
,,炸蛋		神秘守护	速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	援助头巾	救援屏障,32,71.11%,8
,,学习装置	救援屏障	能量增幅器,30,69.77%,8
,,学习装置	救援屏障	进击眼镜,28,75.68%,6
,,学习装置	救援屏障	气势头带,11,73.33%,2
,,吃剩的东西	学习装置	救援屏障,5,71.43%,2
,,学习装置	气势头带	进击眼镜,2,100.0%,2
,,吃剩的东西	学习装置	援助头巾,22,88.0%,1
,,学习装置	援助头巾	进击眼镜,4,80.0%,1
,,共鸣护盾	吃剩的东西	学习装置,2,100.0%,1
,,博识眼镜	学习装置	救援屏障,2,100.0%,1
,,吃剩的东西	学习装置	气势头带,1,100.0%,1
,,学习装置	援助头巾	气势头带,0,0.0%,1
12,可达鸭,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,37,2.5%,144,79.56%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Darkrai冥,41,78.85%
,,ʚ美少女戦士ɞ,16,88.89%
,,QG·Aráshi,10,76.92%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		精神强念	伤药	,78,73.58%,21
,,冲浪		精神强念	速度强化,48,87.27%,15
,,泡沫光线	精神强念	速度强化,12,92.31%,4
,,冲浪		定身法	速度强化,2,66.67%,3
,,泡沫光线	定身法	速度强化,1,100.0%,1
,,泡沫光线	精神强念	伤药	,1,100.0%,1
,,冲浪		定身法	伤药	,1,100.0%,1
,,冲浪		精神强念	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,64,80.0%,11
,,学习装置	救援屏障	气势头带,44,88.0%,11
,,共鸣护盾	学习装置	救援屏障,8,57.14%,4
,,咒术熏香	学习装置	气势头带,11,73.33%,3
,,咒术熏香	学习装置	救援屏障,1,50.0%,2
,,博识眼镜	学习装置	穿透汤匙,7,87.5%,1
,,咒术熏香	气势头带	贝壳之铃,5,83.33%,1
,,共鸣护盾	学习装置	讲究眼镜,2,66.67%,1
,,共鸣护盾	博识眼镜	学习装置,1,100.0%,1
,,学习装置	气势头带	讲究眼镜,1,100.0%,1
,,共鸣护盾	咒术熏香	学习装置,0,0.0%,1
13,月亮伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,50,1.92%,95,68.35%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TTVJeyJey,9,90.0%
,,ʚ美少女戦士ɞ,8,61.54%
,,C・Marvel,6,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,移花接木	大声咆哮	速度强化,41,66.13%,28
,,黑色目光	祈愿		速度强化,17,60.71%,15
,,移花接木	祈愿		速度强化,14,70.0%,9
,,黑色目光	祈愿		逃脱按键,10,90.91%,3
,,黑色目光	大声咆哮	速度强化,9,90.0%,8
,,移花接木	大声咆哮	逃脱按键,3,60.0%,4
,,黑色目光	大声咆哮	逃脱按键,1,50.0%,2
,,黑色目光	祈愿		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	学习装置	气势头带,12,57.14%,11
,,学习装置	救援屏障	气势头带,23,58.97%,10
,,共鸣护盾	学习装置	气势头带,17,85.0%,10
,,学习装置	气势头带	猛攻哑铃,16,76.19%,5
,,共鸣护盾	学习装置	救援屏障,4,66.67%,4
,,学习装置	救援屏障	猛攻哑铃,6,50.0%,3
,,气势头带	猛攻哑铃	锐利之爪,9,90.0%,1
,,力量头带	气势头带	猛攻哑铃,2,100.0%,1
,,亿奥斯饼干	共鸣护盾	猛攻哑铃,2,100.0%,1
,,咒术手镯	学习装置	气势头带,2,66.67%,1
,,学习装置	猛攻哑铃	轻石,1,100.0%,1
,,亿奥斯饼干	学习装置	救援屏障,1,100.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,0,0.0%,1
14,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,35,1.88%,87,63.97%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Gеnzo若林!,28,63.64%
,,아다르쉬¿,10,100.0%
,,Mendon'tCry,7,87.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,62,67.39%,19
,,增强拳	近身战	逃脱按键,15,68.18%,14
,,神速		近身战	万灵药,3,60.0%,4
,,增强拳	近身战	攻击强化,3,33.33%,4
,,增强拳	近身战	万灵药,2,33.33%,4
,,增强拳	近身战	迟缓烟雾,1,100.0%,1
,,神速		骨棒乱打	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	猛攻哑铃,11,45.83%,16
,,弱点保险	猛攻哑铃	锐利之爪,56,70.89%,12
,,力量头带	猛攻哑铃	锐利之爪,14,73.68%,4
,,得分护盾	猛攻哑铃	锐利之爪,5,45.45%,1
,,弱点保险	猛攻哑铃	轻石,1,50.0%,1
,,充能坠饰	弱点保险	猛攻哑铃,0,0.0%,1
15,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,35,1.78%,87,67.44%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Gеnzo若林!,18,81.82%
,,Ragñar么,8,80.0%
,,Mendon'tCry,7,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,82,67.21%,33
,,出奇一击	暗影爪	万灵药,5,71.43%,4
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,45,61.64%,27
,,力量头带	猛攻哑铃	连打围巾,5,55.56%,2
,,力量头带	连打围巾	锐利之爪,3,60.0%,2
,,气势头带	猛攻哑铃	锐利之爪,18,81.82%,1
