,一共游戏场数,5513
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗冥强击	深渊突刺	逃脱按键,359,70.81%,35
,,暗冥强击	深渊突刺	速度强化,105,65.62%,16
,,水流连打	水流裂破	速度强化,10,83.33%,6
,,暗冥强击	深渊突刺	万灵药,9,90.0%,3
,,水流连打	水流裂破	逃脱按键,9,75.0%,8
,,水流连打	水流裂破	万灵药,8,88.89%,3
,,暗冥强击	深渊突刺	向尾喵的尾巴,4,80.0%,4
,,水流连打	水流裂破	攻击强化,2,100.0%,2
,,暗冥强击	深渊突刺	迟缓烟雾,1,100.0%,1
,,暗冥强击	深渊突刺	攻击强化,1,50.0%,1
,,暗冥强击	深渊突刺	伤药	,1,33.33%,2
,,暗冥强击	深渊突刺	得分加速装置,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,59,66.29%,8
,,猛攻哑铃	锐利之爪	焦点镜,52,69.33%,8
,,猛攻哑铃	气势头带	焦点镜,37,74.0%,6
,,气势头带	力量头带	弱点保险,111,68.94%,5
,,猛攻哑铃	锐利之爪	弱点保险,42,66.67%,4
,,猛攻哑铃	焦点镜	弱点保险,28,75.68%,4
,,猛攻哑铃	力量头带	锐利之爪,30,85.71%,2
,,猛攻哑铃	气势头带	锐利之爪,14,66.67%,2
,,气势头带	力量头带	焦点镜,6,75.0%,2
,,猛攻哑铃	轻石		锐利之爪,81,68.07%,1
,,连打围巾	焦点镜	弱点保险,20,71.43%,1
,,连打围巾	猛攻哑铃	锐利之爪,10,100.0%,1
,,治愈王冠	猛攻哑铃	气势头带,4,66.67%,1
,,学习装置	气势头带	力量头带,3,75.0%,1
,,猛攻哑铃	轻石		气势头带,3,75.0%,1
,,突击背心	猛攻哑铃	凸凸头盔,2,100.0%,1
,,气势头带	锐利之爪	焦点镜,2,100.0%,1
,,能量增幅器	猛攻哑铃	轻石	,2,50.0%,1
,,能量增幅器	猛攻哑铃	锐利之爪,1,100.0%,1
,,连打围巾	猛攻哑铃	弱点保险,1,100.0%,1
,,能量增幅器	猛攻哑铃	焦点镜,1,50.0%,1
,,猛攻哑铃	力量头带	焦点镜,0,0.0%,1
,,能量增幅器	猛攻哑铃	力量头带,0,0.0%,1
3,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,65,12.37%,493,72.29%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,S4L-,70,65.42%
,,牛乳ロックで,52,77.61%
,,Suna_7,44,81.48%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	逃脱按键,381,72.85%,47
,,魔法火焰	蓄能焰袭	万灵药,65,77.38%,12
,,魔法火焰	蓄能焰袭	速度强化,27,60.0%,9
,,魔法火焰	火焰旋涡	逃脱按键,8,66.67%,6
,,大字爆炎	蓄能焰袭	逃脱按键,6,66.67%,3
,,魔法火焰	火焰旋涡	速度强化,5,100.0%,4
,,大字爆炎	火焰旋涡	逃脱按键,1,25.0%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	贝壳之铃,220,72.61%,20
,,能量增幅器	救援屏障	贝壳之铃,106,69.74%,10
,,讲究眼镜	能量增幅器	博识眼镜,34,72.34%,6
,,讲究眼镜	能量增幅器	救援屏障,64,77.11%,5
,,讲究眼镜	气势头带	博识眼镜,16,88.89%,5
,,能量增幅器	贝壳之铃	博识眼镜,16,57.14%,5
,,讲究眼镜	贝壳之铃	博识眼镜,3,75.0%,3
,,讲究眼镜	能量增幅器	气势头带,2,66.67%,2
,,讲究眼镜	救援屏障	贝壳之铃,11,68.75%,1
,,讲究眼镜	救援屏障	博识眼镜,8,66.67%,1
,,能量增幅器	救援屏障	气势头带,3,75.0%,1
,,能量增幅器	救援屏障	博识眼镜,2,100.0%,1
,,能量增幅器	进击眼镜	气势头带,2,100.0%,1
,,讲究眼镜	气势头带	贝壳之铃,2,100.0%,1
,,气势头带	贝壳之铃	博识眼镜,2,66.67%,1
,,讲究眼镜	能量增幅器	进击眼镜,1,100.0%,1
,,能量增幅器	进击眼镜	贝壳之铃,1,50.0%,1
4,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,55,11.26%,425,68.44%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,すぐ泣く先生,49,71.01%
,,99ムMew_God,42,66.67%
,,99ムRenyiwei,30,61.22%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,155,68.89%,41
,,冲浪		高速移动	逃脱按键,108,60.67%,38
,,电球		高速移动	逃脱按键,72,75.79%,29
,,电球		指导		逃脱按键,25,73.53%,11
,,日光束	高速移动	逃脱按键,18,69.23%,12
,,冲浪		光墙		逃脱按键,7,87.5%,3
,,冲浪		高速移动	万灵药,6,100.0%,3
,,电球		高速移动	速度强化,6,85.71%,4
,,冲浪		高速移动	速度强化,6,75.0%,3
,,日光束	光墙		速度强化,5,62.5%,3
,,冲浪		指导		逃脱按键,2,100.0%,2
,,电球		高速移动	万灵药,2,66.67%,2
,,电球		光墙		逃脱按键,2,50.0%,3
,,日光束	光墙		万灵药,2,33.33%,3
,,电球		高速移动	攻击强化,1,100.0%,1
,,日光束	高速移动	万灵药,1,100.0%,1
,,日光束	指导		逃脱按键,1,100.0%,1
,,电球		高速移动	向尾喵的尾巴,1,100.0%,1
,,冲浪		高速移动	向尾喵的尾巴,1,100.0%,1
,,日光束	高速移动	速度强化,1,100.0%,1
,,冲浪		指导		速度强化,1,100.0%,1
,,电球		指导		速度强化,1,50.0%,2
,,冲浪		光墙		万灵药,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	贝壳之铃	博识眼镜,246,68.91%,24
,,讲究眼镜	进击眼镜	博识眼镜,134,66.34%,23
,,讲究眼镜	学习装置	博识眼镜,27,75.0%,2
,,讲究眼镜	气势头带	博识眼镜,16,72.73%,2
,,讲究眼镜	进击眼镜	气势头带,1,50.0%,2
,,讲究眼镜	能量增幅器	博识眼镜,1,100.0%,1
,,讲究眼镜	进击眼镜	贝壳之铃,0,0.0%,1
5,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,46,10.72%,435,73.6%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,KC.kosota,87,72.5%
,,ルカ専かえで,60,75.95%
,,ためりん_YT,38,79.17%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	高速移动	万灵药,293,73.25%,38
,,啄钻		飞踢		万灵药,70,70.71%,17
,,三重攻击	飞踢		万灵药,51,83.61%,12
,,三重攻击	高速移动	逃脱按键,6,54.55%,5
,,啄钻		飞踢		速度强化,4,80.0%,2
,,啄钻		飞踢		攻击强化,4,66.67%,2
,,啄钻		飞踢		逃脱按键,2,100.0%,2
,,三重攻击	高速移动	得分加速装置,2,100.0%,1
,,三重攻击	飞踢		攻击强化,1,100.0%,1
,,三重攻击	飞踢		速度强化,1,100.0%,1
,,啄钻		高速移动	万灵药,1,50.0%,2
,,三重攻击	高速移动	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石		锐利之爪,206,71.53%,18
,,治愈王冠	猛攻哑铃	锐利之爪,29,78.38%,7
,,能量增幅器	猛攻哑铃	锐利之爪,28,73.68%,4
,,猛攻哑铃	气势头带	锐利之爪,9,64.29%,4
,,亿奥斯饼干	猛攻哑铃	锐利之爪,32,86.49%,3
,,得分护盾	猛攻哑铃	锐利之爪,26,81.25%,3
,,猛攻哑铃	力量头带	锐利之爪,14,70.0%,3
,,治愈王冠	轻石		锐利之爪,87,72.5%,1
,,得分护盾	亿奥斯饼干	锐利之爪,3,100.0%,1
,,治愈王冠	猛攻哑铃	轻石	,1,100.0%,1
,,猛攻哑铃	锐利之爪	焦点镜,0,0.0%,1
6,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,50,8.98%,317,64.04%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ソロ辞めたい,80,59.7%
,,佐竹博文v2,59,73.75%
,,Galleta04,34,77.27%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,踩踏		青草滑梯	攻击强化,108,66.26%,13
,,三旋击	青草滑梯	攻击强化,82,60.74%,10
,,踩踏		热带踢	万灵药,38,74.51%,10
,,踩踏		热带踢	攻击强化,38,71.7%,10
,,踩踏		青草滑梯	万灵药,27,51.92%,18
,,三旋击	青草滑梯	万灵药,10,90.91%,5
,,踩踏		青草滑梯	速度强化,4,57.14%,5
,,踩踏		热带踢	速度强化,3,42.86%,3
,,踩踏		青草滑梯	逃脱按键,2,66.67%,3
,,三旋击	热带踢	攻击强化,2,66.67%,2
,,三旋击	热带踢	速度强化,1,100.0%,1
,,三旋击	青草滑梯	速度强化,1,25.0%,1
,,三旋击	热带踢	万灵药,1,25.0%,3
,,踩踏		热带踢	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,298,64.5%,41
,,猛攻哑铃	力量头带	弱点保险,3,50.0%,3
,,猛攻哑铃	气势头带	锐利之爪,6,66.67%,1
,,猛攻哑铃	锐利之爪	弱点保险,4,80.0%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,3,60.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,连打围巾	猛攻哑铃	力量头带,1,50.0%,1
,,连打围巾	猛攻哑铃	锐利之爪,1,20.0%,1
7,魔墙人偶,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,56,8.09%,313,70.18%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,iDestroyU,44,70.97%
,,Chobo.,30,73.17%
,,1LevUP,24,82.76%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,念力		力量互换	速度强化,289,70.66%,45
,,念力		力量互换	逃脱按键,6,66.67%,5
,,念力		屏障		速度强化,5,55.56%,8
,,念力		屏障		伤药	,5,55.56%,2
,,念力		屏障		逃脱按键,4,100.0%,2
,,念力		力量互换	伤药	,2,100.0%,1
,,精神强念	力量互换	速度强化,2,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	气势头带,260,70.27%,35
,,救援屏障	进击眼镜	气势头带,7,58.33%,5
,,讲究眼镜	进击眼镜	博识眼镜,19,76.0%,4
,,能量增幅器	进击眼镜	气势头带,6,85.71%,4
,,亿奥斯饼干	进击眼镜	气势头带,6,85.71%,2
,,进击眼镜	气势头带	博识眼镜,6,60.0%,2
,,讲究眼镜	救援屏障	气势头带,4,57.14%,1
,,救援屏障	学习装置	气势头带,3,75.0%,1
,,讲究眼镜	气势头带	博识眼镜,2,100.0%,1
,,进击眼镜	学习装置	气势头带,0,0.0%,1
8,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,41,7.46%,275,66.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,頑張りヤード,33,73.33%
,,ghostpopRuby,23,57.5%
,,Edgy・Texas,22,70.97%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,影子偷袭	奇异之光	速度强化,137,64.62%,25
,,影子偷袭	奇异之光	逃脱按键,82,73.21%,11
,,拍落		奇异之光	速度强化,34,66.67%,5
,,影子偷袭	奇异之光	得分加速装置,13,61.9%,3
,,拍落		出奇一击	逃脱按键,2,66.67%,3
,,影子偷袭	出奇一击	速度强化,2,66.67%,2
,,影子偷袭	出奇一击	得分加速装置,1,100.0%,1
,,拍落		出奇一击	迟缓烟雾,1,100.0%,1
,,拍落		出奇一击	速度强化,1,100.0%,1
,,影子偷袭	出奇一击	逃脱按键,1,50.0%,1
,,影子偷袭	奇异之光	攻击强化,1,33.33%,1
,,拍落		奇异之光	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	学习装置	轻石	,111,73.03%,12
,,学习装置	轻石		气势头带,23,53.49%,5
,,猛攻哑铃	轻石		锐利之爪,19,65.52%,5
,,得分护盾	学习装置	轻石	,57,58.76%,4
,,猛攻哑铃	轻石		气势头带,15,93.75%,2
,,得分护盾	猛攻哑铃	锐利之爪,3,60.0%,2
,,学习装置	轻石		锐利之爪,1,50.0%,2
,,猛攻哑铃	气势头带	锐利之爪,22,70.97%,1
,,得分护盾	猛攻哑铃	气势头带,13,65.0%,1
,,得分护盾	轻石		气势头带,3,100.0%,1
,,得分护盾	猛攻哑铃	轻石	,3,100.0%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,3,75.0%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,猛攻哑铃	锐利之爪	焦点镜,1,33.33%,1
,,猛攻哑铃	轻石		力量头带,0,0.0%,1
,,能量增幅器	猛攻哑铃	轻石	,0,0.0%,1
9,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,47,5.64%,211,67.85%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,FRS_Yoppy,20,66.67%
,,CelestiaI,13,76.47%
,,YASHRANGERA,13,61.9%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,111,64.53%,24
,,增强拳	近身战	速度强化,43,84.31%,6
,,增强拳	近身战	攻击强化,18,78.26%,10
,,增强拳	近身战	逃脱按键,18,75.0%,7
,,神速		骨棒乱打	速度强化,8,53.33%,9
,,神速		骨棒乱打	逃脱按键,4,57.14%,4
,,增强拳	近身战	伤药	,3,100.0%,2
,,神速		骨棒乱打	攻击强化,2,100.0%,2
,,增强拳	近身战	万灵药,2,25.0%,6
,,增强拳	骨棒乱打	速度强化,1,100.0%,1
,,神速		近身战	万灵药,1,50.0%,2
,,神速		近身战	逃脱按键,0,0.0%,1
,,增强拳	骨棒乱打	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	弱点保险,31,67.39%,12
,,猛攻哑铃	力量头带	弱点保险,72,67.92%,11
,,猛攻哑铃	力量头带	锐利之爪,53,60.23%,10
,,猛攻哑铃	气势头带	锐利之爪,8,80.0%,2
,,猛攻哑铃	轻石		力量头带,8,66.67%,2
,,猛攻哑铃	气势头带	力量头带,5,100.0%,2
,,学习装置	轻石		力量头带,12,80.0%,1
,,猛攻哑铃	轻石		气势头带,8,88.89%,1
,,气势头带	力量头带	弱点保险,5,50.0%,1
,,连打围巾	猛攻哑铃	力量头带,4,80.0%,1
,,猛攻哑铃	气势头带	弱点保险,2,100.0%,1
,,轻石		锐利之爪	弱点保险,1,100.0%,1
,,连打围巾	猛攻哑铃	气势头带,1,100.0%,1
,,猛攻哑铃	轻石		弱点保险,1,100.0%,1
10,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,5.04%,195,70.14%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,XilekiraTTV,28,71.79%
,,Rollinitdown,24,85.71%
,,Toloman,24,70.59%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,帮助		神秘守护	速度强化,88,67.18%,25
,,炸蛋		生蛋		速度强化,78,70.27%,25
,,炸蛋		神秘守护	速度强化,27,81.82%,7
,,帮助		生蛋		速度强化,1,100.0%,1
,,炸蛋		生蛋		伤药	,1,100.0%,1
,,帮助		神秘守护	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,134,70.53%,19
,,救援屏障	进击眼镜	气势头带,13,68.42%,6
,,能量增幅器	救援屏障	学习装置,31,77.5%,2
,,救援屏障	得分护盾	学习装置,3,60.0%,2
,,救援屏障	得分护盾	气势头带,2,66.67%,2
,,突击背心	救援屏障	气势头带,2,40.0%,2
,,进击眼镜	学习装置	贝壳之铃,6,100.0%,1
,,得分护盾	学习装置	气势头带,1,100.0%,1
,,能量增幅器	救援屏障	气势头带,1,100.0%,1
,,讲究眼镜	救援屏障	气势头带,1,33.33%,1
,,能量增幅器	救援屏障	进击眼镜,1,33.33%,1
,,救援屏障	进击眼镜	学习装置,0,0.0%,1
,,能量增幅器	进击眼镜	气势头带,0,0.0%,1
11,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,4.57%,180,71.43%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,4lbert_w,59,72.84%
,,Luffy24?,12,92.31%
,,99ムRenyiwei,12,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	逃脱按键,95,73.08%,22
,,冰冻之风	冷冻干燥	速度强化,71,72.45%,6
,,冰冻之风	冷冻干燥	攻击强化,6,60.0%,3
,,冰锥		冰砾		逃脱按键,4,80.0%,2
,,冰冻之风	冷冻干燥	万灵药,4,50.0%,2
,,冰锥		冰砾		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	贝壳之铃	博识眼镜,79,71.82%,5
,,能量增幅器	焦点镜	贝壳之铃,6,54.55%,5
,,讲究眼镜	焦点镜	贝壳之铃,22,84.62%,4
,,讲究眼镜	能量增幅器	博识眼镜,16,76.19%,3
,,讲究眼镜	贝壳之铃	博识眼镜,9,64.29%,3
,,讲究眼镜	能量增幅器	焦点镜,20,66.67%,2
,,讲究眼镜	能量增幅器	贝壳之铃,12,75.0%,2
,,焦点镜	贝壳之铃	博识眼镜,4,100.0%,2
,,讲究眼镜	焦点镜	博识眼镜,4,50.0%,2
,,讲究眼镜	进击眼镜	博识眼镜,3,75.0%,1
,,讲究眼镜	力量头带	博识眼镜,2,66.67%,1
,,讲究眼镜	气势头带	博识眼镜,1,100.0%,1
,,讲究眼镜	力量头带	焦点镜,1,100.0%,1
,,气势头带	焦点镜	贝壳之铃,1,33.33%,1
12,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,38,4.53%,172,68.8%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,佐竹博文v2,38,74.51%
,,Nàtchòs,28,75.68%
,,Luffy24?,16,72.73%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		攻击强化,114,65.9%,29
,,冲浪		烟幕		逃脱按键,38,74.51%,6
,,冲浪		烟幕		万灵药,16,84.21%,5
,,飞水手里剑	烟幕		逃脱按键,3,100.0%,1
,,冲浪		影子分身	攻击强化,1,100.0%,1
,,飞水手里剑	烟幕		攻击强化,0,0.0%,1
,,飞水手里剑	影子分身	逃脱按键,0,0.0%,1
,,飞水手里剑	影子分身	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	焦点镜,101,70.14%,17
,,连打围巾	力量头带	焦点镜,20,60.61%,9
,,连打围巾	猛攻哑铃	力量头带,44,73.33%,5
,,连打围巾	猛攻哑铃	焦点镜,1,50.0%,2
,,气势头带	力量头带	焦点镜,4,66.67%,1
,,猛攻哑铃	气势头带	力量头带,1,100.0%,1
,,轻石		力量头带	焦点镜,1,100.0%,1
,,连打围巾	气势头带	力量头带,0,0.0%,1
,,力量头带	锐利之爪	弱点保险,0,0.0%,1
13,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,4.5%,169,68.15%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Toloman,39,63.93%
,,HMB_rinki,26,78.79%
,,SEÏRYU,23,65.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰柱坠击	十万马力	逃脱按键,64,68.82%,9
,,冰柱坠击	十万马力	速度强化,54,66.67%,15
,,冰柱坠击	十万马力	伤药	,41,73.21%,15
,,冰冻牙	十万马力	速度强化,4,100.0%,3
,,冰冻牙	十万马力	逃脱按键,4,44.44%,4
,,冰冻牙	十万马力	伤药	,1,50.0%,2
,,冰柱坠击	地震		伤药	,1,50.0%,2
,,冰柱坠击	十万马力	迟缓烟雾,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,28,66.67%,5
,,猛攻哑铃	气势头带	力量头带,5,62.5%,4
,,连打围巾	救援屏障	气势头带,16,69.57%,3
,,救援屏障	猛攻哑铃	气势头带,4,50.0%,3
,,连打围巾	气势头带	力量头带,1,33.33%,3
,,救援屏障	学习装置	气势头带,28,80.0%,2
,,连打围巾	猛攻哑铃	气势头带,9,75.0%,2
,,亿奥斯饼干	猛攻哑铃	气势头带,4,80.0%,2
,,救援屏障	气势头带	锐利之爪,3,60.0%,2
,,救援屏障	气势头带	力量头带,2,66.67%,2
,,气势头带	力量头带	弱点保险,2,50.0%,2
,,救援屏障	气势头带	弱点保险,1,33.33%,2
,,连打围巾	学习装置	力量头带,39,63.93%,1
,,亿奥斯饼干	气势头带	弱点保险,16,80.0%,1
,,连打围巾	学习装置	气势头带,6,100.0%,1
,,猛攻哑铃	轻石		气势头带,2,66.67%,1
,,救援屏障	气势头带	焦点镜,1,100.0%,1
,,救援屏障	得分护盾	猛攻哑铃,1,33.33%,1
,,学习装置	气势头带	弱点保险,1,33.33%,1
14,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,4.48%,183,74.09%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,i3lacKLight,32,78.05%
,,Liqx__,24,85.71%
,,S8ul・Legend,22,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神强念	精神冲击	逃脱按键,80,72.73%,16
,,精神强念	预知未来	逃脱按键,24,68.57%,13
,,精神强念	精神冲击	万灵药,20,80.0%,2
,,月亮之力	预知未来	逃脱按键,13,92.86%,5
,,月亮之力	精神冲击	逃脱按键,13,68.42%,6
,,精神强念	预知未来	万灵药,12,85.71%,2
,,精神强念	精神冲击	速度强化,8,80.0%,7
,,精神强念	预知未来	速度强化,5,62.5%,3
,,月亮之力	预知未来	万灵药,3,75.0%,1
,,月亮之力	精神冲击	万灵药,2,100.0%,1
,,月亮之力	精神冲击	速度强化,2,50.0%,4
,,月亮之力	预知未来	速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	能量增幅器	博识眼镜,45,80.36%,9
,,讲究眼镜	贝壳之铃	博识眼镜,29,61.7%,9
,,讲究眼镜	气势头带	博识眼镜,40,74.07%,8
,,讲究眼镜	能量增幅器	贝壳之铃,34,80.95%,4
,,讲究眼镜	救援屏障	博识眼镜,17,77.27%,4
,,讲究眼镜	进击眼镜	博识眼镜,13,68.42%,1
,,气势头带	贝壳之铃	博识眼镜,2,100.0%,1
,,能量增幅器	贝壳之铃	博识眼镜,2,66.67%,1
,,讲究眼镜	力量头带	博识眼镜,1,100.0%,1
,,讲究眼镜	救援屏障	气势头带,0,0.0%,1
15,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,42,4.34%,163,68.2%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,炎・薪火相承,23,82.14%
,,Nàtchòs,20,83.33%
,,CeS梦KiD,11,84.62%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛扑		蛮力		逃脱按键,40,72.73%,13
,,击落		蛮力		逃脱按键,40,60.61%,20
,,击落		蛮力		速度强化,28,73.68%,6
,,猛扑		蛮力		攻击强化,12,80.0%,4
,,击落		吸血		逃脱按键,10,66.67%,5
,,猛扑		吸血		速度强化,9,69.23%,2
,,击落		蛮力		攻击强化,5,83.33%,4
,,击落		吸血		速度强化,4,80.0%,3
