,一共游戏场数,4949
,,念力		屏障		伤药	,1,25.0%,2
,,精神强念	力量互换	向尾喵的尾巴,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	进击眼镜	气势头带,250,73.53%,19
,,讲究眼镜	进击眼镜	气势头带,277,72.51%,18
,,得分护盾	进击眼镜	气势头带,142,66.67%,12
,,救援屏障	进击眼镜	气势头带,132,75.43%,6
,,进击眼镜	气势头带	博识眼镜,62,67.39%,4
,,讲究眼镜	救援屏障	气势头带,30,83.33%,4
,,亿奥斯饼干	进击眼镜	气势头带,12,50.0%,4
,,突击背心	进击眼镜	气势头带,36,73.47%,3
,,突击背心	讲究眼镜	气势头带,25,71.43%,2
,,讲究眼镜	得分护盾	进击眼镜,17,68.0%,1
,,突击背心	救援屏障	气势头带,16,88.89%,1
,,讲究眼镜	能量增幅器	进击眼镜,6,100.0%,1
,,讲究眼镜	进击眼镜	贝壳之铃,5,83.33%,1
,,亿奥斯饼干	进击眼镜	博识眼镜,3,60.0%,1
,,讲究眼镜	能量增幅器	气势头带,3,60.0%,1
,,救援屏障	亿奥斯饼干	进击眼镜,2,100.0%,1
,,进击眼镜	气势头带	贝壳之铃,1,50.0%,1
3,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,63,18.69%,664,71.78%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LFO.Buster,89,74.79%
,,퍼밍,68,64.76%
,,T2_Haruta,60,70.59%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,490,70.4%,53
,,圣剑		广域防守	万灵药,61,75.31%,12
,,圣剑		广域防守	逃脱按键,53,73.61%,2
,,圣剑		广域防守	速度强化,50,83.33%,6
,,暗影爪	铁头		伤药	,4,66.67%,3
,,圣剑		广域防守	攻击强化,2,100.0%,1
,,圣剑		铁头		伤药	,2,100.0%,2
,,圣剑		铁头		逃脱按键,2,50.0%,1
,,暗影爪	广域防守	攻击强化,0,0.0%,1
,,暗影爪	广域防守	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	锐利之爪,194,66.9%,17
,,气势头带	力量头带	弱点保险,198,71.22%,15
,,猛攻哑铃	气势头带	弱点保险,130,73.86%,12
,,气势头带	锐利之爪	弱点保险,56,77.78%,6
,,轻石		气势头带	锐利之爪,25,80.65%,2
,,轻石		气势头带	弱点保险,24,88.89%,2
,,轻石		气势头带	力量头带,18,72.0%,2
,,亿奥斯饼干	猛攻哑铃	气势头带,10,71.43%,1
,,救援屏障	锐利之爪	弱点保险,6,100.0%,1
,,救援屏障	气势头带	力量头带,2,100.0%,1
,,亿奥斯饼干	气势头带	弱点保险,1,100.0%,1
,,猛攻哑铃	气势头带	焦点镜,0,0.0%,1
,,救援屏障	气势头带	锐利之爪,0,0.0%,1
4,阿勃梭鲁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,14.87%,507,68.89%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,芥川あき,62,79.49%
,,HashOP,51,70.83%
,,S4L-,47,61.04%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,追打		突袭		逃脱按键,173,68.92%,18
,,追打		突袭		得分加速装置,110,70.97%,16
,,暗袭要害	精神利刃	万灵药,52,68.42%,4
,,追打		精神利刃	得分加速装置,23,76.67%,4
,,追打		突袭		万灵药,18,62.07%,5
,,暗袭要害	突袭		速度强化,14,73.68%,2
,,追打		突袭		速度强化,13,76.47%,4
,,追打		精神利刃	攻击强化,12,70.59%,2
,,暗袭要害	精神利刃	逃脱按键,12,46.15%,7
,,追打		突袭		伤药	,11,68.75%,1
,,暗袭要害	精神利刃	得分加速装置,11,68.75%,3
,,追打		精神利刃	向尾喵的尾巴,11,68.75%,1
,,追打		精神利刃	速度强化,10,52.63%,2
,,暗袭要害	精神利刃	攻击强化,8,66.67%,2
,,暗袭要害	突袭		逃脱按键,7,77.78%,5
,,暗袭要害	突袭		得分加速装置,6,100.0%,4
,,追打		突袭		攻击强化,5,71.43%,4
,,暗袭要害	精神利刃	速度强化,4,80.0%,4
,,追打		精神利刃	万灵药,3,100.0%,1
,,追打		精神利刃	逃脱按键,3,75.0%,3
,,追打		精神利刃	伤药	,1,100.0%,1
,,暗袭要害	突袭		万灵药,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	锐利之爪	焦点镜,159,67.09%,16
,,气势头带	锐利之爪	焦点镜,116,76.32%,11
,,得分护盾	锐利之爪	焦点镜,77,67.54%,7
,,力量头带	锐利之爪	焦点镜,48,61.54%,2
,,得分护盾	猛攻哑铃	焦点镜,22,73.33%,2
,,猛攻哑铃	气势头带	焦点镜,51,70.83%,1
,,得分护盾	气势头带	焦点镜,12,52.17%,1
,,能量增幅器	气势头带	焦点镜,11,68.75%,1
,,猛攻哑铃	力量头带	焦点镜,7,77.78%,1
,,轻石		锐利之爪	焦点镜,2,66.67%,1
,,猛攻哑铃	轻石		锐利之爪,1,100.0%,1
5,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,41,9.44%,336,71.95%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,SilentSheeps,49,69.01%
,,れおなくん,38,80.85%
,,WtrlnAMeloTV,32,86.49%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	速度强化,121,77.07%,19
,,冰冻之风	冷冻干燥	逃脱按键,117,71.34%,16
,,冰冻之风	冷冻干燥	攻击强化,82,68.91%,12
,,冰冻之风	冷冻干燥	万灵药,8,57.14%,4
,,冰锥		冰砾		逃脱按键,3,100.0%,2
,,冰冻之风	冰砾		逃脱按键,2,100.0%,2
,,冰锥		冰砾		速度强化,2,40.0%,3
,,冰冻之风	冰砾		攻击强化,1,50.0%,2
,,冰锥		冰砾		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	焦点镜	贝壳之铃,50,75.76%,9
,,讲究眼镜	焦点镜	博识眼镜,33,60.0%,9
,,讲究眼镜	贝壳之铃	博识眼镜,53,72.6%,4
,,讲究眼镜	能量增幅器	博识眼镜,53,67.95%,4
,,讲究眼镜	进击眼镜	博识眼镜,33,82.5%,3
,,焦点镜	贝壳之铃	博识眼镜,43,81.13%,2
,,讲究眼镜	能量增幅器	焦点镜,22,84.62%,2
,,讲究眼镜	力量头带	博识眼镜,8,50.0%,2
,,讲究眼镜	气势头带	贝壳之铃,9,81.82%,1
,,讲究眼镜	进击眼镜	焦点镜,7,50.0%,1
,,讲究眼镜	气势头带	焦点镜,5,62.5%,1
,,讲究眼镜	力量头带	焦点镜,1,50.0%,1
,,进击眼镜	力量头带	博识眼镜,0,0.0%,1
6,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,9.38%,312,67.24%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,JeyJey,47,75.81%
,,RNSヤYang,38,64.41%
,,IX・PikaDiff,23,69.7%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	挡路		速度强化,279,67.55%,35
,,重磅冲撞	挡路		逃脱按键,28,62.22%,9
,,重磅冲撞	挡路		万灵药,4,100.0%,1
,,抓狂		挡路		速度强化,1,100.0%,1
,,抓狂		哈欠		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,163,67.08%,18
,,突击背心	救援屏障	气势头带,37,67.27%,5
,,救援屏障	得分护盾	气势头带,31,67.39%,5
,,救援屏障	得分护盾	学习装置,8,61.54%,3
,,突击背心	学习装置	气势头带,59,67.82%,2
,,学习装置	气势头带	凸凸头盔,7,100.0%,1
,,突击背心	得分护盾	学习装置,1,100.0%,1
,,得分护盾	亿奥斯饼干	气势头带,1,100.0%,1
,,突击背心	救援屏障	得分护盾,1,100.0%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,1,33.33%,1
,,救援屏障	亿奥斯饼干	气势头带,0,0.0%,1
7,喷火龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,8.39%,290,69.88%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ttvArtryuu,62,78.48%
,,KurakeOsoru,41,85.42%
,,S4L-,16,59.26%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,喷射火焰	大字爆炎	速度强化,116,72.05%,22
,,喷射火焰	大字爆炎	攻击强化,79,64.75%,13
,,喷射火焰	大字爆炎	万灵药,73,73.74%,8
,,喷射火焰	大字爆炎	伤药	,11,84.62%,3
,,喷射火焰	大字爆炎	逃脱按键,6,50.0%,3
,,喷射火焰	闪焰冲锋	速度强化,3,60.0%,4
,,喷射火焰	闪焰冲锋	攻击强化,2,66.67%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	焦点镜,57,59.38%,17
,,猛攻哑铃	力量头带	焦点镜,53,63.1%,12
,,力量头带	焦点镜	弱点保险,71,80.68%,5
,,能量增幅器	力量头带	焦点镜,73,73.74%,3
,,能量增幅器	猛攻哑铃	焦点镜,4,66.67%,2
,,猛攻哑铃	气势头带	焦点镜,12,85.71%,1
,,能量增幅器	猛攻哑铃	弱点保险,9,100.0%,1
,,猛攻哑铃	气势头带	弱点保险,9,60.0%,1
,,救援屏障	力量头带	焦点镜,1,100.0%,1
,,猛攻哑铃	轻石		焦点镜,1,50.0%,1
,,能量增幅器	气势头带	焦点镜,0,0.0%,1
8,古月鸟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,6.14%,213,70.07%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RP.Maybe,46,67.65%
,,ajun,34,69.39%
,,RB_Suix,29,80.56%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,潜水		空气斩	逃脱按键,178,69.8%,31
,,潜水		空气斩	伤药	,25,65.79%,1
,,冲浪		暴风		逃脱按键,9,100.0%,3
,,冲浪		空气斩	逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	气势头带	博识眼镜,171,70.95%,14
,,讲究眼镜	能量增幅器	气势头带,7,63.64%,3
,,能量增幅器	进击眼镜	气势头带,14,87.5%,2
,,讲究眼镜	得分护盾	气势头带,1,33.33%,2
,,讲究眼镜	贝壳之铃	博识眼镜,8,88.89%,1
,,讲究眼镜	进击眼镜	气势头带,6,85.71%,1
,,讲究眼镜	能量增幅器	贝壳之铃,3,75.0%,1
,,讲究眼镜	能量增幅器	博识眼镜,2,50.0%,1
,,能量增幅器	进击眼镜	贝壳之铃,1,50.0%,1
,,讲究眼镜	能量增幅器	救援屏障,0,0.0%,1
,,讲究眼镜	救援屏障	气势头带,0,0.0%,1
,,能量增幅器	气势头带	贝壳之铃,0,0.0%,1
,,讲究眼镜	救援屏障	博识眼镜,0,0.0%,1
,,能量增幅器	救援屏障	博识眼镜,0,0.0%,1
9,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,5.56%,193,70.18%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RB_pyi,41,77.36%
,,ももてやらぶ,31,73.81%
,,キャタピー58,24,70.59%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,踩踏		热带踢	攻击强化,108,68.79%,13
,,三旋击	热带踢	万灵药,28,75.68%,3
,,踩踏		青草滑梯	万灵药,23,79.31%,4
,,踩踏		热带踢	速度强化,11,78.57%,7
,,踩踏		热带踢	万灵药,10,55.56%,8
,,三旋击	热带踢	攻击强化,7,100.0%,4
,,踩踏		青草滑梯	速度强化,4,57.14%,2
,,踩踏		热带踢	逃脱按键,1,100.0%,1
,,三旋击	热带踢	速度强化,1,33.33%,3
,,三旋击	青草滑梯	逃脱按键,0,0.0%,1
,,三旋击	青草滑梯	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,106,67.95%,22
,,猛攻哑铃	气势头带	力量头带,32,74.42%,2
,,猛攻哑铃	力量头带	锐利之爪,23,79.31%,1
,,亿奥斯饼干	猛攻哑铃	弱点保险,23,71.88%,1
,,猛攻哑铃	锐利之爪	弱点保险,2,100.0%,1
,,能量增幅器	亿奥斯饼干	猛攻哑铃,1,100.0%,1
,,能量增幅器	猛攻哑铃	气势头带,1,50.0%,1
,,猛攻哑铃	力量头带	弱点保险,1,50.0%,1
,,气势头带	力量头带	弱点保险,0,0.0%,1
,,气势头带	锐利之爪	弱点保险,0,0.0%,1
10,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,19,5.11%,173,68.38%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,OH・Olivotec,58,82.86%
,,lRelentless,55,71.43%
,,逆張りヤ一ド,11,68.75%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	飞踢		万灵药,66,68.75%,7
,,三重攻击	高速移动	得分加速装置,60,80.0%,3
,,三重攻击	高速移动	万灵药,20,62.5%,7
,,啄钻		高速移动	得分加速装置,7,63.64%,3
,,三重攻击	飞踢		速度强化,7,58.33%,7
,,三重攻击	飞踢		得分加速装置,6,66.67%,4
,,三重攻击	高速移动	速度强化,3,75.0%,4
,,三重攻击	飞踢		逃脱按键,1,100.0%,1
,,啄钻		飞踢		速度强化,1,50.0%,2
,,三重攻击	飞踢		伤药	,1,50.0%,1
,,三重攻击	飞踢		攻击强化,1,50.0%,1
,,啄钻		高速移动	速度强化,0,0.0%,1
,,啄钻		飞踢		万灵药,0,0.0%,2
,,啄钻		高速移动	万灵药,0,0.0%,2
,,啄钻		高速移动	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,得分护盾	猛攻哑铃	锐利之爪,25,59.52%,5
,,猛攻哑铃	轻石		锐利之爪,60,70.59%,3
,,得分护盾	猛攻哑铃	轻石	,15,62.5%,3
,,猛攻哑铃	气势头带	锐利之爪,1,12.5%,3
,,亿奥斯饼干	猛攻哑铃	气势头带,4,57.14%,2
,,得分护盾	轻石		锐利之爪,58,82.86%,1
,,猛攻哑铃	气势头带	焦点镜,8,53.33%,1
,,亿奥斯饼干	猛攻哑铃	锐利之爪,2,100.0%,1
11,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,4.18%,153,73.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Trafyyy,31,86.11%
,,S4L-,24,66.67%
,,Overseert,23,76.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		逃脱按键,71,80.68%,7
,,冲浪		烟幕		攻击强化,48,66.67%,15
,,冲浪		烟幕		万灵药,32,71.11%,8
,,飞水手里剑	影子分身	万灵药,1,100.0%,1
,,冲浪		影子分身	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	焦点镜,98,70.0%,19
,,力量头带	锐利之爪	焦点镜,33,86.84%,2
,,救援屏障	力量头带	焦点镜,15,75.0%,1
,,气势头带	力量头带	焦点镜,4,80.0%,1
12,耿鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,27,3.62%,130,72.63%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,UnTamed,46,65.71%
,,TE・Bora,42,85.71%
,,MuKrob,7,70.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,污泥炸弹	祸不单行	万灵药,60,67.42%,11
,,污泥炸弹	祸不单行	速度强化,44,86.27%,2
,,暗影球	食梦		逃脱按键,12,63.16%,10
,,暗影球	食梦		速度强化,8,72.73%,2
,,污泥炸弹	祸不单行	逃脱按键,3,75.0%,3
,,污泥炸弹	祸不单行	得分加速装置,2,100.0%,1
,,暗影球	食梦		万灵药,1,33.33%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	博识眼镜,24,68.57%,10
,,讲究眼镜	贝壳之铃	博识眼镜,51,86.44%,5
,,讲究眼镜	气势头带	博识眼镜,4,57.14%,5
,,讲究眼镜	能量增幅器	贝壳之铃,46,65.71%,1
,,讲究眼镜	能量增幅器	进击眼镜,2,100.0%,1
,,讲究眼镜	进击眼镜	气势头带,1,100.0%,1
,,得分护盾	进击眼镜	博识眼镜,1,100.0%,1
,,能量增幅器	进击眼镜	贝壳之铃,1,50.0%,1
,,讲究眼镜	救援屏障	进击眼镜,0,0.0%,1
13,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,33,3.54%,119,68.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MW・ÉoMax,15,83.33%
,,RNT・Novaa,13,68.42%
,,クラウスVIII,12,63.16%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,72,66.67%,21
,,神速		骨棒乱打	速度强化,16,72.73%,7
,,增强拳	近身战	攻击强化,13,76.47%,4
,,增强拳	近身战	速度强化,5,62.5%,5
,,增强拳	近身战	万灵药,3,75.0%,3
,,增强拳	近身战	逃脱按键,3,50.0%,3
,,增强拳	骨棒乱打	伤药	,2,100.0%,1
,,神速		近身战	万灵药,2,100.0%,2
,,神速		骨棒乱打	攻击强化,1,100.0%,1
,,神速		近身战	逃脱按键,1,100.0%,1
,,神速		骨棒乱打	逃脱按键,1,33.33%,1
,,神速		近身战	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	力量头带	弱点保险,58,70.73%,11
,,猛攻哑铃	锐利之爪	弱点保险,26,68.42%,11
,,猛攻哑铃	力量头带	锐利之爪,20,57.14%,6
,,猛攻哑铃	气势头带	力量头带,7,77.78%,1
,,学习装置	轻石		气势头带,2,100.0%,1
,,猛攻哑铃	轻石		弱点保险,2,66.67%,1
,,猛攻哑铃	气势头带	弱点保险,1,50.0%,1
13,烈箭鹰,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,3.54%,115,65.71%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,りくたろうー,37,56.06%
,,SilentSheeps,21,63.64%
,,KAiシ,10,76.92%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,蓄能焰袭	飞翔		逃脱按键,58,60.42%,10
,,蓄能焰袭	飞翔		得分加速装置,55,72.37%,16
,,蓄能焰袭	飞翔		伤药	,1,100.0%,1
,,燕返		勇鸟猛攻	逃脱按键,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,得分护盾	亿奥斯饼干	轻石	,5,71.43%,3
,,得分护盾	猛攻哑铃	锐利之爪,11,78.57%,2
,,救援屏障	得分护盾	猛攻哑铃,2,100.0%,2
,,得分护盾	轻石		锐利之爪,37,56.06%,1
,,得分护盾	亿奥斯饼干	猛攻哑铃,21,63.64%,1
,,得分护盾	轻石		气势头带,7,77.78%,1
,,能量增幅器	得分护盾	轻石	,7,70.0%,1
,,亿奥斯饼干	气势头带	锐利之爪,5,100.0%,1
,,猛攻哑铃	轻石		焦点镜,5,83.33%,1
,,得分护盾	猛攻哑铃	焦点镜,3,33.33%,1
,,亿奥斯饼干	轻石		气势头带,2,66.67%,1
,,能量增幅器	得分护盾	猛攻哑铃,1,100.0%,1
,,得分护盾	锐利之爪	焦点镜,1,100.0%,1
,,得分护盾	轻石		力量头带,1,100.0%,1
,,猛攻哑铃	气势头带	锐利之爪,1,100.0%,1
,,猛攻哑铃	锐利之爪	焦点镜,1,100.0%,1
,,得分护盾	猛攻哑铃	气势头带,1,100.0%,1
,,得分护盾	猛攻哑铃	力量头带,1,100.0%,1
,,得分护盾	猛攻哑铃	轻石	,0,0.0%,1
15,藏饱栗鼠,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,12,3.33%,118,71.52%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,NoBamboozles,55,72.37%
,,滅_Me2,38,77.55%
,,Metallicツ,11,68.75%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,打嗝		渴望		得分加速装置,103,74.1%,5
,,打嗝		渴望		逃脱按键,6,54.55%,2
,,打嗝		渴望		向尾喵的尾巴,5,71.43%,6
,,打嗝		渴望		速度强化,2,66.67%,1
,,打嗝		渴望		伤药	,2,40.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,得分护盾	猛攻哑铃	气势头带,105,73.43%,4
,,亿奥斯饼干	猛攻哑铃	弱点保险,2,100.0%,2
,,能量增幅器	猛攻哑铃	轻石	,6,54.55%,1
,,猛攻哑铃	轻石		气势头带,2,66.67%,1
,,救援屏障	猛攻哑铃	气势头带,1,100.0%,1
,,突击背心	救援屏障	气势头带,1,50.0%,1
,,能量增幅器	猛攻哑铃	气势头带,1,50.0%,1
,,能量增幅器	救援屏障	猛攻哑铃,0,0.0%,1
16,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,21,3.01%,99,66.44%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RB_ゆめにゃ,43,78.18%
,,gokussj434,11,50.0%
,,inderツ,9,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,炸蛋		生蛋		速度强化,61,68.54%,12
,,帮助		神秘守护	速度强化,28,63.64%,10
,,炸蛋		神秘守护	速度强化,9,75.0%,7
,,炸蛋		生蛋		得分加速装置,1,50.0%,2
,,炸蛋		生蛋		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,救援屏障	学习装置	气势头带,88,69.84%,10
,,救援屏障	得分护盾	气势头带,4,66.67%,2
,,讲究眼镜	进击眼镜	气势头带,3,75.0%,2
,,能量增幅器	救援屏障	气势头带,1,100.0%,1
,,救援屏障	得分护盾	学习装置,1,100.0%,1
,,救援屏障	进击眼镜	气势头带,1,100.0%,1
,,学习装置	气势头带	博识眼镜,1,14.29%,1
,,得分护盾	进击眼镜	气势头带,0,0.0%,1
,,得分护盾	亿奥斯饼干	气势头带,0,0.0%,1
17,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,17,2.16%,81,75.7%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TE・BarnW,30,81.08%
,,INF・DrakenN,23,82.14%
,,ajun,9,81.82%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰柱坠击	十万马力	伤药	,40,76.92%,5
,,冰柱坠击	十万马力	得分加速装置,23,82.14%,1
