,一共游戏场数,3679
,,双翼		剑舞		伤药	,1,100.0%,1
,,子弹拳	二连击	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	能量增幅器	锐利之爪,108,77.7%,11
,,猛攻哑铃	能量增幅器	锐利之爪,44,69.84%,11
,,力量头带	能量增幅器	锐利之爪,154,81.05%,7
,,气势头带	猛攻哑铃	能量增幅器,24,57.14%,7
,,气势头带	猛攻哑铃	锐利之爪,39,70.91%,4
,,弱点保险	猛攻哑铃	锐利之爪,62,77.5%,2
,,力量头带	气势头带	锐利之爪,26,92.86%,2
,,焦点镜	能量增幅器	锐利之爪,17,65.38%,2
,,弱点保险	猛攻哑铃	能量增幅器,2,40.0%,2
,,救援屏障	能量增幅器	锐利之爪,36,76.6%,1
,,亿奥斯饼干	猛攻哑铃	能量增幅器,14,77.78%,1
,,弱点保险	气势头带	猛攻哑铃,8,61.54%,1
,,弱点保险	气势头带	能量增幅器,2,66.67%,1
,,力量头带	猛攻哑铃	能量增幅器,1,100.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,1,50.0%,1
3,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,57,17.34%,480,75.24%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,すぐ泣く先生,48,73.85%
,,luniar2,41,77.36%
,,RNSヤWafu,37,92.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,84,68.29%,33
,,冲浪		高速移动	逃脱按键,75,75.0%,29
,,日光束	光墙		万灵药,64,75.29%,11
,,冲浪		高速移动	万灵药,52,77.61%,11
,,电球		高速移动	逃脱按键,51,80.95%,18
,,电球		高速移动	万灵药,49,79.03%,9
,,电球		光墙		逃脱按键,20,74.07%,7
,,电球		指导		万灵药,19,95.0%,7
,,电球		指导		逃脱按键,17,85.0%,11
,,日光束	高速移动	逃脱按键,13,65.0%,10
,,日光束	高速移动	万灵药,7,63.64%,5
,,日光束	光墙		攻击强化,6,66.67%,1
,,冲浪		光墙		逃脱按键,4,80.0%,2
,,冲浪		光墙		万灵药,4,80.0%,2
,,电球		高速移动	攻击强化,3,100.0%,1
,,冲浪		指导		速度强化,2,100.0%,1
,,冲浪		指导		万灵药,2,100.0%,2
,,冲浪		高速移动	攻击强化,2,40.0%,1
,,日光束	指导		万灵药,1,100.0%,1
,,电球		光墙		万灵药,1,100.0%,1
,,日光束	光墙		速度强化,1,100.0%,1
,,日光束	高速移动	速度强化,1,100.0%,1
,,冲浪		指导		逃脱按键,1,100.0%,1
,,电球		指导		攻击强化,1,33.33%,1
,,冲浪		光墙		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	讲究眼镜	进击眼镜,170,69.11%,30
,,博识眼镜	讲究眼镜	贝壳之铃,153,77.66%,14
,,博识眼镜	学习装置	讲究眼镜,141,81.98%,7
,,讲究眼镜	贝壳之铃	进击眼镜,6,75.0%,3
,,学习装置	讲究眼镜	进击眼镜,7,63.64%,1
,,博识眼镜	贝壳之铃	进击眼镜,2,66.67%,1
,,博识眼镜	气势头带	讲究眼镜,1,100.0%,1
4,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,46,14.92%,387,70.49%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ルカ専かえで,115,67.65%
,,-月光闇-,45,95.74%
,,最強ちゃん卍,23,88.46%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	高速移动	万灵药,262,71.58%,32
,,啄钻		飞踢		万灵药,75,68.18%,26
,,三重攻击	飞踢		万灵药,19,67.86%,10
,,三重攻击	高速移动	逃脱按键,14,63.64%,1
,,啄钻		高速移动	万灵药,10,71.43%,5
,,啄钻		飞踢		逃脱按键,7,77.78%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	轻石	锐利之爪,211,67.41%,17
,,亿奥斯饼干	猛攻哑铃	锐利之爪,78,70.27%,14
,,治愈王冠	猛攻哑铃	锐利之爪,67,85.9%,3
,,得分护盾	猛攻哑铃	锐利之爪,10,66.67%,2
,,亿奥斯饼干	猛攻哑铃	轻石,4,80.0%,2
,,猛攻哑铃	能量增幅器	锐利之爪,2,50.0%,2
,,弱点保险	猛攻哑铃	轻石,8,66.67%,1
,,亿奥斯饼干	得分护盾	锐利之爪,2,100.0%,1
,,气势头带	猛攻哑铃	锐利之爪,2,100.0%,1
,,力量头带	猛攻哑铃	锐利之爪,2,50.0%,1
,,猛攻哑铃	能量增幅器	轻石,1,50.0%,1
,,亿奥斯饼干	焦点镜	猛攻哑铃,0,0.0%,1
5,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,13.73%,381,75.45%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,頑張りヤード,86,72.27%
,,KS_lc¡¡,47,94.0%
,,Chobo.,38,84.44%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,影子偷袭	奇异之光	速度强化,297,77.34%,24
,,影子偷袭	奇异之光	逃脱按键,41,69.49%,9
,,拍落		出奇一击	速度强化,12,75.0%,3
,,拍落		奇异之光	逃脱按键,7,70.0%,3
,,影子偷袭	出奇一击	速度强化,6,85.71%,3
,,拍落		奇异之光	速度强化,6,75.0%,5
,,拍落		奇异之光	得分加速装置,6,54.55%,2
,,影子偷袭	奇异之光	攻击强化,3,60.0%,1
,,拍落		出奇一击	逃脱按键,2,100.0%,1
,,影子偷袭	奇异之光	万灵药,1,33.33%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	轻石,281,78.27%,15
,,学习装置	猛攻哑铃	轻石,37,72.55%,9
,,气势头带	猛攻哑铃	轻石,12,70.59%,3
,,学习装置	得分护盾	轻石,8,72.73%,2
,,气势头带	猛攻哑铃	锐利之爪,6,54.55%,2
,,学习装置	猛攻哑铃	锐利之爪,3,50.0%,2
,,亿奥斯饼干	得分护盾	猛攻哑铃,23,69.7%,1
,,气势头带	轻石	锐利之爪,6,66.67%,1
,,得分护盾	气势头带	猛攻哑铃,3,75.0%,1
,,得分护盾	猛攻哑铃	轻石,1,100.0%,1
,,猛攻哑铃	轻石	锐利之爪,1,100.0%,1
,,焦点镜	猛攻哑铃	轻石,0,0.0%,1
,,焦点镜	猛攻哑铃	锐利之爪,0,0.0%,1
6,甲贺忍蛙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,32,7.91%,191,65.64%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,きゃたlove_Y,130,64.36%
,,ttvbiguzl__,8,88.89%
,,7Seas丨AmanY,7,46.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		烟幕		攻击强化,162,64.29%,20
,,冲浪		烟幕		万灵药,22,73.33%,8
,,冲浪		烟幕		逃脱按键,3,60.0%,5
,,飞水手里剑	影子分身	逃脱按键,2,100.0%,1
,,飞水手里剑	烟幕		攻击强化,1,100.0%,1
,,飞水手里剑	影子分身	万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	猛攻哑铃,157,64.08%,14
,,力量头带	焦点镜	连打围巾,17,80.95%,7
,,力量头带	猛攻哑铃	连打围巾,13,68.42%,7
,,力量头带	气势头带	焦点镜,2,100.0%,1
,,救援屏障	焦点镜	猛攻哑铃,1,100.0%,1
,,焦点镜	猛攻哑铃	连打围巾,1,50.0%,1
,,力量头带	气势头带	猛攻哑铃,0,0.0%,1
7,魔墙人偶,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,7.53%,201,72.56%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ねこ_豚足,21,77.78%
,,GG・zugrug,18,72.0%
,,Roastㅤ,16,94.12%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,念力		力量互换	速度强化,139,75.54%,33
,,念力		力量互换	逃脱按键,26,66.67%,7
,,念力		屏障		速度强化,16,57.14%,9
,,念力		力量互换	伤药	,14,77.78%,2
,,精神强念	力量互换	速度强化,5,83.33%,2
,,念力		屏障		逃脱按键,1,100.0%,1
,,念力		屏障		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	讲究眼镜	进击眼镜,99,76.15%,24
,,救援屏障	气势头带	进击眼镜,24,72.73%,3
,,博识眼镜	讲究眼镜	进击眼镜,21,72.41%,3
,,学习装置	救援屏障	气势头带,11,55.0%,3
,,学习装置	讲究眼镜	进击眼镜,17,85.0%,2
,,学习装置	气势头带	进击眼镜,7,53.85%,2
,,博识眼镜	气势头带	进击眼镜,4,66.67%,2
,,学习装置	气势头带	讲究眼镜,4,66.67%,2
,,气势头带	能量增幅器	进击眼镜,4,66.67%,2
,,博识眼镜	气势头带	讲究眼镜,9,75.0%,1
,,能量增幅器	讲究眼镜	进击眼镜,1,50.0%,1
8,妖火红狐,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,44,6.85%,192,76.19%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,牛乳ロックで,31,68.89%
,,nayeon,27,84.38%
,,Jandecoo,14,87.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法火焰	蓄能焰袭	逃脱按键,100,74.63%,21
,,魔法火焰	蓄能焰袭	万灵药,77,82.8%,19
,,魔法火焰	蓄能焰袭	速度强化,14,60.87%,7
,,魔法火焰	火焰旋涡	万灵药,1,100.0%,1
,,魔法火焰	火焰旋涡	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	讲究眼镜	贝壳之铃,102,81.6%,14
,,博识眼镜	讲究眼镜	贝壳之铃,10,71.43%,8
,,救援屏障	能量增幅器	贝壳之铃,33,67.35%,4
,,博识眼镜	能量增幅器	讲究眼镜,14,70.0%,4
,,气势头带	能量增幅器	讲究眼镜,9,100.0%,3
,,博识眼镜	能量增幅器	贝壳之铃,5,83.33%,3
,,救援屏障	气势头带	能量增幅器,5,83.33%,2
,,博识眼镜	讲究眼镜	进击眼镜,7,58.33%,1
,,救援屏障	能量增幅器	讲究眼镜,3,50.0%,1
,,能量增幅器	讲究眼镜	进击眼镜,2,100.0%,1
,,学习装置	能量增幅器	贝壳之铃,1,100.0%,1
,,气势头带	能量增幅器	贝壳之铃,1,100.0%,1
,,救援屏障	讲究眼镜	贝壳之铃,0,0.0%,1
9,卡比兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,5.38%,152,76.77%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MG・RëX,19,65.52%
,,ぺぺぷんぺ,18,94.74%
,,QLASH・Stark,15,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,重磅冲撞	挡路		速度强化,130,78.31%,24
,,重磅冲撞	挡路		逃脱按键,21,67.74%,6
,,抓狂		挡路		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,134,76.57%,23
,,救援屏障	气势头带	轻石,5,71.43%,1
,,学习装置	气势头带	突击背心,4,66.67%,1
,,学习装置	气势头带	轻石,3,100.0%,1
,,救援屏障	气势头带	突击背心,3,75.0%,1
,,气势头带	焦点镜	猛攻哑铃,1,100.0%,1
,,得分护盾	救援屏障	气势头带,1,100.0%,1
,,力量头带	得分护盾	气势头带,1,100.0%,1
10,幸福蛋,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,29,4.89%,141,78.33%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,yuményàn,33,89.19%
,,MG・Kyurem,13,72.22%
,,inderツ,11,84.62%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,帮助		神秘守护	速度强化,51,75.0%,20
,,炸蛋		生蛋		速度强化,49,80.33%,16
,,炸蛋		生蛋		万灵药,32,88.89%,1
,,炸蛋		神秘守护	速度强化,3,100.0%,3
,,炸蛋		生蛋		逃脱按键,3,50.0%,1
,,帮助		神秘守护	逃脱按键,2,100.0%,1
,,炸蛋		神秘守护	万灵药,1,100.0%,1
,,帮助		神秘守护	伤药	,0,0.0%,1
,,帮助		生蛋		速度强化,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,109,83.85%,19
,,救援屏障	气势头带	进击眼镜,2,50.0%,3
,,学习装置	得分护盾	救援屏障,10,76.92%,2
,,博识眼镜	救援屏障	气势头带,8,66.67%,1
,,学习装置	救援屏障	能量增幅器,6,60.0%,1
,,学习装置	救援屏障	进击眼镜,5,55.56%,1
,,学习装置	气势头带	能量增幅器,1,100.0%,1
,,学习装置	气势头带	进击眼镜,0,0.0%,1
11,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,31,4.68%,113,65.7%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,YASHRANGERA,27,62.79%
,,Chobo.,11,61.11%
,,KlausVIII,10,90.91%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,58,68.24%,18
,,增强拳	近身战	速度强化,19,59.38%,8
,,增强拳	近身战	攻击强化,14,63.64%,5
,,增强拳	近身战	逃脱按键,13,76.47%,7
,,增强拳	近身战	万灵药,5,50.0%,6
,,神速		骨棒乱打	攻击强化,2,100.0%,2
,,神速		骨棒乱打	逃脱按键,1,100.0%,1
,,神速		近身战	万灵药,1,50.0%,2
,,神速		骨棒乱打	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,39,70.91%,12
,,力量头带	弱点保险	猛攻哑铃,18,69.23%,8
,,力量头带	猛攻哑铃	锐利之爪,5,45.45%,4
,,弱点保险	猛攻哑铃	轻石,28,60.87%,2
,,气势头带	猛攻哑铃	锐利之爪,15,65.22%,2
,,弱点保险	气势头带	猛攻哑铃,7,77.78%,1
,,力量头带	猛攻哑铃	轻石,1,100.0%,1
,,气势头带	猛攻哑铃	轻石,0,0.0%,1
12,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,30,3.89%,99,69.23%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,S8ul・Legend,51,70.83%
,,最終鬼畜妹M,7,63.64%
,,kyriaos,5,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神强念	精神冲击	逃脱按键,56,68.29%,13
,,精神强念	预知未来	逃脱按键,13,81.25%,4
,,精神强念	精神冲击	速度强化,10,66.67%,4
,,月亮之力	精神冲击	逃脱按键,9,56.25%,5
,,月亮之力	预知未来	逃脱按键,4,100.0%,4
,,月亮之力	精神冲击	万灵药,4,80.0%,3
,,精神强念	预知未来	万灵药,2,100.0%,2
,,精神强念	精神冲击	万灵药,1,50.0%,2
,,月亮之力	预知未来	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	能量增幅器	讲究眼镜,22,81.48%,10
,,博识眼镜	讲究眼镜	贝壳之铃,61,70.93%,5
,,博识眼镜	气势头带	讲究眼镜,8,53.33%,5
,,博识眼镜	讲究眼镜	进击眼镜,1,20.0%,3
,,博识眼镜	能量增幅器	贝壳之铃,0,0.0%,2
,,博识眼镜	救援屏障	讲究眼镜,3,100.0%,1
,,能量增幅器	讲究眼镜	进击眼镜,1,100.0%,1
,,救援屏障	气势头带	讲究眼镜,1,100.0%,1
,,能量增幅器	讲究眼镜	贝壳之铃,1,100.0%,1
,,力量头带	博识眼镜	讲究眼镜,1,50.0%,1
13,象牙猪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,29,3.7%,103,75.74%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MG・RëX,20,74.07%
,,CapyGohan04,11,78.57%
,,GG・zugrug,9,81.82%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰柱坠击	十万马力	伤药	,46,75.41%,9
,,冰柱坠击	十万马力	逃脱按键,37,78.72%,15
,,冰冻牙	十万马力	逃脱按键,10,71.43%,4
,,冰柱坠击	十万马力	速度强化,7,77.78%,3
,,冰柱坠击	地震		伤药	,2,100.0%,1
,,冰冻牙	十万马力	伤药	,1,50.0%,2
,,冰冻牙	地震		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	连打围巾,25,75.76%,5
,,气势头带	猛攻哑铃	连打围巾,27,72.97%,4
,,力量头带	救援屏障	气势头带,16,80.0%,3
,,弱点保险	气势头带	猛攻哑铃,7,77.78%,3
,,救援屏障	气势头带	连打围巾,4,80.0%,3
,,力量头带	气势头带	猛攻哑铃,4,80.0%,2
,,力量头带	学习装置	气势头带,2,40.0%,2
,,力量头带	气势头带	连打围巾,8,80.0%,1
,,亿奥斯饼干	救援屏障	气势头带,7,100.0%,1
,,救援屏障	气势头带	猛攻哑铃,1,100.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,1,100.0%,1
,,学习装置	气势头带	猛攻哑铃,1,100.0%,1
,,学习装置	救援屏障	气势头带,0,0.0%,1
,,弱点保险	气势头带	锐利之爪,0,0.0%,1
14,阿罗拉九尾,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,14,3.56%,91,69.47%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ソロ辞めたい,55,69.62%
,,YASHRANGERA,10,76.92%
,,luniar2,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,魔法闪耀	极光幕	逃脱按键,78,70.91%,8
,,魔法闪耀	极光幕	攻击强化,10,58.82%,6
,,雪崩		暴风雪	逃脱按键,2,100.0%,2
,,魔法闪耀	极光幕	万灵药,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	气势头带	连打围巾,87,69.05%,10
,,力量头带	气势头带	讲究眼镜,2,100.0%,1
,,博识眼镜	能量增幅器	讲究眼镜,1,100.0%,1
,,力量头带	焦点镜	连打围巾,1,100.0%,1
,,救援屏障	气势头带	连打围巾,0,0.0%,1
15,白蓬蓬,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,24,3.51%,99,76.74%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Joеy,31,88.57%
,,Roastㅤ,26,81.25%
,,inderツ,11,73.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,花粉团	棉花防守	速度强化,40,86.96%,8
,,花粉团	棉花防守	万灵药,32,76.19%,5
,,花粉团	棉花防守	逃脱按键,14,77.78%,3
,,青草搅拌器	棉花防守	攻击强化,4,100.0%,2
,,青草搅拌器	棉花防守	速度强化,4,66.67%,2
,,花粉团	棉花防守	攻击强化,4,44.44%,5
,,花粉团	棉孢子	速度强化,1,50.0%,1
,,花粉团	棉孢子	伤药	,0,0.0%,1
,,青草搅拌器	棉花防守	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	学习装置	救援屏障,82,80.39%,8
,,力量头带	气势头带	连打围巾,6,85.71%,2
,,力量头带	学习装置	连打围巾,3,75.0%,2
,,学习装置	救援屏障	气势头带,1,50.0%,2
,,力量头带	学习装置	气势头带,1,25.0%,2
,,学习装置	救援屏障	进击眼镜,2,100.0%,1
,,学习装置	气势头带	连打围巾,1,100.0%,1
,,力量头带	救援屏障	连打围巾,1,100.0%,1
,,力量头带	学习装置	进击眼镜,1,100.0%,1
,,力量头带	救援屏障	气势头带,1,100.0%,1
,,学习装置	救援屏障	连打围巾,0,0.0%,1
,,博识眼镜	救援屏障	气势头带,0,0.0%,1
,,博识眼镜	气势头带	进击眼镜,0,0.0%,1
16,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,21,3.48%,89,69.53%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,4lbert_w,46,77.97%
,,RNSヤYang,12,70.59%
,,Ghatlue,5,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	速度强化,47,78.33%,2
,,冰冻之风	冷冻干燥	攻击强化,18,69.23%,3
,,冰冻之风	冷冻干燥	逃脱按键,16,53.33%,12
,,冰锥		冰砾		逃脱按键,4,100.0%,1
,,冰冻之风	冷冻干燥	万灵药,4,66.67%,4
,,冰锥		冰砾		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,能量增幅器	讲究眼镜	贝壳之铃,11,68.75%,6
,,博识眼镜	能量增幅器	讲究眼镜,7,50.0%,4
,,博识眼镜	能量增幅器	贝壳之铃,48,76.19%,3
,,博识眼镜	讲究眼镜	贝壳之铃,13,68.42%,2
,,焦点镜	能量增幅器	贝壳之铃,2,33.33%,2
,,力量头带	能量增幅器	讲究眼镜,5,100.0%,1
,,博识眼镜	焦点镜	讲究眼镜,2,66.67%,1
,,焦点镜	讲究眼镜	贝壳之铃,1,100.0%,1
,,博识眼镜	焦点镜	贝壳之铃,0,0.0%,1
17,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,3.1%,81,71.05%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,CapyGohan04,24,77.42%
,,MG・RëX,11,64.71%
,,OGmikeyツ,9,75.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,热水		瞬间失忆	伤药	,30,62.5%,11
,,冲浪		瞬间失忆	伤药	,18,78.26%,6
,,热水		意念移物	伤药	,9,75.0%,2
,,冲浪		意念移物	伤药	,7,70.0%,3
,,冲浪		意念移物	逃脱按键,6,85.71%,2
,,热水		瞬间失忆	逃脱按键,3,100.0%,3
,,热水		意念移物	逃脱按键,3,75.0%,3
,,热水		瞬间失忆	速度强化,2,100.0%,1
,,热水		瞬间失忆	攻击强化,2,66.67%,2
,,冲浪		意念移物	速度强化,1,100.0%,1
,,冲浪		瞬间失忆	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	讲究眼镜,20,68.97%,8
,,气势头带	讲究眼镜	进击眼镜,6,85.71%,5
,,救援屏障	气势头带	讲究眼镜,41,75.93%,3
,,博识眼镜	气势头带	讲究眼镜,4,50.0%,2
,,博识眼镜	学习装置	气势头带,4,80.0%,1
,,学习装置	气势头带	进击眼镜,2,100.0%,1
,,能量增幅器	讲究眼镜	贝壳之铃,2,40.0%,1
,,救援屏障	气势头带	治愈王冠,1,100.0%,1
,,力量头带	气势头带	讲究眼镜,1,100.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,0,0.0%,1
,,亿奥斯饼干	救援屏障	气势头带,0,0.0%,1
17,多龙巴鲁托,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,3.1%,77,67.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,99ムRenyiwei,28,80.0%
,,DISapple,11,61.11%
,,Edgy・Froy,4,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙息		龙之舞	万灵药,59,71.95%,16
,,暗影球	潜灵奇袭	逃脱按键,5,62.5%,2
,,暗影球	潜灵奇袭	万灵药,4,66.67%,4
,,龙息		龙之舞	逃脱按键,4,50.0%,3
,,暗影球	潜灵奇袭	攻击强化,3,75.0%,2
